chr	start	end	gene	sym	eig	compartment
chr9	1980290	1980292	ENSG00000080503	SMARCA2	-0.911920643046217	B
chr9	37422666	37422668	ENSG00000137106	GRHPR	0.228189028056455	A
chr9	21440439	21440441	ENSG00000197919	IFNA1	-0.451220370028054	B
chr9	64369394	64369396	ENSG00000172014	ANKRD20A4P	NA	NA
chr9	71911510	71911512	ENSG00000155621	C9orf85	-0.413468047075027	B
chr9	77019655	77019657	ENSG00000204612	FOXB2	0.0103477090082375	A
chr9	68328308	68328310	ENSG00000154330	PGM5	NA	NA
chr9	78297143	78297145	ENSG00000135069	PSAT1	0.0233342093030454	A
chr9	83623049	83623051	ENSG00000148057	IDNK	0.142294462074584	A
chr9	37485948	37485950	ENSG00000137054	POLR1E	0.228189028056455	A
chr9	12685439	12685441	ENSG00000107165	TYRP1	-0.676882432489357	B
chr9	33218365	33218367	ENSG00000122711	SPINK4	0.151472787941905	A
chr9	85941146	85941148	ENSG00000135040	NAA35	0.347728618055153	A
chr9	68302867	68302869	ENSG00000187559	FOXD4L3	NA	NA
chr9	88534033	88534035	ENSG00000130045	NXNL2	0.387307461911888	A
chr9	93096217	93096219	ENSG00000165233	CARD19	0.413361723083132	A
chr9	93576584	93576586	ENSG00000197724	PHF2	0.369895318072544	A
chr9	75088514	75088516	ENSG00000134996	OSTF1	-0.347529699715191	B
chr9	61190003	61190005	ENSG00000276040	SPATA31A7	NA	NA
chr9	94030794	94030796	ENSG00000158079	PTPDC1	0.351718226921383	A
chr9	89605012	89605014	ENSG00000130222	GADD45G	0.259757334320987	A
chr9	96450201	96450203	ENSG00000130956	HABP4	0.295484768079302	A
chr9	97501666	97501668	ENSG00000136842	TMOD1	0.223394053858256	A
chr9	99222064	99222066	ENSG00000106803	SEC61B	-0.0782874819472076	B
chr9	99906654	99906656	ENSG00000136874	STX17	-0.164326212359922	B
chr9	99821855	99821857	ENSG00000119508	NR4A3	-0.235317704813253	B
chr9	81988772	81988774	ENSG00000214929	SPATA31D1	0.14329560723114	A
chr9	87882877	87882879	ENSG00000177992	SPATA31E1	0.303423776165656	A
chr9	97983341	97983343	ENSG00000136938	ANP32B	0.208769938908182	A
chr9	102995333	102995335	ENSG00000155833	CYLC2	-0.995984010385093	B
chr9	98943179	98943181	ENSG00000204291	COL15A1	-0.332712869005971	B
chr9	105694544	105694546	ENSG00000095209	TMEM38B	-0.475920659141339	B
chr9	61330717	61330719	ENSG00000283378	CNTNAP3C	NA	NA
chr9	109498325	109498327	ENSG00000157654	PALM2AKAP2	0.0323870014782227	A
chr9	68705240	68705242	ENSG00000107242	PIP5K1B	-0.731125869512733	B
chr9	88990863	88990865	ENSG00000213694	S1PR3	0.176206169468931	A
chr9	15422704	15422706	ENSG00000164975	SNAPC3	-0.0590778821994872	B
chr9	69820817	69820819	ENSG00000204711	C9orf135	-0.509420111309248	B
chr9	112750760	112750762	ENSG00000148158	SNX30	0.223278445511922	A
chr9	77177445	77177447	ENSG00000197969	VPS13A	0.0944049677883629	A
chr9	89311195	89311197	ENSG00000123975	CKS2	0.352366755458008	A
chr9	70043848	70043850	ENSG00000165072	MAMDC2	NA	NA
chr9	107283137	107283139	ENSG00000119318	RAD23B	-0.206674771454935	B
chr9	126805040	126805042	ENSG00000169155	ZBTB43	0.309607874549121	A
chr9	68780065	68780067	ENSG00000187866	PABIR1	-0.731125869512733	B
chr9	126613928	126613930	ENSG00000136944	LMX1B	0.190820446989906	A
chr9	98056732	98056734	ENSG00000095380	NANS	0.166722591968822	A
chr9	121567057	121567059	ENSG00000136848	DAB2IP	0.0918766203983093	A
chr9	87497228	87497230	ENSG00000196730	DAPK1	0.35063890877639	A
chr9	101028727	101028729	ENSG00000148123	PLPPR1	NA	NA
chr9	97633821	97633823	ENSG00000136937	NCBP1	0.243375487499453	A
chr9	97307304	97307306	ENSG00000197816	CCDC180	0.207616676896719	A
chr9	73151865	73151867	ENSG00000135046	ANXA1	-0.254600791418638	B
chr9	42183659	42183661	ENSG00000185775	SPATA31A6	NA	NA
chr9	76419850	76419852	ENSG00000187210	GCNT1	-0.00746232809079698	B
chr9	33025273	33025275	ENSG00000086061	DNAJA1	0.0766451111514926	A
chr9	75890670	75890672	ENSG00000099139	PCSK5	-0.242742784896259	B
chr9	122370530	122370532	ENSG00000095303	PTGS1	-0.179751460046776	B
chr9	92947523	92947525	ENSG00000127084	FGD3	0.384871466973078	A
chr9	93184916	93184918	ENSG00000165238	WNK2	0.460691309632795	A
chr9	100099243	100099245	ENSG00000119509	INVS	-0.122624161030662	B
chr9	104094296	104094298	ENSG00000136824	SMC2	-0.786857483517482	B
chr9	122723990	122723992	ENSG00000136939	OR1L4	-0.709921438874627	B
chr9	100442271	100442273	ENSG00000251349	MSANTD3-TMEFF1	-0.475376818506618	B
chr9	93058701	93058703	ENSG00000157303	SUSD3	0.413361723083132	A
chr9	123356170	123356172	ENSG00000148204	CRB2	0.256329302697549	A
chr9	126860665	126860667	ENSG00000177125	ZBTB34	0.309607874549121	A
chr9	124001670	124001672	ENSG00000106689	LHX2	0.181906186682663	A
chr9	90801819	90801821	ENSG00000165025	SYK	0.218939341915461	A
chr9	117704157	117704159	ENSG00000285082		-0.710905289493933	B
chr9	88388444	88388446	ENSG00000106723	SPIN1	0.339551765759226	A
chr9	113876282	113876284	ENSG00000157657	ZNF618	0.0761121453878666	A
chr9	89318500	89318502	ENSG00000187742	SECISBP2	0.352366755458008	A
chr9	133532164	133532166	ENSG00000197859	ADAMTSL2	0.534530830258623	A
chr9	114155537	114155539	ENSG00000196739	COL27A1	0.0312459327006026	A
chr9	110668791	110668793	ENSG00000030304	MUSK	0.0399982567743334	A
chr9	122788933	122788935	ENSG00000148215	OR5C1	-0.709921438874627	B
chr9	100473149	100473151	ENSG00000241697	TMEFF1	-0.475376818506618	B
chr9	129665647	129665649	ENSG00000167157	PRRX2	0.462621620330295	A
chr9	99104038	99104040	ENSG00000106799	TGFBR1	-0.0551311019704931	B
chr9	97853226	97853228	ENSG00000178919	FOXE1	0.0445896558744895	A
chr9	124862130	124862132	ENSG00000136950	ARPC5L	0.333091902220072	A
chr9	134317098	134317100	ENSG00000186350	RXRA	0.463480185299755	A
chr9	125747345	125747347	ENSG00000167081	PBX3	0.334735723757509	A
chr9	135479079	135479081	ENSG00000196422	PPP1R26	0.426192428002801	A
chr9	112380108	112380110	ENSG00000119471	HSDL2	0.276978593722556	A
chr9	113444731	113444733	ENSG00000138835	RGS3	0.232669176756403	A
chr9	136881912	136881914	ENSG00000127191	TRAF2	0.358971956157591	A
chr9	38392702	38392704	ENSG00000137124	ALDH1B1	0.0826221851105536	A
chr9	134641803	134641805	ENSG00000130635	COL5A1	0.432794082597596	A
chr9	132162058	132162060	ENSG00000196358	NTNG2	0.352641693370456	A
chr9	133636363	133636365	ENSG00000123454	DBH	0.490451535642815	A
chr9	135561756	135561758	ENSG00000122133	PAEP	0.477404053250801	A
chr9	74497335	74497337	ENSG00000198963	RORB	-0.926868396617146	B
chr9	135499984	135499986	ENSG00000122140	MRPS2	0.426192428002801	A
chr9	36572895	36572897	ENSG00000165304	MELK	0.449613498629595	A
chr9	137619005	137619007	ENSG00000181090	EHMT1	0.291047253982394	A
chr9	129803184	129803186	ENSG00000136816	TOR1B	0.489656732333293	A
chr9	105244622	105244624	ENSG00000070214	SLC44A1	-0.398074720632551	B
chr9	134025481	134025483	ENSG00000235106	BRD3OS	0.438470222165079	A
chr9	126914782	126914784	ENSG00000136828	RALGPS1	0.308141101249627	A
chr9	126326829	126326831	ENSG00000196814	MVB12B	0.188547990053348	A
chr9	134880810	134880812	ENSG00000160339	FCN2	0.381347679151289	A
chr9	124451425	124451427	ENSG00000180264	ADGRD2	0.215614269362999	A
chr9	137877789	137877791	ENSG00000148408	CACNA1B	NA	NA
chr9	116153791	116153793	ENSG00000182752	PAPPA	-0.291204497749225	B
chr9	98807670	98807672	ENSG00000119514	GALNT12	-0.129215649101445	B
chr9	124777158	124777160	ENSG00000185585	OLFML2A	0.338675380620419	A
chr9	65736555	65736557	ENSG00000184659	FOXD4L4	NA	NA
chr9	97412096	97412098	ENSG00000196116	TDRD7	0.220992150272507	A
chr9	132582606	132582608	ENSG00000125492	BARHL1	0.442647217672696	A
chr9	100578079	100578081	ENSG00000170681	CAVIN4	-0.400050590019073	B
chr9	21409117	21409119	ENSG00000120242	IFNA8	-0.451220370028054	B
chr9	117704175	117704177	ENSG00000136869	TLR4	-0.710905289493933	B
chr9	33265049	33265051	ENSG00000086065	CHMP5	0.151472787941905	A
chr9	5231419	5231421	ENSG00000120211	INSL4	-0.606825566034339	B
chr9	127397138	127397140	ENSG00000136856	SLC2A8	0.369841533331639	A
chr9	127424374	127424376	ENSG00000196152	ZNF79	0.447524169222562	A
chr9	127706988	127706990	ENSG00000160401	CFAP157	0.498669164080972	A
chr9	127716079	127716081	ENSG00000167094	TTC16	0.498669164080972	A
chr9	127785679	127785681	ENSG00000136807	CDK9	0.498669164080972	A
chr9	127794597	127794599	ENSG00000136877	FPGS	0.498669164080972	A
chr9	36136536	36136538	ENSG00000122694	GLIPR2	0.358548088490065	A
chr9	36169388	36169390	ENSG00000185972	CCIN	0.358548088490065	A
chr9	128149071	128149073	ENSG00000148346	LCN2	0.403725462486222	A
chr9	128160265	128160267	ENSG00000171159	C9orf16	0.403725462486222	A
chr9	128275379	128275381	ENSG00000175854	SWI5	0.303714467961121	A
chr9	128322544	128322546	ENSG00000167113	COQ4	0.393483293133752	A
chr9	128340527	128340529	ENSG00000167114	SLC27A4	0.393483293133752	A
chr9	128371361	128371363	ENSG00000167118	URM1	0.393483293133752	A
chr9	128411751	128411753	ENSG00000167123	CERCAM	0.37849848849603	A
chr9	128455186	128455188	ENSG00000136811	ODF2	0.37849848849603	A
chr9	34957608	34957610	ENSG00000122733	PHF24	0.401860250952107	A
chr9	92325953	92325955	ENSG00000188312	CENPP	0.292372680903455	A
chr9	83980798	83980800	ENSG00000178966	RMI1	0.33260040311237	A
chr9	35605262	35605264	ENSG00000107140	TESK1	0.577389615171444	A
chr9	35658290	35658292	ENSG00000159884	CCDC107	0.577389615171444	A
chr9	35673918	35673920	ENSG00000107159	CA9	0.577389615171444	A
chr9	35732598	35732600	ENSG00000107175	CREB3	0.639580027405015	A
chr9	35749287	35749289	ENSG00000107185	RGP1	0.639580027405015	A
chr9	35814451	35814453	ENSG00000137103	TMEM8B	0.599590383617953	A
chr9	35906202	35906204	ENSG00000196196	HRCT1	NA	NA
chr9	35909490	35909492	ENSG00000235387	SPAAR	NA	NA
chr9	137551879	137551881	ENSG00000182154	MRPL41	0.430355193034909	A
chr9	137605685	137605687	ENSG00000197070	ARRDC1	0.291047253982394	A
chr9	87956214	87956216	ENSG00000283205		0.369358354810624	A
chr9	841690	841692	ENSG00000137090	DMRT1	-0.673914137378481	B
chr9	976655	976657	ENSG00000064218	DMRT3	-0.866986017172908	B
chr9	93451685	93451687	ENSG00000048828	FAM120A	0.39107313040944	A
chr9	470291	470293	ENSG00000107104	KANK1	-0.764473892896362	B
chr9	101533853	101533855	ENSG00000155827	RNF20	-0.998426054243635	B
chr9	78236062	78236064	ENSG00000148019	CEP78	0.0233342093030454	A
chr9	135604345	135604347	ENSG00000236543		0.470681927920393	A
chr9	72149453	72149455	ENSG00000119125	GDA	-0.661032868436586	B
chr9	128191655	128191657	ENSG00000106976	DNM1	0.403725462486222	A
chr9	4984390	4984392	ENSG00000096968	JAK2	-0.24672274971999	B
chr9	72521608	72521610	ENSG00000165091	TMC1	-0.181575618861359	B
chr9	127224265	127224267	ENSG00000136895	GARNL3	0.367778302823821	A
chr9	136945185	136945187	ENSG00000176919	C8G	0.462921533631906	A
chr9	136949551	136949553	ENSG00000184925	LCN12	0.462921533631906	A
chr9	136975092	136975094	ENSG00000107317	PTGDS	0.462921533631906	A
chr9	136977518	136977520	ENSG00000284341		0.462921533631906	A
chr9	136981904	136981906	ENSG00000214402	LCNL1	0.462921533631906	A
chr9	136992422	136992424	ENSG00000148362	PAXX	0.462921533631906	A
chr9	137077517	137077519	ENSG00000197355	UAP1L1	0.408127849958016	A
chr9	137139154	137139156	ENSG00000176884	GRIN1	0.398385218842197	A
chr9	137188660	137188662	ENSG00000176101	SSNA1	0.398385218842197	A
chr9	137217452	137217454	ENSG00000284976		0.416545911018427	A
chr9	137224635	137224637	ENSG00000197191	CYSRT1	0.416545911018427	A
chr9	137227502	137227504	ENSG00000233198	RNF224	0.416545911018427	A
chr9	137230757	137230759	ENSG00000198569	SLC34A3	0.416545911018427	A
chr9	137241287	137241289	ENSG00000188229	TUBB4B	0.416545911018427	A
chr9	137251261	137251263	ENSG00000197768	STPG3	0.416545911018427	A
chr9	137255327	137255329	ENSG00000188986	NELFB	0.416545911018427	A
chr9	137277726	137277728	ENSG00000198113	TOR4A	0.416545911018427	A
chr9	27109141	27109143	ENSG00000120156	TEK	-0.737423502372735	B
chr9	106863166	106863168	ENSG00000148143	ZNF462	-0.419137655063736	B
chr9	108862266	108862268	ENSG00000187003	ACTL7A	-0.133639400066353	B
chr9	108934400	108934402	ENSG00000119328	ABITRAM	0.0267062834840758	A
chr9	135663322	135663324	ENSG00000148386	LCN9	0.470681927920393	A
chr9	130578965	130578967	ENSG00000107164	FUBP3	0.404772734654948	A
chr9	130693721	130693723	ENSG00000130713	EXOSC2	0.434385968394876	A
chr9	130713016	130713018	ENSG00000097007	ABL1	0.35825207060292	A
chr9	130713626	130713628	ENSG00000288570		0.35825207060292	A
chr9	130664594	130664596	ENSG00000130711	PRDM12	0.434385968394876	A
chr9	129139413	129139415	ENSG00000235007		0.444710249409806	A
chr9	39355669	39355671	ENSG00000204849	SPATA31A1	NA	NA
chr9	40223285	40223287	ENSG00000183148	ANKRD20A2P	NA	NA
chr9	113150976	113150978	ENSG00000136867	SLC31A2	0.133280725718859	A
chr9	122800123	122800125	ENSG00000165204	OR1K1	-0.0240024253139769	B
chr9	122940833	122940835	ENSG00000011454	RABGAP1	-0.00815644001909555	B
chr9	69035747	69035749	ENSG00000285130		-0.055228917248744	B
chr9	69035751	69035753	ENSG00000165060	FXN	-0.055228917248744	B
chr9	69121264	69121266	ENSG00000119139	TJP2	-0.222408817878855	B
chr9	136658856	136658858	ENSG00000172889	EGFL7	0.499256659686372	A
chr9	136712572	136712574	ENSG00000165716	DIPK1B	0.524224775219253	A
chr9	136791344	136791346	ENSG00000244187	TMEM141	0.524224775219253	A
chr9	136791379	136791381	ENSG00000272896		0.524224775219253	A
chr9	136796338	136796340	ENSG00000213213	CCDC183	0.524224775219253	A
chr9	136807943	136807945	ENSG00000196642	RABL6	0.358971956157591	A
chr9	136844415	136844417	ENSG00000232434	AJM1	0.358971956157591	A
chr9	136848724	136848726	ENSG00000054148	PHPT1	0.358971956157591	A
chr9	136850943	136850945	ENSG00000177943	MAMDC4	0.358971956157591	A
chr9	136410641	136410643	ENSG00000165688	PMPCA	0.510362758155653	A
chr9	105447796	105447798	ENSG00000106701	FSD1L	-0.340829923350644	B
chr9	105662457	105662459	ENSG00000186051	TAL2	-0.475920659141339	B
chr9	129834698	129834700	ENSG00000136878	USP20	0.489656732333293	A
chr9	112486827	112486829	ENSG00000165185	KIAA1958	0.202178364085977	A
chr9	129608884	129608886	ENSG00000148335	NTMT1	0.462621620330295	A
chr9	124257606	124257608	ENSG00000119408	NEK6	-0.031962084265739	B
chr9	100427143	100427145	ENSG00000066697	MSANTD3	-0.475376818506618	B
chr9	135075422	135075424	ENSG00000130558	OLFM1	0.399125335583656	A
chr9	37120574	37120576	ENSG00000147905	ZCCHC7	0.279626975638733	A
chr9	79571965	79571967	ENSG00000106829	TLE4	0.182955581063332	A
chr9	114329869	114329871	ENSG00000228278	ORM2	0.12832182948052	A
chr9	6720863	6720865	ENSG00000107077	KDM4C	-0.136534656519031	B
chr9	68232003	68232005	ENSG00000196873	CBWD3	NA	NA
chr9	60914407	60914409	ENSG00000276581	SPATA31A5	NA	NA
chr9	35791591	35791593	ENSG00000159899	NPR2	0.639580027405015	A
chr9	105558122	105558124	ENSG00000106692	FKTN	-0.580572136433603	B
chr9	37650954	37650956	ENSG00000070601	FRMPD1	-0.033968569929351	B
chr9	37753803	37753805	ENSG00000165275	TRMT10B	0.0405844883330105	A
chr9	37800554	37800556	ENSG00000122741	DCAF10	0.076916004574036	A
chr9	131096476	131096478	ENSG00000126878	AIF1L	0.395157003085296	A
chr9	131125586	131125588	ENSG00000126883	NUP214	0.458305447283099	A
chr9	131009174	131009176	ENSG00000050555	LAMC3	0.395157003085296	A
chr9	96928310	96928312	ENSG00000188152	NUTM2G	0.372313560211461	A
chr9	122159908	122159910	ENSG00000185681	MORN5	-0.0791320242405135	B
chr9	122264603	122264605	ENSG00000148187	MRRF	-0.279086132287132	B
chr9	131289459	131289461	ENSG00000160539	PLPP7	0.377277988264593	A
chr9	131545514	131545516	ENSG00000283526	PRRT1B	0.443211858511148	A
chr9	114611206	114611208	ENSG00000157693	TMEM268	0.0748782533349211	A
chr9	114587706	114587708	ENSG00000136888	ATP6V1G1	-0.0380229111812128	B
chr9	120792403	120792405	ENSG00000214654	B3GALT9	-0.173271192268793	B
chr9	116687305	116687307	ENSG00000119401	TRIM32	-0.403556499969813	B
chr9	121207794	121207796	ENSG00000148180	GSN	-0.0355426324063377	B
chr9	33524394	33524396	ENSG00000230453	ANKRD18B	0.340930612522548	A
chr9	33817160	33817162	ENSG00000107341	UBE2R2	0.446032132332684	A
chr9	84668551	84668553	ENSG00000148053	NTRK2	0.177756104613317	A
chr9	87724051	87724053	ENSG00000135047	CTSL	0.283874713392397	A
chr9	70258978	70258980	ENSG00000198887	SMC5	-0.364852269120839	B
chr9	104504263	104504265	ENSG00000186881	OR13F1	-0.9955395284122	B
chr9	104569168	104569170	ENSG00000186943	OR13C8	-0.9955395284122	B
chr9	104747683	104747685	ENSG00000136783	NIPSNAP3A	-0.549872020340908	B
chr9	104764129	104764131	ENSG00000165028	NIPSNAP3B	-0.549872020340908	B
chr9	124853460	124853462	ENSG00000136918	WDR38	0.333091902220072	A
chr9	132410043	132410045	ENSG00000188523	CFAP77	0.34752747954689	A
chr9	135521438	135521440	ENSG00000160349	LCN1	0.477404053250801	A
chr9	123033667	123033669	ENSG00000188394	GPR21	0.0586405213497309	A
chr9	135546139	135546141	ENSG00000122136	OBP2A	0.477404053250801	A
chr9	130053426	130053428	ENSG00000148358	GPR107	0.350213279560384	A
chr9	26947039	26947041	ENSG00000096872	IFT74	-0.454717215592955	B
chr9	127579370	127579372	ENSG00000136854	STXBP1	0.460605258263754	A
chr9	35041095	35041097	ENSG00000174038	C9orf131	0.524872216239992	A
chr9	35161992	35161994	ENSG00000198722	UNC13B	0.462650091200271	A
chr9	19049427	19049429	ENSG00000155876	RRAGA	0.399260040113737	A
chr9	17906563	17906565	ENSG00000178031	ADAMTSL1	-0.11123401277215	B
chr9	34457414	34457416	ENSG00000122735	DNAI1	0.398745230813646	A
chr9	34638133	34638135	ENSG00000213930	GALT	0.497552994286248	A
chr9	34646645	34646647	ENSG00000258728		0.497552994286248	A
chr9	34650702	34650704	ENSG00000137070	IL11RA	0.497552994286248	A
chr9	133030675	133030677	ENSG00000148308	GTF3C5	0.521399860451958	A
chr9	133061981	133061983	ENSG00000170835	CEL	0.521399860451958	A
chr9	133348218	133348220	ENSG00000148303	RPL7A	0.407366741045712	A
chr9	133356550	133356552	ENSG00000148291	SURF2	0.407366741045712	A
chr9	133376366	133376368	ENSG00000198870	STKLD1	0.407366741045712	A
chr9	133414358	133414360	ENSG00000160323	ADAMTS13	0.509267320899677	A
chr9	133459965	133459967	ENSG00000160325	CACFD1	0.509267320899677	A
chr9	36036913	36036915	ENSG00000122707	RECK	0.392975862195402	A
chr9	36190856	36190858	ENSG00000122705	CLTA	0.358548088490065	A
chr9	125200542	125200544	ENSG00000136933	RABEPK	0.348468554286276	A
chr9	125261794	125261796	ENSG00000165219	GAPVD1	0.348468554286276	A
chr9	32384603	32384605	ENSG00000122729	ACO1	-0.555996081641414	B
chr9	132670035	132670037	ENSG00000125484	GTF3C4	0.350985410550275	A
chr9	132878027	132878029	ENSG00000165698	SPACA9	0.432083866683893	A
chr9	132944000	132944002	ENSG00000165702	GFI1B	0.506965339896614	A
chr9	127451489	127451491	ENSG00000148356	LRSAM1	0.447524169222562	A
chr9	128552558	128552560	ENSG00000197694	SPTAN1	0.300171071026864	A
chr9	128683424	128683426	ENSG00000119335	SET	0.342495505645742	A
chr9	2717510	2717512	ENSG00000168263	KCNV2	-0.325565699111843	B
chr9	2621182	2621184	ENSG00000147852	VLDLR	-0.406843791937298	B
chr9	129081111	129081113	ENSG00000167130	DOLPP1	0.450509326269498	A
chr9	129110950	129110952	ENSG00000119383	PTPA	0.444710249409806	A
chr9	128702503	128702505	ENSG00000160447	PKN3	0.367001822644811	A
chr9	128787253	128787255	ENSG00000107021	TBC1D13	0.367001822644811	A
chr9	128818500	128818502	ENSG00000167136	ENDOG	0.383276826648483	A
chr9	128882133	128882135	ENSG00000136802	LRRC8A	0.383276826648483	A
chr9	128920966	128920968	ENSG00000175287	PHYHD1	0.38848962982212	A
chr9	128941478	128941480	ENSG00000251184		0.38848962982212	A
chr9	128947699	128947701	ENSG00000095319	NUP188	0.38848962982212	A
chr9	19230693	19230695	ENSG00000137145	DENND4C	0.236130347723144	A
chr9	134135365	134135367	ENSG00000196363	WDR5	NA	NA
chr9	121074753	121074755	ENSG00000119397	CNTRL	-0.386249071545871	B
chr9	27524290	27524292	ENSG00000147896	IFNK	-0.189320567732965	B
chr9	122742303	122742305	ENSG00000171459	OR1L6	-0.709921438874627	B
chr9	136327476	136327478	ENSG00000160360	GPSM1	0.523480562276195	A
chr9	131502789	131502791	ENSG00000130714	POMT1	0.443211858511148	A
chr9	135702185	135702187	ENSG00000107147	KCNT1	0.508940253814051	A
chr9	137423350	137423352	ENSG00000188747	NOXA1	0.521625033473729	A
chr9	33750679	33750681	ENSG00000010438	PRSS3	0.374873031581122	A
chr9	128068201	128068203	ENSG00000148339	SLC25A25	0.347543725467263	A
chr9	34989641	34989643	ENSG00000137094	DNAJB5	0.401860250952107	A
chr9	137086857	137086859	ENSG00000177239	MAN1B1	0.408127849958016	A
chr9	122510802	122510804	ENSG00000197233	OR1J2	-0.938778656624196	B
chr9	122519141	122519143	ENSG00000239590	OR1J4	-0.938778656624196	B
chr9	122553112	122553114	ENSG00000171501	OR1N2	-0.938778656624196	B
chr9	122614738	122614740	ENSG00000165202	OR1Q1	-1.06304606597855	B
chr9	122661566	122661568	ENSG00000173679	OR1L1	-1.06304606597855	B
chr9	214854	214856	ENSG00000107099	DOCK8	-1.1062893098425	B
chr9	95871264	95871266	ENSG00000182150	ERCC6L2	0.247478108500357	A
chr9	94259298	94259300	ENSG00000175787	ZNF169	0.327863568682507	A
chr9	94374569	94374571	ENSG00000148110	MFSD14B	0.430329865255939	A
chr9	128504655	128504657	ENSG00000119392	GLE1	0.300171071026864	A
chr9	34179005	34179007	ENSG00000165006	UBAP1	0.562092141909878	A
chr9	34329506	34329508	ENSG00000164978	NUDT2	0.558954604163708	A
chr9	111525159	111525161	ENSG00000173258	ZNF483	0.102730839800041	A
chr9	111631334	111631336	ENSG00000059769	DNAJC25	0.104026147750817	A
chr9	111631386	111631388	ENSG00000244115	DNAJC25-GNG10	0.104026147750817	A
chr9	111661605	111661607	ENSG00000242616	GNG10	0.104026147750817	A
chr9	111896814	111896816	ENSG00000148154	UGCG	0.225967982635735	A
chr9	130172404	130172406	ENSG00000107130	NCS1	0.481390821783811	A
chr9	130444961	130444963	ENSG00000130707	ASS1	0.484868410527689	A
chr9	130265760	130265762	ENSG00000148357	HMCN2	0.360759665403809	A
chr9	94726699	94726701	ENSG00000148120	AOPEP	0.323568262859731	A
chr9	6328375	6328377	ENSG00000170777	TPD52L3	-0.120807147678482	B
chr9	101398873	101398875	ENSG00000136870	ZNF189	-0.728148594466752	B
chr9	122675130	122675132	ENSG00000171481	OR1L3	-1.06304606597855	B
chr9	81928428	81928430	ENSG00000189357	SPATA31D4	0.14329560723114	A
chr9	114323098	114323100	ENSG00000229314	ORM1	0.12832182948052	A
chr9	66856426	66856428	ENSG00000274349	ZNF658	NA	NA
chr9	81943500	81943502	ENSG00000186788	SPATA31D3	0.14329560723114	A
chr9	69324567	69324569	ENSG00000135063	FAM189A2	-0.46104227122512	B
chr9	65675928	65675930	ENSG00000147996	CBWD5	NA	NA
chr9	104694518	104694520	ENSG00000179055	OR13D1	-0.79458867629179	B
chr9	6241682	6241684	ENSG00000137033	IL33	-0.241467818970905	B
chr9	137205685	137205687	ENSG00000188566	NDOR1	0.416545911018427	A
chr9	32551144	32551146	ENSG00000235453	SMIM27	-0.431160576070714	B
chr9	131373636	131373638	ENSG00000288701	PRRC2B	0.381321915131595	A
chr9	1049858	1049860	ENSG00000173253	DMRT2	-0.899024126270321	B
chr9	129036621	129036623	ENSG00000148343	MIGA2	0.450509326269498	A
chr9	20658309	20658311	ENSG00000188352	FOCAD	0.124659843432461	A
chr9	113221544	113221546	ENSG00000136868	SLC31A1	0.190551743076779	A
chr9	113275642	113275644	ENSG00000136875	PRPF4	0.190551743076779	A
chr9	113349541	113349543	ENSG00000119411	BSPRY	0.238802034384267	A
chr9	113410054	113410056	ENSG00000157653	C9orf43	0.232669176756403	A
chr9	67832765	67832767	ENSG00000260691	ANKRD20A1	NA	NA
chrX	624344	624346	ENSG00000185960	SHOX	NA	NA
chrX	7147237	7147239	ENSG00000101846	STS	-0.471077958453941	B
chrX	1336785	1336787	ENSG00000185291	IL3RA	NA	NA
chrX	12975110	12975112	ENSG00000205542	TMSB4X	0.332622915924253	A
chrX	11293413	11293415	ENSG00000125363	AMELX	NA	NA
chrX	1615059	1615061	ENSG00000196433	ASMT	NA	NA
chrX	9786429	9786431	ENSG00000146950	SHROOM2	0.214780914570998	A
chrX	9967358	9967360	ENSG00000234469	CLDN34	0.0139445414634358	A
chrX	11111301	11111303	ENSG00000004961	HCCS	-0.304652444802298	B
chrX	8464830	8464832	ENSG00000205642	VCX3B	-0.211667149801729	B
chrX	7842262	7842264	ENSG00000182583	VCX	-0.523958746535219	B
chrX	16123565	16123567	ENSG00000126010	GRPR	-0.191549196489255	B
chrX	18675909	18675911	ENSG00000086717	PPEF1	0.208870837049396	A
chrX	14873421	14873423	ENSG00000130150	MOSPD2	-0.238221419863394	B
chrX	1591604	1591606	ENSG00000197976	AKAP17A	NA	NA
chrX	21372801	21372803	ENSG00000149970	CNKSR2	NA	NA
chrX	38352604	38352606	ENSG00000036473	OTC	0.109026327420289	A
chrX	38006553	38006555	ENSG00000147041	SYTL5	-0.0926930463686431	B
chrX	16786466	16786468	ENSG00000086712	TXLNG	0.564674747423577	A
chrX	14529536	14529538	ENSG00000101958	GLRA2	-0.24944322779468	B
chrX	19343922	19343924	ENSG00000131828	PDHA1	0.389241061001052	A
chrX	16650158	16650160	ENSG00000169906	S100G	0.233647191412809	A
chrX	48590042	48590044	ENSG00000101940	WDR13	0.533182131579814	A
chrX	27590382	27590384	ENSG00000189186	DCAF8L2	-0.469357013625248	B
chrX	37990779	37990781	ENSG00000187516	H2AP	0.0851123746059312	A
chrX	46837043	46837045	ENSG00000102218	RP2	0.52350441971261	A
chrX	37780059	37780061	ENSG00000165168	CYBB	0.0485402682240062	A
chrX	21839636	21839638	ENSG00000012174	MBTPS2	0.007416352757892	A
chrX	16167481	16167483	ENSG00000182798	MAGEB17	-0.191549196489255	B
chrX	34942796	34942798	ENSG00000189132	FAM47B	-0.308350511557536	B
chrX	16946658	16946660	ENSG00000169891	REPS2	0.181441392685663	A
chrX	54440404	54440406	ENSG00000158526	TSR2	0.523503054428775	A
