chr	start	end	gene	sym	eig	compartment
chr10	34815296	34815294	ENSG00000148498	PARD3	0.562422777732436	A
chr10	102419727	102419725	ENSG00000059915	PSD	0.647725152166226	A
chr10	102424304	102424302	ENSG00000107874	CUEDC2	0.647725152166226	A
chr10	102451543	102451541	ENSG00000120055	C10orf95	0.647725152166226	A
chr10	102502709	102502707	ENSG00000138107	ACTR1A	0.590821995218183	A
chr10	44385092	44385090	ENSG00000107562	CXCL12	0.120639943048953	A
chr10	90857698	90857696	ENSG00000148680	HTR7	-0.572513246513511	B
chr10	90921087	90921085	ENSG00000148677	ANKRD1	-0.43649558523015	B
chr10	21525682	21525680	ENSG00000180592	SKIDA1	0.481428290093618	A
chr10	103458900	103458898	ENSG00000185933	CALHM1	0.797655200940156	A
chr10	49134021	49134019	ENSG00000172538	FAM170B	0.0468682509798115	A
chr10	110919180	110919178	ENSG00000214413	BBIP1	-0.0238870031062083	B
chr10	96271569	96271567	ENSG00000095585	BLNK	0.175195881547358	A
chr10	99732100	99732098	ENSG00000014919	COX15	0.640509083956621	A
chr10	113664046	113664044	ENSG00000197893	NRAP	0.462333219409882	A
chr10	27014542	27014540	ENSG00000107890	ANKRD26	0.290661553382923	A
chr10	97185959	97185957	ENSG00000187122	SLIT1	0.582215140344963	A
chr10	5499570	5499568	ENSG00000178372	CALML5	0.493258269625283	A
chr10	5641812	5641810	ENSG00000196372	ASB13	0.473227432913853	A
chr10	5813434	5813432	ENSG00000057608	GDI2	0.650701776494933	A
chr10	93601663	93601661	ENSG00000138207	RBP4	0.376469674513424	A
chr10	93702592	93702590	ENSG00000148690	FRA10AC1	0.406439575509796	A
chr10	14838037	14838035	ENSG00000185267	CDNF	0.346146171751602	A
chr10	103351079	103351077	ENSG00000156374	PCGF6	0.6999413222839	A
chr10	103396492	103396490	ENSG00000173915	ATP5MK	0.6999413222839	A
chr10	103276547	103276545	ENSG00000076685	NT5C2	0.58219486186164	A
chr10	94362939	94362937	ENSG00000173145	NOC3L	0.262774055482838	A
chr10	49296	49294	ENSG00000261456	TUBB8	NA	NA
chr10	77403984	77403982	ENSG00000156113	KCNMA1	0.104042395201556	A
chr10	52771700	52771698	ENSG00000165471	MBL2	-0.517251688048306	B
chr10	47999791	47999789	ENSG00000276430	FAM25C	0.219209056810851	A
chr10	110304920	110304918	ENSG00000119953	SMNDC1	0.210332072579433	A
chr10	30349278	30349276	ENSG00000107951	MTPAP	0.477721494389974	A
chr10	47484083	47484081	ENSG00000265190	ANXA8	0.491385258084922	A
chr10	68406950	68406948	ENSG00000204130	RUFY2	0.624952166282715	A
chr10	48605073	48605071	ENSG00000128805	ARHGAP22	0.229023946169956	A
chr10	133565583	133565581	ENSG00000171772	SYCE1	-0.00515985087354355	B
chr10	27154420	27154418	ENSG00000136758	YME1L1	0.548892799885219	A
chr10	20819476	20819474	ENSG00000078114	NEBL	0.3002446492099	A
chr10	104232364	104232362	ENSG00000197748	CFAP43	0.156852720090082	A
chr10	35071339	35071337	ENSG00000108094	CUL2	0.521315255037544	A
chr10	116742566	116742564	ENSG00000165868	HSPA12A	0.413464666452786	A
chr10	73641474	73641472	ENSG00000177791	MYOZ1	0.68446006805558	A
chr10	73651029	73651027	ENSG00000166317	SYNPO2L	0.68446006805558	A
chr10	73811651	73811649	ENSG00000272916		0.719042269766764	A
chr10	73808731	73808729	ENSG00000166507	NDST2	0.719042269766764	A
chr10	46046269	46046267	ENSG00000263639	MSMB	0.419077152844193	A
chr10	69409282	69409280	ENSG00000075073	TACR2	0.726364463030023	A
chr10	69573422	69573420	ENSG00000122859	NEUROG3	0.549658598385664	A
chr10	27240784	27240782	ENSG00000107897	ACBD5	0.398302342803012	A
chr10	70124102	70124100	ENSG00000042286	AIFM2	0.712559566286052	A
chr10	70170514	70170512	ENSG00000079332	SAR1A	0.712559566286052	A
chr10	70233429	70233427	ENSG00000180817	PPA1	0.680590262595583	A
chr10	70144835	70144833	ENSG00000156521	TYSND1	0.712559566286052	A
chr10	121928031	121928029	ENSG00000107669	ATE1	0.49807341607637	A
chr10	121959785	121959783	ENSG00000107672	NSMCE4A	0.49807341607637	A
chr10	102120368	102120366	ENSG00000198728	LDB1	0.552003994523663	A
chr10	102232083	102232081	ENSG00000107859	PITX3	0.589080525303731	A
chr10	3141577	3141575	ENSG00000107959	PITRM1	0.454665571307515	A
chr10	92497761	92497759	ENSG00000119912	IDE	0.587436424330083	A
chr10	79944708	79944706	ENSG00000133661	SFTPD	0.487171763873004	A
chr10	70284004	70284002	ENSG00000148734	NPFFR1	0.680590262595583	A
chr10	32958253	32958251	ENSG00000150093	ITGB1	0.481776429906194	A
chr10	26860892	26860890	ENSG00000136754	ABI1	0.246809889085912	A
chr10	43568459	43568457	ENSG00000196793	ZNF239	0.0265191965775421	A
chr10	32347158	32347156	ENSG00000120616	EPC1	0.530307114210121	A
chr10	74150828	74150826	ENSG00000185009	AP3M1	0.611902841603904	A
chr10	68039967	68039965	ENSG00000148634	HERC4	0.357880114395261	A
chr10	89535594	89535592	ENSG00000152779	SLC16A12	-0.228317434879331	B
chr10	24723668	24723666	ENSG00000107863	ARHGAP21	0.0480971817269888	A
chr10	17617374	17617372	ENSG00000165996	HACD1	0.174400003097228	A
chr10	1025859	1025857	ENSG00000148377	IDI2	0.569273446679644	A
chr10	46465881	46465879	ENSG00000204174	NPY4R	0.0884593477880661	A
chr10	71719778	71719776	ENSG00000214688	C10orf105	0.61614851222645	A
chr10	71773520	71773518	ENSG00000107738	VSIR	0.61614851222645	A
chr10	71851251	71851249	ENSG00000197746	PSAP	0.632465021141255	A
chr10	79445624	79445622	ENSG00000165424	ZCCHC24	0.74342471557226	A
chr10	79560407	79560405	ENSG00000185303	SFTPA2	0.501541045526369	A
chr10	86444032	86444030	ENSG00000062650	WAPL	0.28468245159243	A
chr10	95069497	95069495	ENSG00000138115	CYP2C8	-0.865696283864626	B
chr10	95656711	95656709	ENSG00000059573	ALDH18A1	0.165012284572766	A
chr10	98268194	98268192	ENSG00000138131	LOXL4	0.356842108182083	A
chr10	98411877	98411875	ENSG00000119943	PYROXD2	0.252504971239538	A
chr10	98446926	98446924	ENSG00000107521	HPS1	0.252504971239538	A
chr10	119872754	119872752	ENSG00000197771	MCMBP	0.452284677824172	A
chr10	89207317	89207315	ENSG00000138135	CH25H	-0.262413482639708	B
chr10	89414557	89414555	ENSG00000107798	LIPA	-0.217593204223338	B
chr10	95693952	95693950	ENSG00000119977	TCTN3	0.165012284572766	A
chr10	73874519	73874517	ENSG00000148660	CAMK2G	0.719042269766764	A
chr10	49762323	49762321	ENSG00000197444	OGDHL	0.158904622984008	A
chr10	50623977	50623975	ENSG00000198964	SGMS1	-0.0342118823341172	B
chr10	45847473	45847471	ENSG00000188234	AGAP4	0.251083806163179	A
chr10	87818160	87818158	ENSG00000138138	ATAD1	0.238643053223475	A
chr10	87863533	87863531	ENSG00000227268	KLLN	0.238643053223475	A
chr10	73433560	73433558	ENSG00000166343	MSS51	0.636254365406408	A
chr10	73496024	73496022	ENSG00000107758	PPP3CB	0.636254365406408	A
chr10	73530831	73530829	ENSG00000166348	USP54	0.605300503148627	A
chr10	100490171	100490169	ENSG00000075826	SEC31B	0.602686180709037	A
chr10	100529871	100529869	ENSG00000255339		0.533720893821647	A
chr10	100526598	100526596	ENSG00000166136	NDUFB8	0.533720893821647	A
chr10	100987196	100987194	ENSG00000055950	MRPL43	0.689901675576745	A
chr10	101031129	101031127	ENSG00000186862	PDZD7	0.721897108358253	A
chr10	133276850	133276848	ENSG00000151651	ADAM8	0.662002989256302	A
chr10	133336896	133336894	ENSG00000130643	CALY	0.640689262855837	A
chr10	133358019	133358017	ENSG00000148803	FUOM	0.640689262855837	A
chr10	133373354	133373352	ENSG00000127884	ECHS1	0.640689262855837	A
chr10	49471580	49471578	ENSG00000225830	ERCC6	0.368878436223203	A
chr10	37857197	37857195	ENSG00000198105	ZNF248	-0.198324085126554	B
chr10	46023455	46023453	ENSG00000266412	NCOA4	0.419077152844193	A
chr10	49396089	49396087	ENSG00000165606	DRGX	0.158143016249485	A
chr10	49970203	49970201	ENSG00000227345	PARG	0.406703962597384	A
chr10	35642296	35642294	ENSG00000177283	FZD8	-0.249239044733933	B
chr10	119596495	119596493	ENSG00000151923	TIAL1	0.621180264065281	A
chr10	59709850	59709848	ENSG00000165449	SLC16A9	-0.286738316210233	B
chr10	14548670	14548668	ENSG00000065809	FAM107B	0.302733722765873	A
chr10	1048883	1048881	ENSG00000067064	IDI1	0.569273446679644	A
chr10	101783413	101783411	ENSG00000107833	NPM3	0.644390722136231	A
chr10	101818465	101818463	ENSG00000198408	OGA	0.626424154249985	A
chr10	101839872	101839870	ENSG00000120049	KCNIP2	0.626424154249985	A
chr10	101776114	101776112	ENSG00000107831	FGF8	0.644390722136231	A
chr10	116272282	116272280	ENSG00000151892	GFRA1	0.621810089262493	A
chr10	86957615	86957613	ENSG00000173269	MMRN2	0.578105205218096	A
chr10	112183765	112183763	ENSG00000119927	GPAM	-0.695606569864103	B
chr10	133308872	133308870	ENSG00000130640	TUBGCP2	0.640689262855837	A
chr10	112446917	112446915	ENSG00000023041	ZDHHC6	-0.161636245070765	B
chr10	70376779	70376777	ENSG00000172731	LRRC20	0.720832078153552	A
chr10	70441681	70441679	ENSG00000156574	NODAL	0.628551128727924	A
chr10	129964274	129964272	ENSG00000108001	EBF3	-0.423984222382678	B
chr10	130110810	130110808	ENSG00000237489	C10orf143	0.0801126326219421	A
chr10	13460083	13460081	ENSG00000165626	BEND7	0.488916279923535	A
chr10	89643874	89643872	ENSG00000152782	PANK1	-0.150257572188189	B
chr10	43229739	43229737	ENSG00000198915	RASGEF1A	0.463208634948252	A
chr10	62816275	62816273	ENSG00000122877	EGR2	-0.306078878612524	B
chr10	87094843	87094841	ENSG00000148672	GLUD1	0.674901917297061	A
chr10	121598444	121598442	ENSG00000066468	FGFR2	0.248773229383631	A
chr10	54801231	54801229	ENSG00000150275	PCDH15	-0.980383696913001	B
chr10	67665658	67665656	ENSG00000183230	CTNNA3	-0.426733861944749	B
chr10	67838188	67838186	ENSG00000108176	DNAJC12	0.375955044315154	A
chr10	72355149	72355147	ENSG00000148719	DNAJB12	0.53466051962727	A
chr10	75099506	75099504	ENSG00000079393	DUSP13	0.448360245685001	A
chr10	107164706	107164704	ENSG00000108018	SORCS1	-0.665852677106755	B
chr10	47763592	47763590	ENSG00000277758		0.35579263529375	A
chr10	73697881	73697879	ENSG00000172650	AGAP5	0.68446006805558	A
chr10	101229463	101229461	ENSG00000138136	LBX1	0.572773593249859	A
chr10	47490407	47490405	ENSG00000189090	FAM25G	0.491385258084922	A
chr10	126504118	126504116	ENSG00000154493	C10orf90	-0.177524512700992	B
chr10	73096850	73096848	ENSG00000122884	P4HA1	0.581202702224497	A
chr10	126388455	126388453	ENSG00000148848	ADAM12	-0.212533335789287	B
chr10	28282138	28282136	ENSG00000150054	MPP7	0.346035644280507	A
chr10	95561378	95561376	ENSG00000095637	SORBS1	-0.0864950816261006	B
chr10	43407819	43407817	ENSG00000169813	HNRNPF	0.379582204749534	A
chr10	7409341	7409339	ENSG00000198879	SFMBT2	-0.15016675483707	B
chr10	75073642	75073640	ENSG00000188716	DUSP29	0.448360245685001	A
chr10	50279720	50279718	ENSG00000188611	ASAH2	-0.0451545507786631	B
chr10	70785401	70785399	ENSG00000166220	TBATA	0.494826709311883	A
chr11	1309632	1309630	ENSG00000078902	TOLLIP	0.612239773940238	A
chr11	2149603	2149601	ENSG00000284779		0.629035346585296	A
chr11	4339244	4339242	ENSG00000284438	SSU72P7	-1.15926601662797	B
chr11	2161209	2161207	ENSG00000129965	INS-IGF2	0.629035346585296	A
chr11	2137290	2137288	ENSG00000167244	IGF2	0.629035346585296	A
chr11	4368386	4368384	ENSG00000221996	OR52B4	-1.15926601662797	B
chr11	4386188	4386186	ENSG00000132109	TRIM21	-1.15926601662797	B
chr11	6396574	6396572	ENSG00000166313	APBB1	-0.316945803135887	B
chr11	1473436	1473434	ENSG00000182208	MOB2	0.690897595055025	A
chr11	14520344	14520342	ENSG00000256206		0.140622733983516	A
chr11	11622005	11622003	ENSG00000110328	GALNT18	0.343936449585858	A
chr11	13495997	13495995	ENSG00000152266	PTH	0.182881596896403	A
chr11	4288083	4288081	ENSG00000283873	SSU72P4	-0.868908858196467	B
chr11	8169043	8169041	ENSG00000166405	RIC3	-0.59407205291213	B
chr11	2423012	2423010	ENSG00000070985	TRPM5	0.373209129640399	A
chr11	8452906	8452904	ENSG00000130413	STK33	-0.771713776503045	B
chr11	8263878	8263876	ENSG00000166407	LMO1	-0.31723910337908	B
chr11	18743842	18743840	ENSG00000110786	PTPN5	0.132689742459357	A
chr11	4242640	4242638	ENSG00000284306	SSU72P2	-0.868908858196467	B
chr11	7020346	7020344	ENSG00000149050	ZNF214	-0.76650871432373	B
chr11	18322174	18322172	ENSG00000110756	HPS5	0.328085892284939	A
chr11	19210571	19210569	ENSG00000129170	CSRP3	0.14254289700513	A
chr11	11353250	11353248	ENSG00000254598	CSNK2A3	0.333493974669831	A
chr11	22625823	22625821	ENSG00000183161	FANCF	-0.360305598555192	B
chr11	4608231	4608229	ENSG00000167333	TRIM68	-0.809598562625458	B
chr11	17866864	17866862	ENSG00000129158	SERGEF	0.24875116189892	A
chr11	20160475	20160473	ENSG00000109851	DBX1	-0.149243243891194	B
chr11	18935002	18935000	ENSG00000170255	MRGPRX1	-0.385345483019122	B
chr11	16801044	16801042	ENSG00000166689	PLEKHA7	0.366445826288677	A
chr11	17075612	17075610	ENSG00000110700	RPS13	0.39326154028236	A
chr11	32430813	32430811	ENSG00000184937	WT1	-0.26763698250736	B
chr11	49982535	49982533	ENSG00000221954	OR4C12	-0.617520776877496	B
chr11	14295859	14295857	ENSG00000133818	RRAS2	0.166299157984786	A
chr11	48981695	48981693	ENSG00000220948	TRIM51GP	-0.572062980153317	B
chr11	33774347	33774345	ENSG00000110429	FBXO3	0.273971474621667	A
chr11	49059112	49059110	ENSG00000214891	TRIM64C	-0.734938554279921	B
chr11	49186096	49186094	ENSG00000086205	FOLH1	-0.61535686831058	B
chr11	22827877	22827875	ENSG00000198168	SVIP	-0.235749742867551	B
chr11	27472790	27472788	ENSG00000205213	LGR4	-0.0764259038003663	B
chr11	47248814	47248812	ENSG00000134575	ACP2	0.611914089335413	A
chr11	47848467	47848465	ENSG00000030066	NUP160	0.375212319720322	A
chr11	60855950	60855948	ENSG00000183134	PTGDR2	0.0942326048682165	A
chr11	59615774	59615772	ENSG00000110048	OSBP	-0.317519758780829	B
chr11	58268260	58268258	ENSG00000172772	OR10W1	-1.42481651065803	B
chr11	58359069	58359067	ENSG00000197786	OR5B17	-1.31286850289961	B
chr11	47176879	47176877	ENSG00000149182	ARFGAP2	0.600371572333301	A
chr11	61967631	61967629	ENSG00000167996	FTH1	0.577135860217871	A
chr11	36510272	36510270	ENSG00000175104	TRAF6	-0.164001781992948	B
chr11	36273359	36273357	ENSG00000110442	COMMD9	0.205040070910408	A
chr11	19060717	19060715	ENSG00000183695	MRGPRX2	-0.0517687639686251	B
chr11	58712849	58712847	ENSG00000149124	GLYAT	-1.67945033083285	B
chr11	22860474	22860472	ENSG00000255359	CCDC179	-0.235749742867551	B
chr11	6320062	6320060	ENSG00000170955	CAVIN3	-0.316945803135887	B
chr11	46617227	46617225	ENSG00000180423	HARBI1	0.669044146231367	A
chr11	55936400	55936398	ENSG00000167825	OR5I1	-1.55847937402343	B
chr11	55914582	55914580	ENSG00000187612	OR5W2	-1.55847937402343	B
chr11	34358010	34358008	ENSG00000166016	ABTB2	0.394793135195394	A
chr11	59713845	59713843	ENSG00000172289	OR10V1	-0.255588425637471	B
chr11	46700619	46700617	ENSG00000175220	ARHGAP1	0.675737918545766	A
chr11	33736423	33736421	ENSG00000085063	CD59	0.273971474621667	A
chr11	59669037	59669035	ENSG00000166889	PATL1	-0.317519758780829	B
chr11	59854767	59854765	ENSG00000134827	TCN1	-0.429947852298948	B
chr11	33700801	33700799	ENSG00000205177	C11orf91	0.273971474621667	A
chr11	65079389	65079387	ENSG00000146670	CDCA5	0.577949883611148	A
chr11	62536107	62536105	ENSG00000124942	AHNAK	0.598605295568287	A
chr11	40294114	40294112	ENSG00000148948	LRRC4C	-0.511176580332189	B
chr11	61581148	61581146	ENSG00000011347	SYT7	0.623037540506744	A
chr11	26722060	26722058	ENSG00000148942	SLC5A12	-0.404973210318432	B
chr11	65662916	65662914	ENSG00000173039	RELA	0.538400913159026	A
chr11	58844704	58844702	ENSG00000156689	GLYATL2	-1.53435203624024	B
chr11	19241620	19241618	ENSG00000129173	E2F8	0.14254289700513	A
chr11	62573891	62573889	ENSG00000254772	EEF1G	0.598605295568287	A
chr11	62577321	62577319	ENSG00000255508		0.598605295568287	A
chr11	31456338	31456336	ENSG00000148950	IMMP1L	0.0158304649327324	A
chr11	59845499	59845497	ENSG00000134812	CBLIF	-0.429947852298948	B
chr11	62299075	62299073	ENSG00000197745	SCGB1D4	0.543082961878752	A
chr11	8811341	8811339	ENSG00000166444	DENND2B	0.0756622699017627	A
chr11	60906585	60906583	ENSG00000110107	PRPF19	0.313432223354523	A
chr11	33085904	33085902	ENSG00000176102	CSTF3	0.155721153909316	A
chr11	46846280	46846278	ENSG00000175216	CKAP5	0.654623251081325	A
chr11	66958383	66958381	ENSG00000173599	PC	0.537372639836553	A
chr11	46918550	46918548	ENSG00000134569	LRP4	0.584273974665004	A
chr11	27659658	27659656	ENSG00000176697	BDNF	-0.367998582004502	B
chr11	59810778	59810776	ENSG00000166902	MRPL16	-0.429947852298948	B
chr11	33722456	33722454	ENSG00000284969		0.273971474621667	A
chr11	65614221	65614219	ENSG00000173327	MAP3K11	0.538400913159026	A
chr11	47186434	47186432	ENSG00000165912	PACSIN3	0.600371572333301	A
chr11	65046264	65046262	ENSG00000168060	NAALADL1	0.577949883611148	A
chr11	65122134	65122132	ENSG00000149806	FAU	0.527954642563564	A
chr11	27506769	27506767	ENSG00000148943	LIN7C	-0.401003496637326	B
chr11	68751520	68751518	ENSG00000132749	TESMIN	0.567946741454773	A
chr11	68271973	68271971	ENSG00000171067	C11orf24	0.54572245455324	A
chr11	65117701	65117699	ENSG00000174276	ZNHIT2	0.527954642563564	A
chr11	26572121	26572119	ENSG00000169550	MUC15	-0.415272452655112	B
chr11	69819416	69819414	ENSG00000186895	FGF3	0.548392477119316	A
chr11	45665622	45665620	ENSG00000175264	CHST1	0.306501628208548	A
chr11	78574864	78574862	ENSG00000137513	NARS2	0.299193640218269	A
chr11	93741494	93741492	ENSG00000166012	TAF1D	0.0117671755289465	A
chr11	86069059	86069057	ENSG00000073921	PICALM	0.524582975446515	A
chr11	73142046	73142044	ENSG00000137478	FCHSD2	0.560230497267624	A
chr11	78341880	78341878	ENSG00000033327	GAB2	0.359339453357259	A
chr11	96343195	96343193	ENSG00000184384	MAML2	-0.125099225139024	B
chr11	94973556	94973554	ENSG00000150316	CWC15	-0.278107038114452	B
chr11	69704022	69704020	ENSG00000162344	FGF19	0.562105184549513	A
chr11	102724954	102724952	ENSG00000118113	MMP8	-0.82484797308846	B
chr11	94401419	94401417	ENSG00000123901	GPR83	-0.0822637193305691	B
chr11	102705769	102705767	ENSG00000137675	MMP27	-0.82484797308846	B
chr11	106077349	106077347	ENSG00000182359	KBTBD3	-1.11112257242186	B
chr11	89491131	89491129	ENSG00000086991	NOX4	-1.21940925615725	B
chr11	111379275	111379273	ENSG00000110777	POU2AF1	-0.334065976902357	B
chr11	93850618	93850616	ENSG00000214376	VSTM5	-0.0515218571577194	B
chr11	75351661	75351659	ENSG00000137486	ARRB1	0.557856239710396	A
chr11	89808575	89808573	ENSG00000168930	TRIM49	NA	NA
chr11	88175443	88175441	ENSG00000123892	RAB38	-0.941578522015937	B
chr11	102530747	102530745	ENSG00000137673	MMP7	-0.317343416193545	B
chr11	107858787	107858785	ENSG00000110660	SLC35F2	-0.278322923008016	B
chr11	102625332	102625330	ENSG00000137674	MMP20	-0.478213267195214	B
chr11	105139769	105139767	ENSG00000255501	CARD18	-1.31692583389587	B
chr11	101584007	101584005	ENSG00000137672	TRPC6	-0.287154350229697	B
chr11	111512354	111512352	ENSG00000137707	BTG4	-0.196843360705957	B
chr11	69775341	69775339	ENSG00000075388	FGF4	0.562105184549513	A
chr11	107457844	107457842	ENSG00000152404	CWF19L2	-0.682625767666651	B
chr11	117819419	117819417	ENSG00000137731	FXYD2	0.403952494500126	A
chr11	89876017	89876015	ENSG00000189253	TRIM64B	NA	NA
chr11	107719693	107719691	ENSG00000170290	SLN	-0.51136377508605	B
chr11	106009748	106009746	ENSG00000170903	MSANTD4	-1.11112257242186	B
chr11	108593768	108593766	ENSG00000110723	EXPH5	-0.0310240242626907	B
chr11	104164147	104164145	ENSG00000170962	PDGFD	-1.21367268582651	B
chr11	111766382	111766380	ENSG00000137713	PPP2R1B	0.097911434560691	A
chr11	68121388	68121386	ENSG00000110721	CHKA	0.545854731506731	A
chr11	113706306	113706304	ENSG00000166682	TMPRSS5	-0.251952491037906	B
chr11	117797091	117797089	ENSG00000177103	DSCAML1	0.549479471882829	A
chr11	67999194	67999192	ENSG00000110057	UNC93B1	0.558527051128674	A
chr11	93499351	93499349	ENSG00000166002	SMCO4	NA	NA
chr11	101129813	101129811	ENSG00000082175	PGR	-0.147685655815314	B
chr11	74247910	74247908	ENSG00000149380	P4HA3	0.515682224636024	A
chr11	102452839	102452837	ENSG00000152558	TMEM123	-0.0908036599363991	B
chr11	117876667	117876665	ENSG00000255245	FXYD6-FXYD2	0.403952494500126	A
chr11	77619695	77619693	ENSG00000074201	CLNS1A	0.518497174742661	A
chr11	118791164	118791162	ENSG00000110367	DDX6	0.628192312711023	A
chr11	95231202	95231200	ENSG00000149212	SESN3	-0.620347531313601	B
chr11	86955395	86955393	ENSG00000174804	FZD4	-0.00291391514098541	B
chr11	119346705	119346703	ENSG00000235718	MFRP	0.638756204691399	A
chr11	72674422	72674420	ENSG00000186642	PDE2A	0.579387651036886	A
chr11	120138113	120138111	ENSG00000137699	TRIM29	0.369327823093426	A
chr11	122116215	122116213	ENSG00000259571	BLID	-0.989743306528034	B
chr11	130314612	130314610	ENSG00000196323	ZBTB44	-0.2246480967851	B
chr11	125680847	125680845	ENSG00000134940	ACRV1	0.0526708734085409	A
chr11	124673739	124673737	ENSG00000110013	SIAE	-0.159152984880334	B
chr11	123061789	123061787	ENSG00000109971	HSPA8	-0.00494720062677481	B
chr11	123195248	123195246	ENSG00000166250	CLMP	-0.0783017880015468	B
chr11	68213296	68213294	ENSG00000110066	KMT5B	0.54572245455324	A
chr11	125592510	125592508	ENSG00000149557	FEZ1	0.0891559035955973	A
chr11	28108156	28108154	ENSG00000121621	KIF18A	-0.129262914383651	B
chr11	79441030	79441028	ENSG00000149256	TENM4	0.002050349441143	A
chr11	134253248	134253246	ENSG00000151500	THYN1	-0.315785751029876	B
chr11	119340883	119340881	ENSG00000223953	C1QTNF5	0.638756204691399	A
chr11	119638200	119638198	ENSG00000110400	NECTIN1	0.417573679907758	A
chr11	123885670	123885668	ENSG00000204300	TMEM225	-1.55850175477255	B
chr11	124752255	124752253	ENSG00000019102	VSIG2	-0.175304798286632	B
chr11	119381711	119381709	ENSG00000036672	USP2	0.638756204691399	A
chr11	130412113	130412111	ENSG00000134917	ADAMTS8	-0.334751550718024	B
chr11	113875570	113875568	ENSG00000048028	USP28	-0.10204456858489	B
chr11	133845513	133845511	ENSG00000166118	SPATA19	-1.28976866536206	B
chr11	128587558	128587556	ENSG00000134954	ETS1	-1.22170635199938	B
chr11	127000770	127000768	ENSG00000149571	KIRREL3	-1.24505578453556	B
chr11	83286407	83286405	ENSG00000137500	CCDC90B	0.17384152449754	A
chr11	122981834	122981832	ENSG00000188909	BSX	-0.488397955061812	B
chr11	124897865	124897863	ENSG00000154133	ROBO4	-0.0656765380101572	B
chr11	113475120	113475118	ENSG00000149295	DRD2	-0.630118492149415	B
chr11	78188626	78188624	ENSG00000188997	KCTD21	0.474385313168159	A
chr11	75096876	75096874	ENSG00000171561	OR2AT4	0.471283430053503	A
chr11	124936047	124936045	ENSG00000165478	HEPACAM	-0.0958173815539984	B
chr11	90223049	90223047	ENSG00000110172	CHORDC1	-0.784794702049559	B
chr11	124762290	124762288	ENSG00000149564	ESAM	-0.175304798286632	B
chr11	117876733	117876731	ENSG00000137726	FXYD6	0.403952494500126	A
chr11	134387197	134387195	ENSG00000109956	B3GAT1	-0.463970034913377	B
chr11	33865151	33865149	ENSG00000135363	LMO2	0.365139316952013	A
chr11	118679650	118679648	ENSG00000118094	TREH	0.683999538752086	A
chr11	27350424	27350422	ENSG00000109881	CCDC34	-0.145378874565362	B
chr11	101916522	101916520	ENSG00000187151	ANGPTL5	-0.0259895912510184	B
chr11	113773692	113773690	ENSG00000086827	ZW10	-0.251952491037906	B
chr11	75452331	75452329	ENSG00000158555	GDPD5	0.56109927779702	A
chr11	64246943	64246941	ENSG00000173457	PPP1R14B	0.579040589193538	A
chr11	64623996	64623994	ENSG00000110076	NRXN2	0.576484999671337	A
chr11	64740883	64740881	ENSG00000068831	RASGRP2	0.603506305810516	A
chr11	64748888	64748886	ENSG00000068976	PYGM	0.603506305810516	A
chr11	64803214	64803212	ENSG00000168067	MAP4K2	0.559145155698661	A
chr11	64878621	64878619	ENSG00000110047	EHD1	0.559145155698661	A
chr11	64913395	64913393	ENSG00000110046	ATG2A	0.568272537579175	A
chr11	64935893	64935891	ENSG00000149735	GPHA2	0.568272537579175	A
chr11	64940646	64940644	ENSG00000168070	MAJIN	0.568272537579175	A
chr11	64990273	64990271	ENSG00000168062	BATF2	0.568272537579175	A
chr11	64844653	64844651	ENSG00000171219	CDC42BPG	0.559145155698661	A
chr11	4804380	4804378	ENSG00000279270	OR52R1	-1.37881913773602	B
chr11	4924339	4924337	ENSG00000278870	OR51G1	-0.934634982610251	B
chr11	4955713	4955711	ENSG00000205496	OR51A2	-0.934634982610251	B
chr11	5059627	5059625	ENSG00000176787	OR52E2	-1.04126690157875	B
chr11	5227071	5227069	ENSG00000244734	HBB	-1.14072739248225	B
chr11	5234483	5234481	ENSG00000223609	HBD	-1.14072739248225	B
chr11	5254783	5254781	ENSG00000284931		-1.14072739248225	B
chr11	5254781	5254779	ENSG00000196565	HBG2	-1.14072739248225	B
chr11	5678434	5678432	ENSG00000239920		-0.657903694854746	B
chr11	5269945	5269943	ENSG00000213931	HBE1	-1.14072739248225	B
chr11	5301946	5301944	ENSG00000183251	OR51B4	-0.925245661652434	B
chr11	5505613	5505611	ENSG00000167355	OR51B5	-0.630002601725921	B
chr11	5509957	5509955	ENSG00000175520	UBQLN3	-0.630002601725921	B
chr11	5516699	5516697	ENSG00000175518	UBQLNL	-0.630002601725921	B
chr11	5841897	5841895	ENSG00000205409	OR52E6	-0.78030688540282	B
chr11	5857734	5857732	ENSG00000183269	OR52E8	-0.78030688540282	B
chr11	5249857	5249855	ENSG00000213934	HBG1	-1.14072739248225	B
chr11	3218813	3218811	ENSG00000182170	MRGPRG	0.326819037312234	A
chr11	3232417	3232415	ENSG00000184350	MRGPRE	0.326819037312234	A
chr11	3379133	3379131	ENSG00000005801	ZNF195	0.254521906454671	A
chr11	59212927	59212925	ENSG00000197629	MPEG1	-1.17395952869861	B
chr11	771427	771425	ENSG00000177225	GATD1	0.545823698661354	A
chr11	790090	790088	ENSG00000184524	CEND1	0.545823698661354	A
chr11	796263	796261	ENSG00000177542	SLC25A22	0.545823698661354	A
chr11	842529	842527	ENSG00000177700	POLR2L	0.573094406684712	A
chr11	910810	910808	ENSG00000177830	CHID1	NA	NA
chr11	128905697	128905695	ENSG00000174370	C11orf45	-0.463896208076177	B
