chr	start	end	gene	sym	eig	compartment
chr1	202967257	202967255	ENSG00000159348	CYB5R1	1.05274159921449	A
chr1	170074695	170074693	ENSG00000075945	KIFAP3	-0.0784454767046283	B
chr1	118989556	118989554	ENSG00000092607	TBX15	-0.716170129069218	B
chr1	160711822	160711820	ENSG00000117091	CD48	0.665811004181406	A
chr1	160343250	160343248	ENSG00000122218	COPA	0.606127929149307	A
chr1	165445126	165445124	ENSG00000143171	RXRG	-0.632242413150136	B
chr1	186375253	186375251	ENSG00000047410	TPR	-0.0286086521742649	B
chr1	169794689	169794687	ENSG00000171806	METTL18	0.174819291805436	A
chr1	162412136	162412134	ENSG00000198574	SH2D1B	0.0366716423311428	A
chr1	100894812	100894810	ENSG00000162694	EXTL2	0.0483533352814526	A
chr1	160262451	160262449	ENSG00000132716	DCAF8	0.81379054117348	A
chr1	150236112	150236110	ENSG00000143401	ANP32E	0.955722404289728	A
chr1	200669907	200669905	ENSG00000118197	DDX59	0.801359836158972	A
chr1	184805985	184805983	ENSG00000135842	NIBAN1	0.172379910252541	A
chr1	169586481	169586479	ENSG00000198734	F5	0.177356682468619	A
chr1	202341936	202341934	ENSG00000077152	UBE2T	0.820174716840355	A
chr1	203182134	203182132	ENSG00000133048	CHI3L1	0.868544227314379	A
chr1	159536007	159536005	ENSG00000184155	OR10J5	-0.892235623185566	B
chr1	151172315	151172313	ENSG00000163157	TMOD4	1.0104777307724	A
chr1	157138395	157138393	ENSG00000117036	ETV3	0.697835517437385	A
chr1	202889149	202889147	ENSG00000183155	RABIF	1.00169835411501	A
chr1	171742065	171742063	ENSG00000117533	VAMP4	0.30516173994078	A
chr1	116571026	116571024	ENSG00000116815	CD58	0.473147954899319	A
chr1	91021473	91021471	ENSG00000122482	ZNF644	0.0145112206105699	A
chr1	167078719	167078717	ENSG00000143167	GPA33	-0.159539490537804	B
chr1	145851354	145851352	ENSG00000131788	PIAS3	1.10663855647779	A
chr1	160070136	160070134	ENSG00000177807	KCNJ10	0.361032268550862	A
chr1	182672914	182672912	ENSG00000135824	RGS8	0.753605872309691	A
chr1	169893896	169893894	ENSG00000000457	SCYL3	0.256747395567963	A
chr1	221742089	221742087	ENSG00000143507	DUSP10	0.404395978350669	A
chr1	145885866	145885864	ENSG00000198483	ANKRD35	1.10663855647779	A
chr1	203272809	203272807	ENSG00000133063	CHIT1	0.829470824341096	A
chr1	183304874	183304872	ENSG00000157064	NMNAT2	0.440396475881874	A
chr1	234479179	234479177	ENSG00000059588	TARBP1	0.609825541661093	A
chr1	145996579	145996577	ENSG00000265972	TXNIP	1.13599903271479	A
chr1	167553805	167553803	ENSG00000143162	CREG1	0.464758264673455	A
chr1	201399324	201399322	ENSG00000159166	LAD1	0.702623905634962	A
chr1	202927234	202927232	ENSG00000117153	KLHL12	1.05274159921449	A
chr1	145912406	145912404	ENSG00000131779	PEX11B	1.13599903271479	A
chr1	183635783	183635781	ENSG00000162704	ARPC5	0.442981425566474	A
chr1	209806142	209806140	ENSG00000117595	IRF6	-0.172008287756686	B
chr1	205631893	205631891	ENSG00000158711	ELK4	0.990211370402499	A
chr1	246566261	246566259	ENSG00000162851	TFB2M	0.541563471013092	A
chr1	212035536	212035534	ENSG00000143493	INTS7	0.542392478309077	A
chr1	190477864	190477862	ENSG00000162670	BRINP3	-0.735029048716203	B
chr1	201509456	201509454	ENSG00000159176	CSRP1	0.758531880613578	A
chr1	165356715	165356713	ENSG00000162761	LMX1A	-0.685463543451708	B
chr1	167914215	167914213	ENSG00000143199	ADCY10	0.608793333474401	A
chr1	169485944	169485942	ENSG00000117479	SLC19A2	0.0293243887663766	A
chr1	182061712	182061710	ENSG00000179930	ZNF648	0.0980421718323389	A
chr1	169733659	169733657	ENSG00000007908	SELE	0.174819291805436	A
chr1	217631090	217631088	ENSG00000092978	GPATCH2	-0.442061362836214	B
chr1	157598085	157598083	ENSG00000163518	FCRL4	0.357372149816398	A
chr1	169711620	169711618	ENSG00000188404	SELL	0.174819291805436	A
chr1	168729206	168729204	ENSG00000143196	DPT	-0.192561783643128	B
chr1	223543166	223543164	ENSG00000203697	CAPN8	0.134694281253468	A
chr1	202958312	202958310	ENSG00000159346	ADIPOR1	1.05274159921449	A
chr1	157676732	157676730	ENSG00000160856	FCRL3	0.143448757142219	A
chr1	202808421	202808419	ENSG00000117139	KDM5B	1.00169835411501	A
chr1	163152716	163152714	ENSG00000143248	RGS5	-0.607120577588447	B
chr1	157770310	157770308	ENSG00000132704	FCRL2	0.0487606103348963	A
chr1	185306500	185306498	ENSG00000116679	IVNS1ABP	-0.0972633614242943	B
chr1	56966015	56966013	ENSG00000021852	C8B	-0.622203478608289	B
chr1	177164867	177164865	ENSG00000152092	ASTN1	-0.787586000312007	B
chr1	185156953	185156951	ENSG00000121486	TRMT1L	-0.0106075355452249	B
chr1	212687509	212687507	ENSG00000123685	BATF3	0.70708106939017	A
chr1	236065109	236065107	ENSG00000116962	NID1	0.771578084529468	A
chr1	225653142	225653140	ENSG00000154380	ENAH	-0.00779006090163259	B
chr1	175014824	175014822	ENSG00000120333	MRPS14	0.15212483676867	A
chr1	160647044	160647042	ENSG00000117090	SLAMF1	0.498898371479147	A
chr1	173603072	173603070	ENSG00000162753	SLC9C2	-0.0324095093915769	B
chr1	146147754	146147752	ENSG00000264343	NOTCH2NLA	NA	NA
chr1	205935822	205935820	ENSG00000174502	SLC26A9	0.667214289556528	A
chr1	205662668	205662666	ENSG00000158715	SLC45A3	0.990211370402499	A
chr1	166908080	166908078	ENSG00000143195	ILDR2	-0.332996131022243	B
chr1	203175826	203175824	ENSG00000133055	MYBPH	0.868544227314379	A
chr1	54053204	54053202	ENSG00000116209	TMEM59	0.587426019671096	A
chr1	230978861	230978859	ENSG00000143643	TTC13	0.31747910988878	A
chr1	183653316	183653314	ENSG00000173627	APOBEC4	0.442981425566474	A
chr1	214551602	214551600	ENSG00000152104	PTPN14	-0.330240016397181	B
chr1	203086012	203086010	ENSG00000122180	MYOG	0.844449405131062	A
chr1	211675621	211675619	ENSG00000117650	NEK2	0.53288181721218	A
chr1	160954809	160954807	ENSG00000158764	ITLN2	0.643087101337396	A
chr1	244730962	244730960	ENSG00000284188		0.290052682376504	A
chr1	235128837	235128835	ENSG00000173726	TOMM20	0.827443426257195	A
chr1	237945275	237945273	ENSG00000270188	MTRNR2L11	-0.624315906509288	B
chr1	166863216	166863214	ENSG00000152382	TADA1	-0.353406144739635	B
chr1	204166337	204166335	ENSG00000143839	REN	0.590439623832191	A
chr1	223845930	223845928	ENSG00000143514	TP53BP2	0.569899382444388	A
chr1	121184340	121184338	ENSG00000188610	FAM72B	-0.194866583416498	B
chr1	243255281	243255279	ENSG00000143702	CEP170	NA	NA
chr1	162855783	162855781	ENSG00000185860	CCDC190	-0.289771777034958	B
chr1	176081256	176081254	ENSG00000143207	COP1	-0.0629302369304563	B
chr1	203351122	203351120	ENSG00000122176	FMOD	0.946378833555087	A
chr1	205321745	205321743	ENSG00000163545	NUAK2	0.8132907863737	A
chr1	212791581	212791579	ENSG00000117697	NSL1	0.720936374565536	A
chr1	91352637	91352635	ENSG00000162669	HFM1	NA	NA
chr1	231421192	231421190	ENSG00000135766	EGLN1	0.356167184615841	A
chr1	219613145	219613143	ENSG00000215817	ZC3H11B	-0.63834846250711	B
chr1	157801967	157801965	ENSG00000163534	FCRL1	-0.0884385636256804	B
chr1	227947932	227947930	ENSG00000143816	WNT9A	-0.171990252742803	B
chr1	235595479	235595477	ENSG00000168243	GNG4	0.69972658553581	A
chr1	179575948	179575946	ENSG00000116218	NPHS2	-0.543572522910823	B
chr1	204622205	204622203	ENSG00000170382	LRRN2	0.799703623528508	A
chr1	169427417	169427415	ENSG00000117477	CCDC181	0.0293243887663766	A
chr1	182589256	182589254	ENSG00000135828	RNASEL	0.280804422980892	A
chr1	208244384	208244382	ENSG00000076356	PLXNA2	-0.275227441146035	B
chr1	212847649	212847647	ENSG00000185523	SPATA45	0.723639571963138	A
chr1	204151894	204151892	ENSG00000143845	ETNK2	0.590439623832191	A
chr1	6424670	6424668	ENSG00000069812	HES2	0.769962836998092	A
chr1	182953023	182953021	ENSG00000157060	SHCBP1L	0.530719028927743	A
chr1	220090462	220090460	ENSG00000162813	BPNT1	0.396292406249233	A
chr1	211830763	211830761	ENSG00000123684	LPGAT1	0.723394131944829	A
chr1	216723429	216723427	ENSG00000196482	ESRRG	-0.700081660382931	B
chr1	220272453	220272451	ENSG00000118873	RAB3GAP2	0.0538065508680452	A
chr1	231528603	231528601	ENSG00000287856		0.269529910681047	A
chr1	211134078	211134076	ENSG00000284299		-0.282929777858375	B
chr1	169619219	169619217	ENSG00000174175	SELP	0.362641535069061	A
chr1	209784559	209784557	ENSG00000162757	C1orf74	0.220997501871302	A
chr1	209652425	209652423	ENSG00000196878	LAMB3	-0.00723677878779189	B
chr1	205211566	205211564	ENSG00000133059	DSTYK	0.860017933571434	A
chr1	205420574	205420572	ENSG00000186007	LEMD1	0.931601752061759	A
chr1	213015867	213015865	ENSG00000174606	ANGEL2	0.561530226096617	A
chr1	160885180	160885178	ENSG00000179914	ITLN1	0.657630117840014	A
chr1	175192776	175192774	ENSG00000235750	KIAA0040	0.16137542894685	A
chr1	231337852	231337850	ENSG00000116903	EXOC8	0.255957160628098	A
chr1	201363350	201363348	ENSG00000118194	TNNT2	0.702623905634962	A
chr1	205456746	205456744	ENSG00000281406	BLACAT1	0.931601752061759	A
chr1	182604389	182604387	ENSG00000143333	RGS16	0.753605872309691	A
chr1	230426332	230426330	ENSG00000177614	PGBD5	-0.208226719466057	B
chr1	173669851	173669849	ENSG00000183831	ANKRD45	-0.0324095093915769	B
chr1	202643453	202643451	ENSG00000143858	SYT2	0.852361848524509	A
chr1	247008056	247008054	ENSG00000197472	ZNF695	-0.20548678837489	B
chr1	178486921	178486919	ENSG00000188585	CLEC20A	-0.31115400487777	B
chr1	211188533	211188531	ENSG00000283952		-0.282929777858375	B
chr1	205850132	205850130	ENSG00000162877	PM20D1	0.770290969108889	A
chr1	247078736	247078734	ENSG00000135747	ZNF670-ZNF695	-0.20548678837489	B
chr1	229508341	229508339	ENSG00000069248	NUP133	0.669457269901979	A
chr1	236281958	236281956	ENSG00000086619	ERO1B	0.551296232532972	A
chr1	159076766	159076764	ENSG00000163568	AIM2	0.219301549194485	A
chr1	152114080	152114078	ENSG00000159450	TCHH	-0.056675950294456	B
chr1	179229677	179229675	ENSG00000143322	ABL2	0.272354729930408	A
chr1	147172470	147172468	ENSG00000131791	PRKAB2	0.18811565979972	A
chr1	205813198	205813196	ENSG00000133065	SLC41A1	0.770290969108889	A
chr1	216423448	216423446	ENSG00000042781	USH2A	-0.925715743297952	B
chr1	247078811	247078809	ENSG00000277462	ZNF670	-0.20548678837489	B
chr1	244451909	244451907	ENSG00000035687	ADSS2	0.290408136569867	A
chr1	152089064	152089062	ENSG00000182898	TCHHL1	0.312558276067355	A
chr1	242524697	242524695	ENSG00000180287	PLD5	-1.00687149487553	B
chr1	220046505	220046503	ENSG00000136628	EPRS1	0.396292406249233	A
chr1	201946548	201946546	ENSG00000163431	LMOD1	0.97296025345202	A
chr1	180274681	180274679	ENSG00000230124	ACBD6	0.376847214363667	A
chr1	211134129	211134127	ENSG00000143473	KCNH1	-0.282929777858375	B
chr1	112619144	112619142	ENSG00000007341	ST7L	0.734658677053353	A
chr1	205121978	205121976	ENSG00000117222	RBBP5	1.02801288155389	A
chr1	200620751	200620749	ENSG00000118193	KIF14	0.801359836158972	A
chr1	177928485	177928483	ENSG00000120341	SEC16B	-0.572686891881466	B
chr1	184037729	184037727	ENSG00000198756	COLGALT2	0.171863907193133	A
chr1	201421730	201421728	ENSG00000159173	TNNI1	1.02317034646998	A
chr1	248755759	248755757	ENSG00000259823	LYPD8	-0.281033678665305	B
chr1	233295725	233295723	ENSG00000135749	PCNX2	-0.0242841151239341	B
chr1	184754858	184754856	ENSG00000116406	EDEM3	0.126368602891456	A
chr1	19210266	19210264	ENSG00000127481	UBR4	0.763523927823757	A
chr1	200410056	200410054	ENSG00000162702	ZNF281	0.466794751707209	A
chr1	201469188	201469186	ENSG00000174307	PHLDA3	1.02317034646998	A
chr1	235194077	235194075	ENSG00000054267	ARID4B	0.827443426257195	A
chr1	172415326	172415324	ENSG00000135845	PIGC	0.247678262447787	A
chr1	248814173	248814171	ENSG00000175137	SH3BP5L	0.212665072171015	A
chr1	205750182	205750180	ENSG00000069275	NUCKS1	0.918627324579154	A
chr1	56819404	56819402	ENSG00000187889	FYB2	-0.516169798580071	B
chr1	245788942	245788940	ENSG00000185420	SMYD3	-0.146136263700679	B
chr1	235866906	235866904	ENSG00000143669	LYST	0.894324287199346	A
chr1	205775482	205775480	ENSG00000117280	RAB29	0.918627324579154	A
chr1	173669837	173669835	ENSG00000285777		-0.0324095093915769	B
chr1	154956121	154956119	ENSG00000163346	PBXIP1	0.845195411642585	A
chr1	86914126	86914124	ENSG00000183291	SELENOF	0.264212976265947	A
chr1	160862887	160862885	ENSG00000122223	CD244	0.657630117840014	A
chr1	235161250	235161248	ENSG00000188739	RBM34	0.827443426257195	A
chr1	154961782	154961780	ENSG00000163348	PYGO2	0.845195411642585	A
chr1	182400667	182400665	ENSG00000203730	TEDDM1	0.281425349848758	A
chr1	178871077	178871075	ENSG00000116194	ANGPTL1	-0.222911427868976	B
chr1	244854748	244854746	ENSG00000153187	HNRNPU	0.702046628581115	A
chr1	186461114	186461112	ENSG00000116703	PDC	-0.216487400914852	B
chr1	165698863	165698861	ENSG00000143149	ALDH9A1	0.0768875865632374	A
chr1	20486210	20486208	ENSG00000162545	CAMK2N1	0.42835557172351	A
chr1	20508151	20508149	ENSG00000090432	MUL1	0.47390909084524	A
chr1	193186613	193186611	ENSG00000162630	B3GALT2	0.0867850274375472	A
chr1	70205579	70205577	ENSG00000066557	LRRC40	0.246523252606086	A
chr1	70354722	70354720	ENSG00000118454	ANKRD13C	0.0380599847283703	A
chr1	23531233	23531231	ENSG00000007968	E2F2	0.71918568177434	A
chr1	23559501	23559499	ENSG00000117318	ID3	0.71918568177434	A
chr1	23800754	23800752	ENSG00000117308	GALE	0.690300393990595	A
chr1	241357205	241357203	ENSG00000182901	RGS7	-0.948033892032032	B
chr1	159714589	159714587	ENSG00000132693	CRP	-0.48176476494319	B
chr1	159862657	159862655	ENSG00000243284	VSIG8	0.057418106957301	A
chr1	159873414	159873412	ENSG00000213085	CFAP45	0.057418106957301	A
chr1	159932469	159932467	ENSG00000085552	IGSF9	0.207179885184902	A
chr1	159953492	159953490	ENSG00000162723	SLAMF9	0.207179885184902	A
chr1	159855347	159855345	ENSG00000256029		0.057418106957301	A
chr1	31816022	31816020	ENSG00000134668	SPOCD1	0.664029129278851	A
chr1	197201293	197201291	ENSG00000177888	ZBTB41	-0.805611978369645	B
chr1	155172777	155172775	ENSG00000163463	KRTCAP2	0.927826310294232	A
chr1	155187272	155187270	ENSG00000273088		0.927826310294232	A
chr1	155192915	155192913	ENSG00000185499	MUC1	0.927826310294232	A
chr1	155196442	155196440	ENSG00000169231	THBS3	0.927826310294232	A
chr1	155241249	155241247	ENSG00000177628	GBA	0.871652708949949	A
chr1	155254960	155254958	ENSG00000160767	FAM189B	0.871652708949949	A
chr1	155258915	155258913	ENSG00000116521	SCAMP3	0.871652708949949	A
chr1	155273287	155273285	ENSG00000176444	CLK2	0.871652708949949	A
chr1	155301438	155301436	ENSG00000143627	PKLR	0.867071127624473	A
chr1	207911125	207911123	ENSG00000174059	CD34	0.201172669813837	A
chr1	10472529	10472527	ENSG00000160049	DFFA	0.636118983146456	A
chr1	231040254	231040252	ENSG00000182118	FAM89A	-0.014825963567807	B
chr1	231241170	231241168	ENSG00000143633	C1orf131	0.312112645543992	A
chr1	45491155	45491153	ENSG00000288208		0.77634350551234	A
chr1	45457799	45457797	ENSG00000070759	TESK2	0.77634350551234	A
chr1	45500073	45500071	ENSG00000280670	CCDC163	0.719859788528806	A
chr1	108661122	108661120	ENSG00000162639	HENMT1	0.392014141557499	A
chr1	108817454	108817452	ENSG00000162641	AKNAD1	0.656990335840011	A
chr1	109075971	109075969	ENSG00000197780	TAF13	0.895121096139513	A
chr1	155911349	155911347	ENSG00000143622	RIT1	0.834650705927744	A
chr1	155934399	155934397	ENSG00000132680	KHDC4	0.834650705927744	A
chr1	155978160	155978158	ENSG00000116584	ARHGEF2	0.834650705927744	A
chr1	156020951	156020949	ENSG00000163479	SSR2	0.793953006881526	A
chr1	156053798	156053796	ENSG00000160803	UBQLN4	0.793953006881526	A
chr1	156282825	156282823	ENSG00000198952	SMG5	0.920064471078643	A
chr1	156293381	156293379	ENSG00000198715	GLMP	0.920064471078643	A
chr1	156338292	156338290	ENSG00000163468	CCT3	0.912346645836509	A
chr1	156082465	156082463	ENSG00000254726	MEX3A	0.793953006881526	A
chr1	47190036	47190034	ENSG00000162366	PDZK1IP1	-0.141740717758981	B
chr1	47231715	47231713	ENSG00000162367	TAL1	0.249054705985583	A
chr1	183590876	183590874	ENSG00000116701	NCF2	0.659943027368534	A
chr1	156299307	156299305	ENSG00000189030	VHLL	0.920064471078643	A
chr1	116667733	116667731	ENSG00000143061	IGSF3	0.580906848226188	A
chr1	152224193	152224191	ENSG00000197915	HRNR	-0.320254049510586	B
chr1	12848720	12848718	ENSG00000179172	HNRNPCL1	-0.295612497646521	B
chr1	182391346	182391344	ENSG00000135821	GLUL	0.21222310937682	A
chr1	154970741	154970739	ENSG00000160691	SHC1	0.845195411642585	A
chr1	246899480	246899478	ENSG00000153207	AHCTF1	0.245098587044839	A
chr1	46176488	46176486	ENSG00000250719	P3R3URF	0.908026054552474	A
chr1	99766635	99766633	ENSG00000156869	FRRS1	0.203586763682935	A
chr1	198540680	198540678	ENSG00000151418	ATP6V1G3	NA	NA
chr1	197055823	197055821	ENSG00000143278	F13B	-0.862436411100329	B
chr1	159923717	159923715	ENSG00000158710	TAGLN2	0.207179885184902	A
chr1	160579496	160579494	ENSG00000066294	CD84	0.617382206324687	A
chr1	145926741	145926739	ENSG00000265241	RBM8A	1.13599903271479	A
chr1	20661544	20661542	ENSG00000244038	DDOST	0.607842183741821	A
chr1	151190197	151190195	ENSG00000163159	VPS72	1.0104777307724	A
chr1	53142604	53142602	ENSG00000162383	SLC1A7	0.596723370744996	A
chr1	248858713	248858711	ENSG00000171163	ZNF692	0.212665072171015	A
chr1	1315433	1315431	ENSG00000127054	INTS11	0.78084060829494	A
chr1	219958647	219958645	ENSG00000196660	SLC30A10	-0.368195025727347	B
chr1	1273853	1273851	ENSG00000160087	UBE2J2	0.758964499748823	A
chr1	101846973	101846971	ENSG00000118733	OLFM3	-0.793769916769953	B
chr1	155140407	155140405	ENSG00000179085	DPM3	0.927826310294232	A
chr1	112707127	112707125	ENSG00000155366	RHOC	0.551330285072714	A
chr1	11847783	11847781	ENSG00000175206	NPPA	0.826760487085079	A
chr1	11858945	11858943	ENSG00000120937	NPPB	0.826760487085079	A
chr1	11926427	11926425	ENSG00000116685	KIAA2013	0.877887008829397	A
chr1	32702770	32702768	ENSG00000162520	SYNC	0.588642829729036	A
chr1	32863016	32863014	ENSG00000160097	FNDC5	0.709078610843806	A
chr1	32895587	32895585	ENSG00000121900	TMEM54	0.709078610843806	A
chr1	108963476	108963474	ENSG00000121940	CLCC1	0.787558513024974	A
chr1	161177507	161177505	ENSG00000158850	B4GALT3	0.897657142479213	A
chr1	161199054	161199052	ENSG00000158859	ADAMTS4	0.897657142479213	A
chr1	161223613	161223611	ENSG00000158874	APOA2	0.92328688372625	A
chr1	161238101	161238099	ENSG00000143257	NR1I3	0.92328688372625	A
chr1	161367876	161367874	ENSG00000188931	CFAP126	0.968499453944422	A
chr1	147760602	147760600	ENSG00000265107	GJA5	-0.159444692184748	B
chr1	232561558	232561556	ENSG00000116991	SIPA1L2	-0.483902723745107	B
chr1	40317286	40317284	ENSG00000049089	COL9A2	0.676894937241865	A
chr1	161309954	161309952	ENSG00000158887	MPZ	0.968499453944422	A
chr1	25859458	25859456	ENSG00000127423	AUNIP	0.634795825501561	A
chr1	25871253	25871251	ENSG00000182749	PAQR7	0.634795825501561	A
chr1	25892607	25892605	ENSG00000117632	STMN1	0.634795825501561	A
chr1	44674459	44674457	ENSG00000126106	TMEM53	0.857442508843028	A
chr1	44788170	44788168	ENSG00000142959	BEST4	0.893303559770793	A
chr1	44823260	44823258	ENSG00000117425	PTCH2	0.822570933902033	A
chr1	44986595	44986593	ENSG00000070785	EIF2B3	0.680328964539928	A
chr1	45005588	45005586	ENSG00000126107	HECTD3	0.516989717281587	A
chr1	6554513	6554511	ENSG00000162408	NOL9	0.897716058084571	A
chr1	236604516	236604514	ENSG00000119285	HEATR1	-0.210198572227612	B
chr1	237004441	237004439	ENSG00000244020	MT1HL1	-1.05591034951591	B
chr1	27914575	27914573	ENSG00000117748	RPA2	0.69719352244388	A
chr1	16978276	16978274	ENSG00000117122	MFAP2	0.735430362684623	A
chr1	17011915	17011913	ENSG00000159363	ATP13A2	0.684321473187915	A
chr1	17054032	17054030	ENSG00000117118	SDHB	0.684321473187915	A
chr1	17119451	17119449	ENSG00000117115	PADI2	0.5936373103428	A
chr1	222525239	222525237	ENSG00000143512	HHIPL2	0.177946026497886	A
chr1	222589785	222589783	ENSG00000143498	TAF1A	0.177946026497886	A
chr1	222712491	222712489	ENSG00000186063	AIDA	0.387575852056816	A
chr1	223143248	223143246	ENSG00000187554	TLR5	0.201362062348467	A
chr1	119648266	119648264	ENSG00000143067	ZNF697	0.0374077202202849	A
chr1	119768905	119768903	ENSG00000134240	HMGCS2	-0.252847590433616	B
chr1	119811460	119811458	ENSG00000134193	REG4	-0.205612522219993	B
chr1	119896515	119896513	ENSG00000134249	ADAM30	-0.205612522219993	B
chr1	156859117	156859115	ENSG00000027644	INSRR	0.982042410997775	A
chr1	3796498	3796496	ENSG00000130764	LRRC47	0.413942209746168	A
chr1	153933265	153933263	ENSG00000198837	DENND4B	0.898789292601139	A
chr1	153958615	153958613	ENSG00000160741	CRTC2	0.898789292601139	A
chr1	153977674	153977672	ENSG00000143543	JTB	0.898789292601139	A
chr1	153986246	153986244	ENSG00000285641		0.898789292601139	A
chr1	153985366	153985364	ENSG00000143545	RAB13	0.898789292601139	A
chr1	85259662	85259660	ENSG00000162642	C1orf52	0.120227919065892	A
chr1	85276632	85276630	ENSG00000142867	BCL10	0.120227919065892	A
chr1	42958868	42958866	ENSG00000117394	SLC2A1	0.671978768631593	A
chr1	3846005	3846003	ENSG00000116198	CEP104	0.228122974383274	A
chr1	147659001	147658999	ENSG00000162836	ACP6	0.200935956762915	A
chr1	23369836	23369834	ENSG00000125945	ZNF436	0.715821877201741	A
chr1	23424748	23424746	ENSG00000204219	TCEA3	0.653337862919569	A
chr1	153975887	153975885	ENSG00000285779		0.898789292601139	A
chr1	235504452	235504450	ENSG00000162885	B3GALNT2	0.69972658553581	A
chr1	161631176	161631174	ENSG00000162747	FCGR3B	0.984006347477231	A
chr1	110519175	110519173	ENSG00000143105	KCNA10	0.666968675596734	A
chr1	110674940	110674938	ENSG00000177272	KCNA3	0.835878997773312	A
chr1	110606354	110606352	ENSG00000177301	KCNA2	0.835878997773312	A
chr1	44807351	44807349	ENSG00000188396	DYNLT4	0.822570933902033	A
chr1	154220578	154220576	ENSG00000143612	C1orf43	0.893975308838138	A
chr1	51814071	51814069	ENSG00000078618	NRDC	0.73595856544085	A
chr1	115768714	115768712	ENSG00000118729	CASQ2	-0.0923974019122366	B
chr1	114153868	114153866	ENSG00000134207	SYT6	0.0105941985706118	A
chr1	43172290	43172288	ENSG00000117395	EBNA1BP2	0.552732575177376	A
chr1	119140648	119140646	ENSG00000116874	WARS2	-0.189870490896004	B
chr1	212414886	212414884	ENSG00000065600	PACC1	0.670064838362015	A
chr1	1354264	1354262	ENSG00000162576	MXRA8	0.78084060829494	A
chr1	193105433	193105431	ENSG00000023572	GLRX2	0.0867850274375472	A
chr1	157045742	157045740	ENSG00000132694	ARHGEF11	0.83334434248663	A
chr1	77759852	77759850	ENSG00000077254	USP33	0.430082964010717	A
chr1	31065695	31065693	ENSG00000134644	PUM1	0.71976970444957	A
chr1	6465470	6465468	ENSG00000215788	TNFRSF25	0.769962836998092	A
chr1	151146457	151146455	ENSG00000143434	SEMA6C	1.0104777307724	A
chr1	109112747	109112745	ENSG00000179902	C1orf194	0.868903123590664	A
chr1	24930276	24930274	ENSG00000020633	RUNX3	0.579541685973042	A
chr1	32394441	32394439	ENSG00000160058	BSDC1	0.74300292306793	A
chr1	205356922	205356920	ENSG00000162873	KLHDC8A	0.8132907863737	A
chr1	156248056	156248054	ENSG00000160781	PAQR6	0.920064471078643	A
chr1	27374824	27374822	ENSG00000142748	FCN3	0.613630261883605	A
chr1	77945895	77945893	ENSG00000162613	FUBP1	0.33646251037977	A
chr1	109763924	109763922	ENSG00000198758	EPS8L3	0.733422431579416	A
chr1	7853512	7853510	ENSG00000049247	UTS2	0.441632388316861	A
chr1	63447060	63447058	ENSG00000142856	ITGB3BP	0.040490897404126	A
chr1	26067630	26067628	ENSG00000158022	TRIM63	0.658140302337592	A
chr1	37514763	37514761	ENSG00000163875	MEAF6	0.696400034688287	A
chr1	26168963	26168961	ENSG00000282872	C1orf232	0.70898015777401	A
chr1	167434066	167434064	ENSG00000198821	CD247	0.435023281542734	A
chr1	160285133	160285131	ENSG00000162735	PEX19	0.81379054117348	A
chr1	23868290	23868288	ENSG00000179163	FUCA1	0.690300393990595	A
chr1	40097252	40097250	ENSG00000131238	PPT1	0.672284197898932	A
chr1	6471583	6471581	ENSG00000171680	PLEKHG5	0.769962836998092	A
chr1	1391096	1391094	ENSG00000221978	CCNL2	0.78084060829494	A
chr1	1407293	1407291	ENSG00000242485	MRPL20	0.99449580101377	A
chr1	229558707	229558705	ENSG00000135776	ABCB10	0.669457269901979	A
chr1	229626047	229626045	ENSG00000135801	TAF5L	0.483580077621341	A
chr1	19815283	19815281	ENSG00000178828	RNF186	0.575442177601351	A
chr1	19923617	19923615	ENSG00000188784	PLA2G2E	0.369110125840941	A
chr1	19979607	19979605	ENSG00000188257	PLA2G2A	0.369110125840941	A
chr1	248324568	248324566	ENSG00000177186	OR2M7	-1.02146369180597	B
chr1	46543969	46543967	ENSG00000282881	TMEM275	0.587443404152202	A
chr1	46551647	46551645	ENSG00000162456	KNCN	0.587443404152202	A
chr1	46604268	46604266	ENSG00000079277	MKNK1	0.723999139672241	A
chr1	46616884	46616882	ENSG00000142961	MOB3C	0.723999139672241	A
chr1	44016556	44016554	ENSG00000196517	SLC6A9	0.660253112064303	A
chr1	248574757	248574755	ENSG00000183310	OR2T34	NA	NA
chr1	248682328	248682326	ENSG00000189181	OR14I1	-0.121603864882815	B
chr1	152623103	152623101	ENSG00000185962	LCE3A	-0.162948644921537	B
chr1	13347134	13347132	ENSG00000204481	PRAMEF14	-0.336619747883003	B
chr1	13371900	13371898	ENSG00000204480	PRAMEF19	-0.336619747883003	B
chr1	92075441	92075439	ENSG00000230667	SETSIP	-0.220267203455981	B
chr1	1600135	1600133	ENSG00000228594	FNDC10	1.00034457488453	A
chr1	1692724	1692722	ENSG00000189339	SLC35E2B	1.00034457488453	A
chr1	1724357	1724355	ENSG00000008128	CDK11A	0.927097276216982	A
chr1	1778470	1778468	ENSG00000008130	NADK	0.927097276216982	A
chr1	1891117	1891115	ENSG00000078369	GNB1	1.02724077141088	A
chr1	1918797	1918795	ENSG00000178821	TMEM52	0.594444853982674	A
chr1	158331025	158331023	ENSG00000158485	CD1B	-0.421633535963995	B
chr1	158399466	158399464	ENSG00000186306	OR10T2	-0.421633535963995	B
chr1	206770575	206770573	ENSG00000136634	IL10	0.977282377226342	A
