chr	start	end	gene	sym	eig	compartment
chr13	79341212	79341210	ENSG00000139746	RBM26	-0.14158440061167	B
chr13	21381455	21381453	ENSG00000180776	ZDHHC20	0.354438028370334	A
chr13	36131382	36131380	ENSG00000133083	DCLK1	-0.0450288104022658	B
chr13	106535662	106535660	ENSG00000125266	EFNB2	0.0435024468408809	A
chr13	95644690	95644688	ENSG00000134874	DZIP1	0.362485904582704	A
chr13	48001291	48001289	ENSG00000136143	SUCLA2	0.12807452519563	A
chr13	99307399	99307397	ENSG00000169508	GPR183	0.621695747775462	A
chr13	45404383	45404381	ENSG00000174032	SLC25A30	0.633205431378929	A
chr13	45341183	45341181	ENSG00000133112	TPT1	0.581999240287634	A
chr13	108215535	108215533	ENSG00000174405	LIG4	-0.228552202031954	B
chr13	46797161	46797159	ENSG00000139684	ESD	0.284275426903392	A
chr13	46897053	46897051	ENSG00000102468	HTR2A	-0.115926632313938	B
chr13	36346394	36346392	ENSG00000133104	SPART	-0.045328654394891	B
chr13	98577107	98577105	ENSG00000102572	STK24	0.845617972333037	A
chr13	48533080	48533078	ENSG00000136161	RCBTB2	0.0632659296969445	A
chr13	83882393	83882391	ENSG00000178235	SLITRK1	0.170170131992031	A
chr13	102401774	102401772	ENSG00000102466	FGF14	-1.14831101845745	B
chr13	46387151	46387149	ENSG00000102445	RUBCNL	0.233348917895492	A
chr13	100674879	100674877	ENSG00000125247	TMTC4	-0.198931430785923	B
chr13	42992230	42992228	ENSG00000133106	EPSTI1	0.276596693526166	A
chr13	110561722	110561720	ENSG00000139832	RAB20	0.706783724577962	A
chr13	110645633	110645631	ENSG00000134905	CARS2	0.700149661670406	A
chr13	41132802	41132800	ENSG00000165572	KBTBD6	0.418046623440886	A
chr13	41194569	41194567	ENSG00000120696	KBTBD7	0.418046623440886	A
chr13	41263576	41263574	ENSG00000120662	MTRF1	0.519850826884058	A
chr13	41961109	41961107	ENSG00000102763	VWA8	0.547847059365006	A
chr13	46052746	46052744	ENSG00000123200	ZC3H13	0.404953856100819	A
chr13	48444667	48444665	ENSG00000139679	LPAR6	0.0640149147618728	A
chr13	20161052	20161050	ENSG00000121743	GJA3	0.493694957713114	A
chr13	20189780	20189778	ENSG00000165474	GJB2	0.493694957713114	A
chr13	20231233	20231231	ENSG00000121742	GJB6	0.434105114643452	A
chr13	20773961	20773959	ENSG00000150456	EEF1AKMT1	0.489391960317369	A
chr13	20902810	20902808	ENSG00000132953	XPO4	0.497811123209335	A
chr13	21061586	21061584	ENSG00000150457	LATS2	0.570353734915713	A
chr13	24922861	24922859	ENSG00000151849	CENPJ	0.52857305503282	A
chr13	26052016	26052014	ENSG00000180730	SHISA2	0.448908930597917	A
chr13	32480638	32480636	ENSG00000244754	N4BP2L2	0.495895196214732	A
chr13	35476689	35476687	ENSG00000180660	MAB21L1	0.159566040056323	A
chr13	49936340	49936338	ENSG00000123178	SPRYD7	0.621695195229789	A
chr13	36999300	36999298	ENSG00000120697	ALG5	0.101142940597395	A
chr13	52062132	52062130	ENSG00000197168	NEK5	0.413138422650176	A
chr13	52159560	52159558	ENSG00000136098	NEK3	0.508814227587157	A
chr13	51369131	51369129	ENSG00000102786	INTS6	0.603047593498718	A
chr13	25287488	25287486	ENSG00000139505	MTMR6	0.528399084667075	A
chr13	27450564	27450562	ENSG00000122033	MTIF3	0.518475342537345	A
chr13	99258379	99258377	ENSG00000125245	GPR18	0.686783081294245	A
chr13	50843613	50843611	ENSG00000186047	DLEU7	0.491706837163573	A
chr13	25172288	25172286	ENSG00000165566	AMER2	0.490008768522309	A
chr13	26222261	26222259	ENSG00000127870	RNF6	0.519634765781757	A
chr13	23433752	23433750	ENSG00000151835	SACS	0.304159384118399	A
chr13	51845159	51845157	ENSG00000285444		0.627768283479134	A
chr13	76886405	76886403	ENSG00000178695	KCTD12	-0.555847318985861	B
chr13	77015581	77015579	ENSG00000005812	FBXL3	0.12715829887331	A
chr13	77327094	77327092	ENSG00000005810	MYCBP2	-0.249555950711462	B
chr13	77326988	77326986	ENSG00000288716		-0.249555950711462	B
chr13	51804123	51804121	ENSG00000102796	DHRS12	0.627768283479134	A
chr13	102695044	102695042	ENSG00000139780	METTL21C	-0.358492541972507	B
chr13	103066417	103066415	ENSG00000125255	SLC10A2	-1.0806373991077	B
chr13	100583997	100583995	ENSG00000134864	GGACT	0.15739159983772	A
chr13	99016052	99016050	ENSG00000088387	DOCK9	0.646532667498974	A
chr13	99971909	99971907	ENSG00000139800	ZIC5	0.481231347890543	A
chr13	45201045	45201043	ENSG00000180332	KCTD4	0.615320472715226	A
chr13	74133929	74133927	ENSG00000118922	KLF12	-0.262707407733424	B
chr13	96994369	96994367	ENSG00000165621	OXGR1	0.178650095518683	A
chr13	113453524	113453522	ENSG00000153531	ADPRHL1	0.587686366783045	A
chr13	75537841	75537839	ENSG00000188243	COMMD6	0.058215641159854	A
chr13	52406172	52406170	ENSG00000136114	THSD1	0.410926793761338	A
chr13	52450244	52450242	ENSG00000136100	VPS36	0.410926793761338	A
chr14	26597519	26597517	ENSG00000139910	NOVA1	-0.223621415998569	B
chr14	34630109	34630107	ENSG00000129515	SNX6	0.634912645200668	A
chr14	34539701	34539699	ENSG00000129518	EAPP	NA	NA
chr14	45135319	45135317	ENSG00000100442	FKBP3	0.188937053170301	A
chr14	37595249	37595247	ENSG00000129514	FOXA1	0.0467051009484806	A
chr14	25050064	25050062	ENSG00000168952	STXBP6	-0.727582481330453	B
chr14	37172423	37172421	ENSG00000183032	SLC25A21	0.0944224701360194	A
chr14	52552505	52552503	ENSG00000087301	TXNDC16	0.156958246567453	A
chr14	44507283	44507281	ENSG00000189139	FSCB	-0.152318106107396	B
chr14	52951035	52951033	ENSG00000073712	FERMT2	0.268847683285477	A
chr14	31457506	31457504	ENSG00000129480	DTD2	0.162294699248477	A
chr14	52069059	52069057	ENSG00000087303	NID2	-0.168057914652922	B
chr14	61281338	61281336	ENSG00000182107	TMEM30B	0.0839538827357139	A
chr14	60649477	60649475	ENSG00000126778	SIX1	0.125451915943688	A
chr14	59606102	59606100	ENSG00000139970	RTN1	-0.945220585473838	B
chr14	63543377	63543375	ENSG00000154001	PPP2R5E	0.239086390870782	A
chr14	59475898	59475896	ENSG00000126790	L3HYPDH	-0.171781578847236	B
chr14	60455050	60455048	ENSG00000179008	C14orf39	-0.632867927202967	B
chr14	31420550	31420548	ENSG00000129493	HEATR5A	0.162294699248477	A
chr14	60724351	60724349	ENSG00000100625	SIX4	0.231294948695552	A
chr14	59510713	59510711	ENSG00000151838	CCDC175	-0.642769477419313	B
chr14	69797241	69797239	ENSG00000100652	SLC10A1	0.505897694490617	A
chr14	60169856	60169854	ENSG00000100612	DHRS7	-0.189679113251829	B
chr14	63318935	63318933	ENSG00000179600	GPHB5	-0.324118929294709	B
chr14	69574871	69574869	ENSG00000267909	CCDC177	0.554263064652088	A
chr14	69398299	69398297	ENSG00000100632	ERH	0.620791428085237	A
chr14	63045458	63045456	ENSG00000140015	KCNH5	-0.797808746762453	B
chr14	60981079	60981077	ENSG00000126814	TRMT5	0.164469948366779	A
chr14	73027106	73027104	ENSG00000165861	ZFYVE1	0.558813799887539	A
chr14	59465341	59465339	ENSG00000181619	GPR135	-0.171781578847236	B
chr14	74302934	74302932	ENSG00000119688	ABCD4	0.604583970859565	A
chr14	73787258	73787256	ENSG00000156030	MIDEAS	0.595309915644306	A
chr14	74084453	74084451	ENSG00000119711	ALDH6A1	0.59406684020398	A
chr14	77423056	77423054	ENSG00000165555	NOXRED1	0.490933396061314	A
chr14	33951074	33951072	ENSG00000129521	EGLN3	0.212384813187663	A
chr14	31457441	31457439	ENSG00000203546		0.162294699248477	A
chr14	34462240	34462238	ENSG00000165389	SPTSSA	0.381486261864122	A
chr14	74612237	74612235	ENSG00000119681	LTBP2	0.629178188766606	A
chr14	39432500	39432498	ENSG00000165355	FBXO33	-0.189828599400882	B
chr14	91669930	91669928	ENSG00000133962	CATSPERB	NA	NA
chr14	57866092	57866090	ENSG00000151812	SLC35F4	-1.06089273136155	B
chr14	53956825	53956823	ENSG00000125378	BMP4	-0.113921679462538	B
chr14	49651484	49651482	ENSG00000100479	POLE2	0.345877980767524	A
chr14	49852788	49852786	ENSG00000165525	NEMF	0.556264201817989	A
chr14	73714384	73714382	ENSG00000176903	PNMA1	0.595309915644306	A
chr14	52695558	52695556	ENSG00000197930	ERO1A	0.30145703943925	A
chr14	38256093	38256091	ENSG00000176435	CLEC14A	-0.799007322660937	B
chr14	88555007	88555005	ENSG00000070778	PTPN21	-0.113627141997029	B
chr14	74409806	74409804	ENSG00000183379	SYNDIG1L	0.596645059495373	A
chr14	53153204	53153202	ENSG00000100523	DDHD1	0.0897976592670987	A
chr14	31488039	31488037	ENSG00000214943	GPR33	0.162294699248477	A
chr14	56810448	56810446	ENSG00000165588	OTX2	-0.357649344112617	B
chr14	77457561	77457559	ENSG00000151445	VIPAS39	0.490933396061314	A
chr14	93293928	93293926	ENSG00000011114	BTBD7	NA	NA
chr14	77498816	77498814	ENSG00000100593	ISM2	0.490933396061314	A
chr14	45253202	45253200	ENSG00000129534	MIS18BP1	-0.160541749698671	B
chr14	100306444	100306442	ENSG00000197119	SLC25A29	0.637537742687838	A
chr14	80836336	80836334	ENSG00000100629	CEP128	-0.581565842115185	B
chr14	94129401	94129399	ENSG00000119632	IFI27L2	NA	NA
chr14	58004024	58004022	ENSG00000139971	ARMH4	-0.683659953443563	B
chr14	57268905	57268903	ENSG00000070367	EXOC5	-0.0738194213833549	B
chr14	90331941	90331939	ENSG00000119720	NRDE2	0.512956925126475	A
chr14	94081202	94081200	ENSG00000089737	DDX24	NA	NA
chr14	99604207	99604205	ENSG00000205476	CCDC85C	0.558701441303387	A
chr14	102225672	102225670	ENSG00000080823	MOK	0.594887284875542	A
chr14	49620626	49620624	ENSG00000165502	RPL36AL	0.345877980767524	A
chr14	81533853	81533851	ENSG00000071537	SEL1L	-1.02228966130169	B
chr14	103057549	103057547	ENSG00000198752	CDC42BPB	0.49031341063964	A
chr14	93976570	93976568	ENSG00000100628	ASB2	NA	NA
chr14	99272197	99272195	ENSG00000127152	BCL11B	-0.115181489600477	B
chr14	96363341	96363339	ENSG00000066739	ATG2B	0.387678849105022	A
chr14	91060641	91060639	ENSG00000100784	RPS6KA5	0.551038823750194	A
chr14	102509776	102509774	ENSG00000156381	ANKRD9	0.558386584625772	A
chr14	105168776	105168774	ENSG00000184916	JAG2	0.469608367909145	A
chr14	103797488	103797486	ENSG00000088808	PPP1R13B	0.500775184823796	A
chr14	87980648	87980646	ENSG00000054983	GALC	-1.01681295893029	B
chr14	93788485	93788483	ENSG00000175785	PRIMA1	NA	NA
chr14	105021083	105021081	ENSG00000170779	CDCA4	0.466240684381635	A
chr14	100375347	100375345	ENSG00000140105	WARS1	0.637537742687838	A
chr14	105065430	105065428	ENSG00000183484	GPR132	0.466240684381635	A
chr14	103942529	103942527	ENSG00000227729	RD3L	0.481611958920177	A
chr14	92748612	92748610	ENSG00000100600	LGMN	0.606205607186896	A
chr14	99480859	99480857	ENSG00000183576	SETD3	0.35004465064934	A
chr14	104970481	104970479	ENSG00000185567	AHNAK2	0.510877888002407	A
chr14	102362916	102362914	ENSG00000100865	CINP	0.567810891290698	A
chr14	90816430	90816428	ENSG00000165914	TTC7B	0.562325828213405	A
chr14	91253925	91253923	ENSG00000119714	GPR68	0.601520422996684	A
chr14	73938094	73938092	ENSG00000156050	FAM161B	0.614362760901906	A
chr14	77028708	77028706	ENSG00000119669	IRF2BPL	0.620219646472508	A
chr14	100159645	100159643	ENSG00000168350	DEGS2	0.633685135404372	A
chr14	46651781	46651779	ENSG00000165496	RPL10L	-1.2856186277372	B
chr14	34875647	34875645	ENSG00000198604	BAZ1A	0.638193422347956	A
chr14	89954730	89954728	ENSG00000140025	EFCAB11	0.2146834843639	A
chr14	52791607	52791605	ENSG00000100522	GNPNAT1	0.470176307849302	A
chr14	91289331	91289329	ENSG00000015133	CCDC88C	0.601520422996684	A
chr14	22575089	22575087	ENSG00000129562	DAD1	0.402514643008319	A
chr14	22919149	22919147	ENSG00000100461	RBM23	0.652756038901862	A
chr14	22929401	22929399	ENSG00000100462	PRMT5	0.652756038901862	A
chr14	22982258	22982256	ENSG00000259132		0.652756038901862	A
chr14	22982551	22982549	ENSG00000129474	AJUBA	0.652756038901862	A
chr14	23010143	23010141	ENSG00000100802	C14orf93	NA	NA
chr14	23034727	23034725	ENSG00000100804	PSMB5	NA	NA
chr14	23104989	23104987	ENSG00000283654	LMLN2	0.696783249426607	A
chr14	23155309	23155307	ENSG00000092068	SLC7A8	0.696783249426607	A
chr14	23286132	23286130	ENSG00000215271	HOMEZ	0.665860148655622	A
chr14	23302859	23302857	ENSG00000235194	PPP1R3E	0.674102712661863	A
chr14	23365633	23365631	ENSG00000100842	EFS	0.674102712661863	A
chr14	23435660	23435658	ENSG00000092054	MYH7	0.670255546217378	A
chr14	23551765	23551763	ENSG00000136367	ZFHX2	0.589318302095248	A
chr14	23568070	23568068	ENSG00000213983	AP1G2	0.589318302095248	A
chr14	23577457	23577455	ENSG00000092051	JPH4	0.589318302095248	A
chr14	95714125	95714123	ENSG00000100721	TCL1A	0.0221678157729089	A
chr14	93115918	93115916	ENSG00000100605	ITPK1	NA	NA
chr14	93184897	93184895	ENSG00000165943	MOAP1	NA	NA
chr14	93207065	93207063	ENSG00000170270	GON7	NA	NA
chr14	77708023	77708021	ENSG00000100601	ALKBH1	0.145898686261377	A
chr14	50665509	50665507	ENSG00000151748	SAV1	0.439594806181003	A
chr14	50944456	50944454	ENSG00000100504	PYGL	0.274412692984939	A
chr14	74923260	74923258	ENSG00000198208	RPS6KL1	0.662978524558561	A
chr14	74955597	74955595	ENSG00000119630	PGF	0.662978524558561	A
chr14	75051532	75051530	ENSG00000119684	MLH3	0.601828552656703	A
chr14	75069483	75069481	ENSG00000119640	ACYP1	0.601828552656703	A
chr14	75176612	75176610	ENSG00000170348	TMED10	0.546092702187075	A
chr14	54441374	54441372	ENSG00000100528	CNIH1	0.342276482528643	A
chr14	54489025	54489023	ENSG00000197045	GMFB	0.342276482528643	A
chr14	55027099	55027097	ENSG00000198554	WDHD1	0.538364321966528	A
chr14	49586376	49586374	ENSG00000213741	RPS29	-0.53169344233591	B
chr14	73491780	73491778	ENSG00000187105	HEATR4	0.517583872484259	A
chr14	29927847	29927845	ENSG00000184304	PRKD1	-0.665162259438197	B
chr14	103921529	103921527	ENSG00000156411	ATP5MJ	0.481611958920177	A
chr14	102087044	102087042	ENSG00000080824	HSP90AA1	0.53743762666759	A
chr14	74493307	74493305	ENSG00000119655	NPC2	0.596645059495373	A
chr14	77761156	77761154	ENSG00000100603	SNW1	0.145898686261377	A
chr14	80211504	80211502	ENSG00000211448	DIO2	-0.759752951392928	B
chr14	76812882	76812880	ENSG00000013523	ANGEL1	0.573578430810301	A
chr14	44961947	44961945	ENSG00000179454	KLHL28	0.156474620976444	A
chr14	70188951	70188949	ENSG00000100678	SLC8A3	0.21302238105937	A
chr14	20287740	20287738	ENSG00000136319	TTC5	-0.558641816465297	B
chr14	20333010	20333008	ENSG00000100814	CCNB1IP1	0.202668623630492	A
chr14	20373100	20373098	ENSG00000129566	TEP1	0.202668623630492	A
chr14	20436166	20436164	ENSG00000185271	KLHL33	0.219198420458506	A
chr14	20454812	20454810	ENSG00000092094	OSGEP	0.219198420458506	A
chr14	20560931	20560929	ENSG00000188655	RNASE9	-0.0982973253030355	B
chr14	20590537	20590535	ENSG00000259060		-0.0982973253030355	B
chr14	20587725	20587723	ENSG00000173464	RNASE11	-0.0982973253030355	B
chr14	20590823	20590821	ENSG00000258436	RNASE12	-0.0982973253030355	B
chr14	20641691	20641689	ENSG00000181803	OR6S1	0.229265279023012	A
chr14	20802844	20802842	ENSG00000129538	RNASE1	0.157615621662293	A
chr14	21034807	21034805	ENSG00000206150	RNASE13	0.411059881492201	A
chr14	21098655	21098653	ENSG00000165804	ZNF219	0.411059881492201	A
chr14	21159060	21159058	ENSG00000169327	OR5AU1	0.442727024523262	A
chr14	21384019	21384017	ENSG00000092201	SUPT16H	0.551065294222962	A
chr14	103522830	103522828	ENSG00000166165	CKB	0.541231856910143	A
chr14	103715443	103715441	ENSG00000126215	XRCC3	0.500775184823796	A
chr14	75981995	75981993	ENSG00000119699	TGFB3	0.553836356701339	A
chr14	95319908	95319906	ENSG00000165959	CLMN	0.481710080448126	A
chr14	104604759	104604757	ENSG00000258986	TMEM179	0.49283448157091	A
chr14	95157529	95157527	ENSG00000100697	DICER1	0.471580005710597	A
chr14	88792752	88792750	ENSG00000165521	EML5	-0.354711527181577	B
chr14	34714593	34714591	ENSG00000165410	CFL2	0.610391082339516	A
chr14	54902824	54902822	ENSG00000131979	GCH1	0.490766281138305	A
chr14	63728065	63728063	ENSG00000126821	SGPP1	0.333515626234065	A
chr14	19434341	19434339	ENSG00000187537	POTEG	NA	NA
chr14	24114949	24114947	ENSG00000129535	NRL	0.640850903989868	A
chr14	24139523	24139521	ENSG00000100908	EMC9	0.640850903989868	A
chr14	24143952	24143950	ENSG00000100911	PSME2	0.640850903989868	A
chr14	24188816	24188814	ENSG00000196497	IPO4	0.640850903989868	A
chr14	24190416	24190414	ENSG00000259522		0.640850903989868	A
chr14	24195408	24195406	ENSG00000100926	TM9SF1	0.640850903989868	A
chr14	24213473	24213471	ENSG00000254692		0.57676011708425	A
chr14	24213488	24213486	ENSG00000254505	CHMP4A	0.57676011708425	A
chr14	24216037	24216035	ENSG00000213920	MDP1	0.57676011708425	A
chr14	24232336	24232334	ENSG00000255526	NEDD8-MDP1	0.57676011708425	A
chr14	24232303	24232301	ENSG00000129559	NEDD8	0.57676011708425	A
chr14	24240242	24240240	ENSG00000092330	TINF2	0.57676011708425	A
chr14	24263177	24263175	ENSG00000092295	TGM1	0.57676011708425	A
chr14	24291125	24291123	ENSG00000157379	DHRS1	0.57676011708425	A
chr14	24308263	24308261	ENSG00000136305	CIDEB	0.379759661422739	A
chr14	24339991	24339989	ENSG00000129465	RIPK3	0.379759661422739	A
chr14	21437245	21437243	ENSG00000100888	CHD8	0.540875743540182	A
chr14	21476959	21476957	ENSG00000129472	RAB2B	0.540875743540182	A
chr14	58427531	58427529	ENSG00000100575	TIMM9	-0.0598662648377589	B
chr14	23384112	23384110	ENSG00000197616	MYH6	0.674102712661863	A
chr14	20461434	20461432	ENSG00000165782	PIP4P1	0.219198420458506	A
chr14	57493857	57493855	ENSG00000100557	CCDC198	-0.690191979609938	B
chr14	88326907	88326905	ENSG00000100433	KCNK10	-0.865651883189077	B
chr14	77616637	77616635	ENSG00000100596	SPTLC2	0.254045396188159	A
chr14	94770113	94770111	ENSG00000133937	GSC	0.427751279510875	A
chr14	49635244	49635242	ENSG00000165506	DNAAF2	0.345877980767524	A
chr14	21634940	21634938	ENSG00000255582	OR10G2	-0.0366174499408657	B
chr14	81220959	81220957	ENSG00000165417	GTF2A1	-0.154139402708539	B
chr14	81427404	81427402	ENSG00000140022	STON2	-0.182737628727557	B
chr14	100903722	100903720	ENSG00000254656	RTL1	0.421050282344017	A
chr14	67412165	67412163	ENSG00000100558	PLEK2	0.602946883967044	A
chr14	75660876	75660874	ENSG00000133935	ERG28	0.624995203081272	A
chr14	50831162	50831160	ENSG00000100503	NIN	0.411580422816343	A
chr14	67600169	67600167	ENSG00000100564	PIGH	0.605250690474941	A
chr14	67674632	67674630	ENSG00000100568	VTI1B	0.605250690474941	A
chr14	67690367	67690365	ENSG00000258466		0.605250690474941	A
chr14	67695764	67695762	ENSG00000072042	RDH11	0.605250690474941	A
chr14	36320637	36320635	ENSG00000151332	MBIP	-0.127236658302998	B
chr14	36519521	36519519	ENSG00000257520	SFTA3	-0.0307079156525541	B
chr14	36519693	36519691	ENSG00000136352	NKX2-1	-0.0307079156525541	B
chr14	36582614	36582612	ENSG00000136327	NKX2-8	-0.0307079156525541	B
chr14	67359791	67359789	ENSG00000100554	ATP6V1D	0.468874828269628	A
chr14	75127048	75127046	ENSG00000119638	NEK9	0.546092702187075	A
chr14	24429668	24429666	ENSG00000139899	CBLN3	-0.0187351093387013	B
chr14	24508265	24508263	ENSG00000092009	CMA1	-0.803712725542757	B
chr14	24609685	24609683	ENSG00000100450	GZMH	-0.848525952818565	B
chr14	24634190	24634188	ENSG00000100453	GZMB	-0.848525952818565	B
chr14	24576250	24576248	ENSG00000100448	CTSG	-0.803712725542757	B
chr14	69153119	69153117	ENSG00000139990	DCAF5	0.58560783369218	A
chr14	94293268	94293266	ENSG00000140093	SERPINA10	NA	NA
chr14	94323319	94323317	ENSG00000170099	SERPINA6	NA	NA
chr14	94388602	94388600	ENSG00000197249	SERPINA1	NA	NA
chr14	94452800	94452798	ENSG00000186910	SERPINA11	0.256251201205614	A
chr14	94476198	94476196	ENSG00000170054	SERPINA9	0.256251201205614	A
chr14	94504222	94504220	ENSG00000165953	SERPINA12	0.338857984683601	A
chr14	24335071	24335069	ENSG00000129467	ADCY4	0.379759661422739	A
chr14	74015928	74015926	ENSG00000187097	ENTPD5	0.59406684020398	A
chr14	23119255	23119253	ENSG00000092067	CEBPE	0.696783249426607	A
chr14	21269494	21269492	ENSG00000092199	HNRNPC	0.498769951201037	A
chr14	89180744	89180742	ENSG00000053254	FOXN3	-0.268572999788338	B
chr14	64505213	64505211	ENSG00000089775	ZBTB25	0.622391996546691	A
chr14	22815435	22815433	ENSG00000155465	SLC7A7	0.508571078209028	A
chr14	63641861	63641859	ENSG00000140006	WDR89	0.293823805101176	A
chr14	91867536	91867534	ENSG00000165929	TC2N	0.596648832297118	A
chr14	92040059	92040057	ENSG00000100815	TRIP11	0.629167873433362	A
chr14	92058351	92058349	ENSG00000066427	ATXN3	0.629167873433362	A
chr14	92121724	92121722	ENSG00000183648	NDUFB1	0.55405526865438	A
chr14	91947694	91947692	ENSG00000140092	FBLN5	0.60856655223733	A
chr14	21503829	21503827	ENSG00000165819	METTL3	0.271692643782605	A
chr14	21526346	21526344	ENSG00000165821	SALL2	0.271692643782605	A
chr14	50116477	50116475	ENSG00000100483	VCPKMT	0.553630689043849	A
chr14	50231578	50231576	ENSG00000100485	SOS2	0.605770012466808	A
chr14	50312168	50312166	ENSG00000087299	L2HGDH	0.481296347699067	A
chr14	50396881	50396879	ENSG00000100490	CDKL1	0.481296347699067	A
chr14	70359683	70359681	ENSG00000133983	COX16	0.339946876652595	A
chr14	70417074	70417072	ENSG00000258644	SYNJ2BP-COX16	0.195642801337475	A
chr14	70417090	70417088	ENSG00000213463	SYNJ2BP	0.195642801337475	A
chr14	70535004	70535002	ENSG00000134007	ADAM20	0.304798365707071	A
chr14	70600643	70600641	ENSG00000133997	MED6	0.452817608835421	A
chr14	70809513	70809511	ENSG00000006432	MAP3K9	0.409487140411646	A
chr14	39041433	39041431	ENSG00000100934	SEC23A	-0.0517639604163127	B
chr14	39170532	39170530	ENSG00000182400	TRAPPC6B	0.261642694822793	A
chr14	74664065	74664063	ENSG00000119682	AREL1	0.629178188766606	A
chr14	55191544	55191542	ENSG00000126787	DLGAP5	0.53183839545252	A
chr14	55411830	55411828	ENSG00000126775	ATG14	0.03865427868509	A
chr14	55440616	55440614	ENSG00000182521	TBPL2	0.03865427868509	A
chr14	67770477	67770475	ENSG00000072121	ZFYVE26	0.601944673984523	A
chr14	35404749	35404747	ENSG00000100906	NFKBIA	0.402787727591625	A
chr14	35122261	35122259	ENSG00000092020	PPP2R3C	0.551785602448705	A
chr14	103562657	103562655	ENSG00000166170	BAG5	0.541231856910143	A
chr14	24267708	24267706	ENSG00000100949	RABGGTA	0.57676011708425	A
chr14	91510144	91510142	ENSG00000100796	PPP4R3A	0.573666191107062	A
chr14	64294410	64294408	ENSG00000140009	ESR2	0.456384696946541	A
chr14	22957094	22957092	ENSG00000092036	HAUS4	0.652756038901862	A
chr14	20019307	20019305	ENSG00000169484	OR4K14	-1.03385545751583	B
chr14	22644352	22644350	ENSG00000255804	OR6J1	0.411456791787595	A
chr14	20036038	20036036	ENSG00000176253	OR4K13	-1.03385545751583	B
chr14	21580076	21580074	ENSG00000169208	OR10G3	0.271692643782605	A
chr14	35627276	35627274	ENSG00000174373	RALGAPA1	0.397225519000377	A
chr14	50450600	50450598	ENSG00000012983	MAP4K5	0.452001795024176	A
chr14	23071565	23071563	ENSG00000100813	ACIN1	NA	NA
chr14	64942745	64942743	ENSG00000176153	GPX2	0.637628899005889	A
chr14	64972157	64972155	ENSG00000139998	RAB15	0.637628899005889	A
chr14	65102387	65102385	ENSG00000125952	MAX	0.417424582097371	A
chr14	68791243	68791241	ENSG00000185650	ZFP36L1	0.514112298824802	A
chr14	77141791	77141789	ENSG00000177108	ZDHHC22	0.543386277345173	A
chr14	77377094	77377092	ENSG00000100580	TMED8	0.580048836965532	A
chr14	105173697	105173695	ENSG00000183828	NUDT14	0.469608367909145	A
chr14	105247894	105247892	ENSG00000185024	BRF1	NA	NA
chr14	100548098	100548096	ENSG00000183092	BEGAIN	NA	NA
chr14	67515485	67515483	ENSG00000198133	TMEM229B	0.56649304123735	A
chr14	64879907	64879905	ENSG00000070182	SPTB	0.64087770674133	A
chr14	77277481	77277479	ENSG00000009830	POMT2	0.482670648899979	A
chr14	104794124	104794122	ENSG00000142208	AKT1	0.536301827455609	A
chr14	31026401	31026399	ENSG00000196792	STRN3	0.435641745808042	A
chr14	31127868	31127866	ENSG00000092148	HECTD1	0.431837675098504	A
chr14	68979302	68979300	ENSG00000072110	ACTN1	0.630935037769323	A
chr14	73458617	73458615	ENSG00000133961	NUMB	0.517583872484259	A
chr14	72894101	72894099	ENSG00000205683	DPF3	0.364427836250241	A
chr14	21673818	21673816	ENSG00000276240	OR4E1	-0.0366174499408657	B
chr14	24442776	24442774	ENSG00000100445	SDR39U1	-0.0187351093387013	B
chr14	77271206	77271204	ENSG00000165553	NGB	0.482670648899979	A
chr14	19714332	19714330	ENSG00000258453	OR11H2	NA	NA
chr14	47675605	47675603	ENSG00000139915	MDGA2	-1.02045067911337	B
chr14	21025776	21025774	ENSG00000165795	NDRG2	0.411059881492201	A
chr14	95475836	95475834	ENSG00000176438	SYNE3	0.402726267307168	A
chr14	23352741	23352739	ENSG00000092096	SLC22A17	0.674102712661863	A
chr14	74876154	74876152	ENSG00000119608	PROX2	0.597398943010117	A
chr14	51096061	51096059	ENSG00000100505	TRIM9	0.0432740285414779	A
chr14	23057538	23057536	ENSG00000139880	CDH24	NA	NA
chr15	23447234	23447232	ENSG00000174450	GOLGA6L2	-1.21331332509289	B
chr15	28532971	28532969	ENSG00000183629	GOLGA8G	NA	NA
chr15	23039569	23039567	ENSG00000275835	TUBGCP5	NA	NA
chr15	23136822	23136820	ENSG00000273976	GOLGA6L1	NA	NA
chr15	20541800	20541798	ENSG00000277322	GOLGA6L6	NA	NA
chr15	28712323	28712321	ENSG00000188626	GOLGA8M	NA	NA
chr15	25863330	25863328	ENSG00000206190	ATP10A	-1.26464894268702	B
chr15	22980368	22980366	ENSG00000273749	CYFIP1	NA	NA
chr15	40108879	40108877	ENSG00000104081	BMF	0.463069604489276	A
chr15	34988287	34988285	ENSG00000198146	ZNF770	-0.04749873051772	B
chr15	34969742	34969740	ENSG00000021776	AQR	-0.04749873051772	B
chr15	34754998	34754996	ENSG00000159248	GJD2	-0.596954151239021	B
chr15	37100549	37100547	ENSG00000134138	MEIS2	-0.490737969086918	B
chr15	28099312	28099310	ENSG00000104044	OCA2	NA	NA
chr15	26773066	26773064	ENSG00000166206	GABRB3	-1.5984225974177	B
chr15	28848675	28848673	ENSG00000261649	GOLGA6L7	-0.52701307325604	B
chr15	20866314	20866312	ENSG00000230031	POTEB2	NA	NA
chr15	35410851	35410849	ENSG00000134146	DPH6	-0.355991887204498	B
