chr1	start1	end1	chr2	start2	end2	peak_name	A549-control	A549-nutlin	GM12878-control	GM12878-nutlin	HCT116-control	HCT116-nutlin	HEK293-control	HEK293-nutlin	HeLa-control	HeLa-nutlin	HepG2-control	HepG2-nutlin	IMR90-control	IMR90-nutlin	MCF7-control	MCF7-nutlin	SKNSH-control	SKNSH-nutlin	U2OS-control	U2OS-nutlin	chr	start	end	gene	sym	p.value	estimate.rho
chr2	12715000	12720000	chr2	12930000	12935000	peak_79690	0.00342159655573777	0.00299093310236467	0.00633383778336339	0.00603874707833805	0.00523083475835287	0.00240487122063167	0.011806709310495	0.0106237127054091	0.00171781317088392	0.00183528914591997	0.00539946182835337	0.00844646687605607	0.0128470790101117	0.0135403858568295	0.00497757427660758	0.00499311652893047	0.0113376997103983	0.0131048226061787	0.0035955886623387	0.00909790669315982	chr2	12714436	12719436	ENSG00000071575	TRIB2	2.53384054555349e-06	0.846531508779152
chr2	12715000	12720000	chr2	13005000	13010000	peak_79691	0.00308162663040724	0.00168201024642066	0.00374840339042907	0.00506080462844916	0.00450961923872779	0.00600266108925616	0.0128122198750152	0.0130407976675069	0.00147740736300303	0.00273167400454154	0.00349046171033699	0.00342410761133765	0.0139457282082431	0.0142255855394028	0.00314789120712701	0.0048450580365426	0.0104892344701957	0.0113163051939051	0.00792703215971203	0.00775263809840316	chr2	12714436	12719436	ENSG00000071575	TRIB2	3.86173559317481e-07	0.87708310679712
chr2	14285000	14290000	chr2	14630000	14635000	peak_79716	0.000687789427656104		0.00112996600960741	0.000862738819461733	0.00285035783089311	0.00123024091147431	0.00100134306642625	0.00129910924613948		0.00170202656675027		0.0040933101704149	0.00422079884890578		0.00703345032434516	0.00922675999760234			0.00161985400917442	0.00102609427592778	chr2	14630217	14635217	ENSG00000162981	LRATD1	6.1552621510397e-05	0.866258896659146
chr2	14290000	14295000	chr2	14630000	14635000	peak_79717	0.000802198940831194	0.00166157654342939	0.00238514225025186	0.00146355141700898	0.00162638187344195		0.00146503764211269	0.00198508561361146		0.00189954832857564	0.00181257994167071	0.0023985653740268		0.00209657984446382	0.00364305074157054	0.00662014568192181	0.000494177713913047	0.000429780131355643	0.00048889218851635		chr2	14630217	14635217	ENSG00000162981	LRATD1	3.1538542093697e-05	0.849251726846378
chr2	14535000	14540000	chr2	14630000	14635000	peak_79720	0.00126450212488698	0.00124989124251053	0.00311732648937054	0.0031462349337065	0.00420614807794795	0.00397978434446786	0.00244001836269931	0.00166568425989609	0.00530418869324462	0.00343887121827839	0.00375646657384822	0.00216657625476904	0.00354319001352166	0.00274367473888739	0.00927105639369472	0.00798346761106391	0.00284295830139543	0.00379842566940638	0.000388027492782002	0.00395494378044477	chr2	14630217	14635217	ENSG00000162981	LRATD1	0.000225163822922976	0.734647455179721
chr2	14635000	14640000	chr2	14830000	14835000	peak_79722	0.00259124030847189		0.00179426316812557	0.00313345049177618			0.00117161580607659	0.00100702042847604	0.00245491493705239		0.000744933406722993	0.000865709855498636		0.00113396349594158	0.00713141536713007	0.0083663366296379		0.00234027743419422	0.000707427162806067	0.00443519973217815	chr2	14630217	14635217	ENSG00000162981	LRATD1	5.04476771982359e-05	0.870844054123526
chr2	14635000	14640000	chr2	14900000	14905000	peak_79723	0.000777845502316022	0.00348475259534401	0.00260526060029462	0.00235442148933697	0.00128168735729659	0.00115966780911185	0.00218369005901821	0.00138548067765079	0.00339787130548783	0.00650220112318815	0.0051268931042185	0.00116967695945761			0.00474447961788389	0.0078223023686001		0.00118956099443714	0.000578280632732646	0.000426848263468095	chr2	14630217	14635217	ENSG00000162981	LRATD1	0.00918243864926752	0.610921607596628
chr2	17475000	17480000	chr2	17535000	17540000	peak_79872	0.0038276932655275	0.00726841969234663	0.00367971972071499	0.0032864447460892	0.00540010278488187	0.0071001428463436	0.00410799161897691	0.0052947829817888		0.00246884567201898	0.0118813337193119	0.00685263809471027	0.00760106841927186	0.00407878558758038	0.00196629369509171	0.00416335191055868	0.00475147966525789	0.00167398852830563	0.000600285512756231	0.00491237904624404	chr2	17536626	17541626	ENSG00000163032	VSNL1	0.000541305695597948	0.717657338623351
chr2	17480000	17485000	chr2	17535000	17540000	peak_79876	0.00294169176358268	0.00461392237534929	0.00265009389000538	0.00561290533142703	0.00846690823175617	0.00590392655896564	0.00254931939359725	0.00273484501169185	0.00453940060193894	0.00814446309684034	0.0123624000720007	0.0163279714998338	0.00259814746512507	0.00360708949107336	0.00257593813890332	0.00336889908626027	0.005427163883274	0.00310592177744737	0.00364700977923067	0.00378187351796993	chr2	17536626	17541626	ENSG00000163032	VSNL1	0.000171558763013248	0.743571720189694
chr2	17540000	17545000	chr2	17580000	17585000	peak_79877	0.00820516675464836	0.0051631938016082	0.00466812406661352	0.00487883091701403	0.00930416883318522	0.01134257482624	0.00447771080101779	0.00540383739585727	0.00184333982294796		0.0138779491177476	0.0120031155580999	0.00512734713705507	0.00444280914386582	0.00394024120322975	0.00345503939385172	0.00442644999350903	0.00523008494201841	0.00246650265838197	0.00589937233141118	chr2	17536626	17541626	ENSG00000163032	VSNL1	0.000168356451504795	0.758283689294349
chr2	17540000	17545000	chr2	17585000	17590000	peak_79878	0.00519980820781811	0.00553160657416034	0.00680779784257108	0.00546173048268944	0.00597814896075437	0.00639009896725253	0.00320589525947088	0.00341744976308252	0.00174875536169535	0.00439956946325503	0.0134205283390595	0.0143105940432949	0.00449949136165839	0.00460575573763663	0.00559729036982614	0.0025720751451425	0.00700395983931536	0.00554951882461353	0.0102117701742351	0.00358397915601593	chr2	17536626	17541626	ENSG00000163032	VSNL1	0.000146982834142665	0.748492721089066
chr2	17750000	17755000	chr2	17825000	17830000	peak_79887	0.00203384847871911	0.00390781690484541	0.0154808410395593	0.0146569770029754	0.00348674770556663	0.00259502759952255	0.00522877273476208	0.00643949879156193	0.0022974699703208	0.00101710366132459	0.00380559290039076	0.00505647537130884	0.00350233334142864	0.00241357747583171	0.00274702771517423	0.00460150478296083	0.00289788250862886	0.00369005826296628	0.00478478964890693	0.00129001659033249	chr2	17751358	17756358	ENSG00000178295	GEN1	1.11684802482707e-09	0.937392543321297
chr2	17750000	17755000	chr2	17825000	17830000	peak_79887	0.00203384847871911	0.00390781690484541	0.0154808410395593	0.0146569770029754	0.00348674770556663	0.00259502759952255	0.00522877273476208	0.00643949879156193	0.0022974699703208	0.00101710366132459	0.00380559290039076	0.00505647537130884	0.00350233334142864	0.00241357747583171	0.00274702771517423	0.00460150478296083	0.00289788250862886	0.00369005826296628	0.00478478964890693	0.00129001659033249	chr2	17751308	17756308	ENSG00000163029	SMC6	2.15750099106308e-06	0.849435671458581
chr2	17755000	17760000	chr2	17825000	17830000	peak_79888	0.00561290060005982	0.00282640962749229	0.0146910258610122	0.0213125512468719	0.0036481425136045	0.00152687963423808	0.00692337750207025	0.0096881102544324	0.00223529287015367	0.00213577854369245	0.00579214096715663	0.00452699700399551	0.00286073545088588	0.00368938882170996	0.00574391109934084	0.00208025614623031	0.00184109186739304	0.00634484868377475	0.00314611932792322	0.0036643342168944	chr2	17751358	17756358	ENSG00000178295	GEN1	9.51213059667942e-09	0.919997174813566
chr2	17755000	17760000	chr2	17825000	17830000	peak_79888	0.00561290060005982	0.00282640962749229	0.0146910258610122	0.0213125512468719	0.0036481425136045	0.00152687963423808	0.00692337750207025	0.0096881102544324	0.00223529287015367	0.00213577854369245	0.00579214096715663	0.00452699700399551	0.00286073545088588	0.00368938882170996	0.00574391109934084	0.00208025614623031	0.00184109186739304	0.00634484868377475	0.00314611932792322	0.0036643342168944	chr2	17751308	17756308	ENSG00000163029	SMC6	4.76932051582428e-06	0.834508659134106
chr2	18385000	18390000	chr2	19355000	19360000	peak_79935	0.00191870870891404	0.00136442147076345	0.000377507783372664	0.0011978225916059	0.000770467577035955	0.00146691463251942	0.000800231892804282	0.00251058823823273	0.00194046968681158	0.00208219319212912	0.000857435164597758	0.000864850418738408	0.00264338174496714	0.00237325925450204	0.000895681950085728	0.000785907997000968	0.00376656122745322	0.00254018094695934	0.00316398634514129	0.00187079536318725	chr2	19356121	19361121	ENSG00000143867	OSR1	0.00229943069803961	0.641486638059228
chr2	18385000	18390000	chr2	19360000	19365000	peak_79936	0.00172426153685046	0.00366687278639533	0.000393355728175029	0.000633978020791682	0.00196103985414574	0.00129089213831483	0.00335380708230062	0.00336360595336229	0.000696309114178942	0.00191028361824392	0.00139342194772665	0.00144070523636456	0.00446382669159663	0.00562662491266377	0.0014334370933457	0.00122095665084183	0.00572808831663886	0.00436686868572637	0.00366462443515758	0.00472302309971703	chr2	19356121	19361121	ENSG00000143867	OSR1	0.00142059081663654	0.663661166292087
chr2	18435000	18440000	chr2	19355000	19360000	peak_79950	0.00110487092866101	0.000820708784211456	0.000864906724364088		0.000670481315377314	0.000578032275630141	0.00190505698082581	0.00362065634793542	0.00461340701127184	0.000718189159148427	0.00136872350550727	0.00157450847443237	0.00727438567681927	0.00446371411625213	0.00105490107879624	0.00113016694749841	0.00482818416649287	0.00607003991314698	0.00476710978925024	0.00586755894986635	chr2	19356121	19361121	ENSG00000143867	OSR1	0.010621329012031	0.571266979314324
chr2	18435000	18440000	chr2	19360000	19365000	peak_79951	0.00310007748731707	0.000770250926999373	0.00211807546969189	0.000991707066907233	0.00214321719952385	0.00224901449060962	0.00503106682434589	0.00461426259945827	0.00308775303372805	0.00333857005827647	0.00261336133967995	0.00155880020116659	0.00926067557455968	0.00381133129869299	0.00137521667935293	0.00161555632438917	0.00618696516196518	0.00833327988457943	0.0073491193146249	0.0063850364899539	chr2	19356121	19361121	ENSG00000143867	OSR1	0.00683561251650992	0.584190617048524
chr2	18520000	18525000	chr2	19355000	19360000	peak_79966	0.00282636764876154	0.00307699585412911	0.00164415110947382	0.00181000512978072	0.00261369569145905	0.00188642341252595	0.0056888548165624	0.00389828335039904	0.0041179014298222	0.00340512205597872	0.00440067633019634	0.00388730270551166	0.00409132794202633	0.00658016138623938	0.00147096076638187	0.00287677632970628	0.00492699750366119	0.00692342520641575	0.00594850699903707	0.0056669486003692	chr2	19356121	19361121	ENSG00000143867	OSR1	0.0179245765448528	0.523187853630736
chr2	18520000	18525000	chr2	19360000	19365000	peak_79967	0.00386977977114169	0.00601468170835561	0.00297064432066433	0.00318284615772473	0.00816029346765499	0.00571135098299212	0.00740042053975937	0.00800039266306021	0.00568932157681693	0.00521706446186453	0.00670081828736336	0.00759055050042453	0.0118338678540183	0.0102642790694171	0.00474090815234938	0.00303004947230353	0.00878596018667662	0.00978873661863884	0.00839922323566641	0.00725139782125265	chr2	19356121	19361121	ENSG00000143867	OSR1	0.00891282513511089	0.568488605587026
chr2	18555000	18560000	chr2	19350000	19355000	peak_79978	0.000533065870721163	0.000577545385339119	0.00123615264033825	0.00073050793740015	0.000698492234055277	0.000601849373335393	0.000969458204579823	0.00209923586874135	0.0016659065202649	0.00144973853117532	0.00228026110505487	0.0019277106148272	0.00192046384282702	0.00276528416565668	0.00102264605452097	0.000860402729833252	0.00234155794011157	0.00248920518732246	0.00107117296960466	0.000766702099284251	chr2	18558151	18563151	ENSG00000240857	RDH14	0.017269583717977	0.525760163826885
chr2	18790000	18795000	chr2	19360000	19365000	peak_80006	0.00188713300066588	0.00267485117894099	0.00167048178566046	0.000376030757864138	0.00123084641934646	0.00214414411942272	0.00204495020326514	0.00176453771718448	0.00171082945743982		0.00163133551465191	0.00211904597043275	0.00396125817953442	0.003314387317841	0.00318337958272055	0.00118817398179275	0.00284451136886045	0.00298741800375408	0.00269014475636025	0.00125226037149196	chr2	19356121	19361121	ENSG00000143867	OSR1	0.0223598540354731	0.520393622403425
chr2	18920000	18925000	chr2	19355000	19360000	peak_80022	0.00205745160171486	0.00207022919772453	0.00213687025747459	0.00108572861594491	0.00149257521442967	0.00177435261841681	0.00134900554977769	0.00185678247885052	0.0018980944222907	0.00214020426367863	0.00169398481984077	0.0012827875597819	0.00343062243307035	0.00285301707591135	0.0028902896151514	0.00182378279183267	0.00300831579303168	0.00251175398268495	0.00273585649167636	0.00148790551096082	chr2	19356121	19361121	ENSG00000143867	OSR1	0.0112891682427696	0.553837903395839
chr2	18985000	18990000	chr2	19355000	19360000	peak_80030	0.0042016033164761	0.00295981652739552	0.000566016126413465	0.000485723367528836	0.00127278208562091	0.00233380386366613	0.00261368418665734	0.00209438559409454	0.000828343034489447		0.00178954897930056	0.00224278891953029	0.00695821440098001	0.00571796968773822	0.0046256046181519	0.0036670524675234	0.00396457765132252	0.00474872951886933	0.00266005029026835	0.00183014732962656	chr2	19356121	19361121	ENSG00000143867	OSR1	0.0210475053610749	0.524822202872993
chr2	20045000	20050000	chr2	20090000	20095000	peak_80095	0.0131426404534877	0.0069405406842051	0.00465536762994148	0.00638471772048348	0.00460567211381815	0.00600439885140951	0.0105678344281878	0.00959893729371532	0.00864484116869658	0.0122771222066495	0.0113693009132604	0.010576830561356	0.0179427912024689	0.0182582901102377	0.0130003307936319	0.0108301253087626	0.0117832389619724	0.0115774633749556	0.00741725314285754	0.0055715369343509	chr2	20049126	20054126	ENSG00000068697	LAPTM4A	3.17823267879847e-06	0.84233608153991
chr2	20050000	20055000	chr2	20090000	20095000	peak_80096	0.0172287162378506	0.0154771411865028	0.00568599629677636	0.00828992111342021	0.00956201309110552	0.0102702603519369	0.0122987717136123	0.0113894033664445	0.0226321453603252	0.0247084216742778	0.0193725646844288	0.0174040164045149	0.0321002047379742	0.0319655169066345	0.015321737806751	0.0150291736597914	0.0263460479925643	0.0193824010220654	0.00994779481411006	0.0127465891350503	chr2	20049126	20054126	ENSG00000068697	LAPTM4A	3.27021930672302e-06	0.841799107666147
chr2	20100000	20105000	chr2	20225000	20230000	peak_80097	0.0111474769090844	0.00890092493933713	0.00913988997928793	0.0132209520513673	0.00640336836813508	0.00412797941901966	0.00814531182877488	0.00980154981356283	0.00654443680965074	0.0076263555932655	0.0079011277255368	0.0104521474129879	0.0131187830854543	0.00895299151448235	0.0112457615084939	0.0107953625647083	0.0119608183183575	0.0152586193979545	0.0078924770259829	0.00689475491914974	chr2	20222628	20227628	ENSG00000115884	SDC1	0.0100677002272811	0.561017197810883
chr2	20105000	20110000	chr2	20225000	20230000	peak_80100	0.0114463525894667	0.0102533819878316	0.00836493177536851	0.00855429884578743	0.00587263130162133	0.00564734714994651	0.00515708214369947	0.00528187084591628	0.00427892974288878	0.00608015884915812	0.00944147271777463	0.00978807142308391	0.0178431390689292	0.0158473503123438	0.0119730660164252	0.0129785628146962	0.00935487687461322	0.0107835843653299	0.00697856117697827	0.00817492788377321	chr2	20222628	20227628	ENSG00000115884	SDC1	0.0120663965497268	0.549591401161533
chr2	20180000	20185000	chr2	20220000	20225000	peak_80116	0.0174100189758981	0.0145020058277886	0.0090748344438224	0.00833646643120651	0.00614707587523815	0.00857538044945068	0.00691184414433696	0.00697206016707743	0.00907237949932246	0.00885165756358447	0.0199503144968023	0.0140019670629189	0.012371181686937	0.0139853589350677	0.0156426483967735	0.0156423333823791	0.011784936619045	0.00837373046821997	0.00891432043406326	0.0122335059561076	chr2	20222628	20227628	ENSG00000115884	SDC1	0.0163002467599357	0.529714197595227
chr2	21040000	21045000	chr2	21115000	21120000	peak_80195	0.0156662237829749	0.0199268895071361	0.0211239819144889	0.0225904173562538	0.0207848812689825	0.0224803071614832	0.0193474737317768	0.0210373700296607	0.0271651515716438	0.0196752218373221	0.0453057989490878	0.0398097689262181	0.0130649594880235	0.0088207988811006	0.0313008067844054	0.0260203407602648	0.0167193986343662	0.0168071085891469	0.0142081250082203	0.0188668389743676	chr2	21041571	21046571	ENSG00000084674	APOB	1.33293077526195e-05	0.812738014474826
chr2	21045000	21050000	chr2	21115000	21120000	peak_80201	0.00765036535352255	0.00946437420887418	0.014191284823549	0.0137930871330863	0.0108871654798291	0.0144598613301855	0.00810567672839605	0.0105412094368042	0.0113874843890691	0.0111308828202294	0.0188446190333973	0.0180676148244935	0.0104166914184645	0.00602019580150257	0.0196322954691257	0.0159228930694064	0.00339516011121032	0.0127610256383504	0.0100150935727123	0.0102369802812464	chr2	21041571	21046571	ENSG00000084674	APOB	0.0157433144900107	0.532072021289475
chr2	23925000	23930000	chr2	24060000	24065000	peak_80261	0.00423822245289581	0.00913151759385405	0.0057494622409981	0.00622692293432068	0.00562799011220393	0.00605495741039723	0.00572754204493577	0.00532005226487032	0.00269256654388177	0.00385306414992872	0.0055608967809225	0.00502877360331267	0.0057724663015451	0.00584345938948889	0.00451099307351669	0.00519844596916371	0.00798403862124764	0.00884833608529591	0.00392702745180653	0.00352882994649711	chr2	23924785	23929785	ENSG00000173960	UBXN2A	0.0032059098273232	0.625127350401859
chr2	24080000	24085000	chr2	24120000	24125000	peak_80285	0.0177580433987364	0.0195754679509922	0.00827893103726982	0.00876624470865478	0.0151221973751863	0.0116583492561093	0.00715566950513828	0.00992277255711826	0.0126316546959388	0.0165511319565051	0.0137018742277158	0.015050960009624	0.00845075799393247	0.0118223057651488	0.0110200980651959	0.0126626415357416	0.0192244925773256	0.0175700157595511	0.010114887311458	0.00733022160967554	chr2	24082713	24087713	ENSG00000115129	TP53I3	0.00377792624621204	0.616701352528585
chr2	24405000	24410000	chr2	24965000	24970000	peak_80324	0.00126600312207136	0.00126666563766151	0.00306565832204833	0.0029860480643057	0.00108320022002839	0.000934380523995454	0.00120669117198973	0.00278528680068969	0.00188880215083335	0.00102409772887146	0.00125382436380113	0.00122808393893168	0.00200018324162914	0.00144822592188154	0.00145805458107426	0.000567066427350181	0.00205604793151982	0.00155462749435279	0.00245903864864451	0.00182327420602055	chr2	24969592	24974592	ENSG00000115137	DNAJC27	0.000981324246153281	0.679569589564124
chr2	24490000	24495000	chr2	24595000	24600000	peak_80383	0.00299569912933558	0.00248112804722762	0.00360287907770476	0.00751803734773011	0.00279839922696653	0.0022122378169491	0.00462171662421743	0.0050090932514422	0.000661643536668743	0.00160985452325803	0.00324292820230293	0.00316691785195789	0.0028077651925634	0.00263798690670975	0.00531750537010569	0.0044563621922884	0.00037006726133595	0.00408675828124749	0.00220503635617416	0.00211582619478953	chr2	24489414	24494414	ENSG00000084676	NCOA1	0.0136423333073378	0.541618694765284
chr2	25340000	25345000	chr2	25520000	25525000	peak_80453	0.00873201492809628	0.00768105429366609	0.0107906402883573	0.0100940737329162	0.00325946086695178	0.00459680344139741	0.00787662514276502	0.00926289032988494	0.00446001752027819	0.0091990055290317	0.00629110004767247	0.0057774967860465	0.00789238997143111	0.00771932944940651	0.00371743051293729	0.00705889034679911	0.0164145204301737	0.00883878338223353	0.00216154176607768	0.00449438725165505	chr2	25340088	25345088	ENSG00000119772	DNMT3A	0.0110262589296911	0.555327976695512
chr2	25340000	25345000	chr2	25570000	25575000	peak_80456	0.00332161081682729	0.00213183620597	0.00600008978457992	0.00482085769802414	0.000890753543352192	0.00111880590541192	0.00198997935076842	0.00359621161090397	0.00406958899464437	0.00331571860851207	0.00196202181581509	0.00180381921003566	0.00374570317106019	0.0029977776791617	0.00314908078545846	0.001957229756597	0.00394306217687894	0.00294699686525273	0.00173102600606996	0.00214613841951027	chr2	25340088	25345088	ENSG00000119772	DNMT3A	0.00145839900375661	0.662495702007679
chr2	25345000	25350000	chr2	25520000	25525000	peak_80458	0.00356844563507805	0.00351219868280628	0.00673847279756358	0.00585462530138142	0.00345187789323559	0.00261783281587985	0.00360827040738647	0.00367423591432152	0.00356258365442758	0.00219083734647411	0.00326046725920005	0.0022777473536454	0.00478060073995559	0.00639029712239459	0.00371650051935886	0.00232481729941266	0.00463880660883021	0.00686607136496717	0.00138166533665633	0.0011360644365981	chr2	25340088	25345088	ENSG00000119772	DNMT3A	0.00277604083068514	0.632325994433276
chr2	26310000	26315000	chr2	26470000	26475000	peak_80558	0.00371214626670408	0.00448793423093711	0.00524375111913024	0.00571738894675405	0.00517591117826748	0.0064754967890784	0.00377812661468443	0.00424428999443978	0.00317303393495133	0.00556725437551866	0.00683529806346799	0.00648690846884042	0.00239534926293052	0.00541368989999932	0.00340138913692449	0.00304217731978194	0.00344108819214264	0.00495313635169041	0.00195301266674304	0.00311343502771451	chr2	26306047	26311047	ENSG00000138018	SELENOI	0.0182554369405492	0.521916955247432
chr2	27440000	27445000	chr2	27625000	27630000	peak_80682	0.00303326510447267	0.00298083296004296	0.00333939028334137	0.0033974097767463	0.0108830736606224	0.00671218607995123	0.00350500379008346	0.00498566322511623	0.00465395495378683	0.00454974622441402	0.00643693898868896	0.00381211771642051	0.0034704047996579	0.00381222328148254	0.00986066404414033	0.00897671049926325	0.00573057727421945	0.00436883020417047	0.00405990751463926	0.00196419467634785	chr2	27439866	27444866	ENSG00000157992	KRTCAP3	1.94480144747707e-05	0.803964541793613
chr2	27440000	27445000	chr2	27680000	27685000	peak_80683	0.00043405607480145	0.00197928399986436	0.00190195834627268	0.00315217583481154	0.00371790747705922	0.00430274553484923	0.00147955385631671	0.00332189038271307	0.00265924080272164	0.00171660181357955	0.00281069991904869	0.00258876441843808	0.00373358010676473	0.000913282081911254	0.0037189850553107	0.00345102629944386	0.00212165387516384	0.00227631784425398	0.00270425096080302	0.00117662281201033	chr2	27439866	27444866	ENSG00000157992	KRTCAP3	0.0029946258507093	0.628557977207985
chr2	27490000	27495000	chr2	27620000	27625000	peak_80690	0.00517490972962099	0.00352463505861207	0.0037464832237918	0.00333028391957934	0.00176780228112484	0.00490140955736098	0.00739888110723597	0.00815535079556532	0.00402668784547304	0.00375004662811103	0.00598543132237742	0.00515850753521345	0.0105027504959308	0.00882122828603621	0.00903328233178632	0.0063448905758592	0.0123112333745305	0.00668343386564389	0.00410144567795938	0.00314242517479721	chr2	27492698	27497698	ENSG00000115226	FNDC4	0.00961321482391253	0.563869830892015
chr2	27495000	27500000	chr2	27580000	27585000	peak_80694	0.00628790698151405	0.00412252110521872	0.00555950669689003	0.00551420744308962	0.00615382337861221	0.00716606521272316	0.0131358645075631	0.0099453315950842	0.00813441523248358	0.00666779379636156	0.0118773331012905	0.012455094701219	0.00732772153384866	0.00855096166415389	0.00609708249425843	0.00470194946036359	0.0114584426271453	0.00742599040796854	0.00541216210643998	0.00480271302923197	chr2	27494339	27499339	ENSG00000084734	GCKR	0.00629499307190684	0.58891432383188
chr2	27495000	27500000	chr2	27620000	27625000	peak_80695	0.00476236755383261	0.00462393370572837	0.0027620208812778	0.00358548224267647	0.00575180842257574	0.00569913346453433	0.00753509873341456	0.00740629472615084	0.00322393937487566	0.00314742337591473	0.00449528177416426	0.00682604704365763	0.00943867511823457	0.00519635046933992	0.0034188360057862	0.00837334988488358	0.0109652792375585	0.00826536896597046	0.00285797115777252	0.00337378867196941	chr2	27492698	27497698	ENSG00000115226	FNDC4	0.00252117376000443	0.63704517602937
chr2	27695000	27700000	chr2	28450000	28455000	peak_80700	0.00338507836556036	0.00451163903591707	0.00414396695061414	0.00558251809769667	0.00316202369736138	0.00348884671872244	0.00445906726042093	0.00426260619984905	0.0029970379614433	0.00525628298973075	0.00298658730663637	0.00226614813399979	0.00309622044234835	0.00444833424500807	0.00210875335701212	0.00276121682898971	0.00245948670582586	0.00265855065109983	0.00661050480651907	0.0109320781272758	chr2	28454645	28459645	ENSG00000163803	PLB1	0.00249306194038845	0.637589758805775
chr2	27695000	27700000	chr2	28455000	28460000	peak_80701	0.00451127086227295	0.00271869783327238	0.0013076570641826	0.00346786460692377	0.00373817267006801	0.00535450720583136	0.00376016728106266	0.00354812323231201	0.00345221252926021	0.00191998327463589	0.00136640755062081	0.00138035154215257	0.00292359710698006	0.00593469411104295	0.00256993326190528	0.00334967948623991	0.00179307567665609	0.00245155479671312	0.00682860361734435	0.007546336214163	chr2	28454645	28459645	ENSG00000163803	PLB1	0.0194231593055354	0.517573640552131
chr2	27700000	27705000	chr2	28450000	28455000	peak_80712	0.00743319107114612	0.0084113524239597	0.010768091055143	0.0114195530077557	0.0117216413856032	0.0143688299862499	0.00855993246433224	0.0121227728161789	0.00698628708200158	0.0074058157496923	0.00511102961526242	0.00569105498030462	0.00943030156183711	0.0101309382759912	0.00685350105501797	0.00838183704435811	0.0108161332972513	0.0118369820965256	0.0200911363378866	0.0192360793300796	chr2	28454645	28459645	ENSG00000163803	PLB1	0.0181007235320431	0.522508927686533
chr2	27725000	27730000	chr2	28450000	28455000	peak_80736	0.00204906715489711	0.00251760124409456	0.00304041417250047	0.00146511388437854	0.00374483906302908	0.00427015051925609	0.00362335148464768	0.00327842869715336	0.00381859264741074	0.00183552137820554	0.00183850822213235	0.00140361656203034	0.00254865561082119	0.00495483633105282	0.00355399824808305	0.000806553746331793	0.00506966136984752	0.00450008314680962	0.00690499979500457	0.00622367633718937	chr2	28454645	28459645	ENSG00000163803	PLB1	0.0172445593697276	0.525859978133675
chr2	27960000	27965000	chr2	28390000	28395000	peak_80793	0.00576642115783646	0.00365396064228323	0.00101949645994073	0.00219291723102528	0.00224962610985712	0.0021557603474866	0.000738373683483821	0.000543621813347706	0.000685047101330672	0.000558162546397168	0.00093170828973971	0.00170105286090345	0.00513600957973765	0.00502242007005187	0.00110592288590886	0.00120218004283215	0.00763303337039442	0.00422379962568009	0.00276357417654275	0.00254870861207919	chr2	28389948	28394948	ENSG00000075426	FOSL2	0.000185617108170015	0.741022616522039
chr2	27985000	27990000	chr2	28390000	28395000	peak_80803	0.00344973230276848	0.00380739476736475	0.00118122527236006	0.00142053380748294	0.00244026421880124	0.00132958868012702	0.00137978705940689	0.00122277996988004	0.00271938227035719	0.00100705532514809	0.00116851588094994	0.000793339308480143	0.00266778098687723	0.0025699776961003	0.00147632024632033	0.00109005287543843	0.00255472763823294	0.00164452776717663	0.00251867263083868	0.00339969918425736	chr2	28389948	28394948	ENSG00000075426	FOSL2	0.000450815981953391	0.710185666133247
chr2	28290000	28295000	chr2	28390000	28395000	peak_80833	0.0035058633648304	0.00349368711699463	0.00149214096562212	0.00293608648195757	0.00294568893567429	0.00423699739193036	0.00216061214492283	0.0036114382484131	0.00418768206160072	0.00570246267427561	0.00224599625032645	0.00258491940929915	0.0104809989665943	0.0144771631589842	0.00187793612060632	0.00356849065299652	0.00791391976066911	0.0108349758186797	0.00356781502635818	0.00509523514017691	chr2	28389948	28394948	ENSG00000075426	FOSL2	0.00486732470910016	0.603222646469533
chr2	30225000	30230000	chr2	30445000	30450000	peak_81045	0.00298557872285157	0.00363686577419922	0.00587529386189608	0.00670686858230345	0.0012402865266868	0.00144622668044175	0.00356200312316128	0.00207114324438107	0.00252481325322314	0.00315101759283204	0.00113078846434565	0.000287769209182463	0.00602504182566942	0.00734538253117693	0.00300116404935169	0.00194517314872269	0.00317213746694147	0.00234231612324324	0.0023379360506013	0.00436932174831089	chr2	30229034	30234034	ENSG00000213626	LBH	0.0225473393458233	0.506898436601222
chr2	30230000	30235000	chr2	30300000	30305000	peak_81048	0.00568628143506932	0.00591557286182394	0.00435967015135695	0.00531040424158281	0.00363563188614562	0.00383818394462336	0.0035706090389043	0.00360537712680555	0.00664323409579783	0.00890484245952012	0.00394376003240089	0.0023837863220271	0.0119465848490701	0.0109380401169339	0.00249304364546734	0.00350672870657083	0.00310172565672878	0.0062666412790588	0.00294719687355357	0.00469524772126789	chr2	30229034	30234034	ENSG00000213626	LBH	0.00215405694860104	0.644596687203951
chr2	30230000	30235000	chr2	30365000	30370000	peak_81049	0.00303977856011563	0.00340428051254196	0.00289211133846298	0.00332959035635423	0.00541793271035879	0.00193613625630836	0.00211090242125251	0.00202479373437531	0.00303513072635936	0.00506680920357323	0.00360891206839416	0.00321264906483746	0.00891605500244651	0.0118101700520109	0.00159039904102341	0.00245763633054738	0.00235101666872991	0.00360806115955195	0.00225433198066739	0.00320083868724519	chr2	30229034	30234034	ENSG00000213626	LBH	0.00911647577767417	0.567116006405267
