BIN1_CHR	BIN1_START	BIN1_END	BIN2_CHROMOSOME	BIN2_START	BIN2_END	FDR	DETECTION_SCALE
chr17	35350000	35355000	chr17	35440000	35445000	0.0452845652528512	2.11121265723663
chr17	35550000	35555000	chr17	35745000	35750000	0.0171827626489567	2.11121265723663
chr17	35610000	35615000	chr17	35745000	35750000	0.000466248096724157	2.11121265723663
chr17	38870000	38875000	chr17	39150000	39155000	0.00399861756715406	2.11121265723663
chr17	38980000	38985000	chr17	39150000	39155000	0.000674242572168647	2.59920766833995
chr17	38985000	38990000	chr17	39240000	39245000	0.0840707693275969	2.59920766833995
chr17	39420000	39425000	chr17	39515000	39520000	0.0397913185224623	3.67583473599051
chr17	39545000	39550000	chr17	39620000	39625000	0.0156345169981141	2.11121265723663
chr17	39550000	39555000	chr17	39765000	39770000	0.0483376560303024	3.2
chr17	39620000	39625000	chr17	39755000	39760000	0.00014729241774442	2.11121265723663
chr17	39625000	39630000	chr17	39665000	39670000	0.0458983529978501	2.11121265723663
chr17	39665000	39670000	chr17	39750000	39755000	0.0233633047307425	2.11121265723663
chr17	40010000	40015000	chr17	40290000	40295000	0.0301797012137856	3.2
chr17	40020000	40025000	chr17	40085000	40090000	0.00423027349246599	2.59920766833995
chr17	40020000	40025000	chr17	40170000	40175000	0.00899839229975797	2.59920766833995
chr17	40200000	40205000	chr17	40285000	40290000	0.0169724909909215	2.59920766833995
chr17	40305000	40310000	chr17	40350000	40355000	9.79509959253555e-08	2.11121265723663
chr17	40355000	40360000	chr17	40550000	40555000	0.00555477783149374	3.2
chr17	40360000	40365000	chr17	40445000	40450000	0.085165351893195	2.11121265723663
chr17	40395000	40400000	chr17	40530000	40535000	0.0622294869493821	2.11121265723663
chr17	40440000	40445000	chr17	40560000	40565000	0.00953997480116492	2.11121265723663
chr17	40615000	40620000	chr17	40790000	40795000	5.14336789136422e-05	2.59920766833995
chr17	40810000	40815000	chr17	41660000	41665000	0.0125185279767129	3.67583473599051
chr17	41485000	41490000	chr17	41655000	41660000	0.0369932244513065	2.11121265723663
chr17	41545000	41550000	chr17	41655000	41660000	0.000553028831405369	2.11121265723663
chr17	41735000	41740000	chr17	41955000	41960000	0.00223026669762986	2.11121265723663
chr17	41735000	41740000	chr17	41800000	41805000	5.81518233969125e-05	2.11121265723663
chr17	49855000	49860000	chr17	50085000	50090000	0.0126595771487666	2.11121265723663
chr17	50025000	50030000	chr17	50085000	50090000	0.00047069520171783	2.11121265723663
chr17	50095000	50100000	chr17	50290000	50295000	0.0673942132173978	2.59920766833995
chr17	50200000	50205000	chr17	50270000	50275000	5.25848474089682e-06	2.11121265723663
chr17	50480000	50485000	chr17	50700000	50705000	0.00132977748016621	2.11121265723663
chr17	50490000	50495000	chr17	50840000	50845000	0.0673942132173978	2.59920766833995
chr17	50545000	50550000	chr17	50700000	50705000	9.20814784299839e-06	2.11121265723663
chr17	50545000	50550000	chr17	50840000	50845000	0.00139268278596135	2.11121265723663
chr17	50545000	50550000	chr17	50950000	50955000	0.0147870975835361	2.11121265723663
chr17	50550000	50555000	chr17	50625000	50630000	0.00139268278596135	2.11121265723663
chr17	50630000	50635000	chr17	50680000	50685000	1.87850099740824e-05	2.11121265723663
chr17	50745000	50750000	chr17	51095000	51100000	0.0502691526124209	2.11121265723663
chr17	50780000	50785000	chr17	50955000	50960000	9.24945598934231e-05	2.11121265723663
chr17	50785000	50790000	chr17	50840000	50845000	0.001878390829094	2.11121265723663
chr17	50855000	50860000	chr17	50950000	50955000	3.13364996729071e-07	2.11121265723663
chr17	50995000	51000000	chr17	51155000	51160000	0.0360584810740974	2.59920766833995
chr17	51370000	51375000	chr17	51535000	51540000	0.0123162696565343	2.11121265723663
chr17	51760000	51765000	chr17	52105000	52110000	0.000232281610074693	2.11121265723663
chr17	51860000	51865000	chr17	52105000	52110000	0.000305966095825602	2.11121265723663
chr17	53870000	53875000	chr17	53945000	53950000	0.0290593484750218	2.59920766833995
chr17	54905000	54910000	chr17	54960000	54965000	0.0964751480132405	2.11121265723663
chr17	54990000	54995000	chr17	55350000	55355000	0.000284935427637618	2.59920766833995
chr17	55055000	55060000	chr17	55350000	55355000	0.000951715242419997	2.11121265723663
chr17	55130000	55135000	chr17	55350000	55355000	0.0509016228439683	2.11121265723663
chr17	55355000	55360000	chr17	55510000	55515000	4.54831781673972e-05	2.11121265723663
chr17	55380000	55385000	chr17	55500000	55505000	0.00047069520171783	5.19841533667991
chr17	55525000	55530000	chr17	55600000	55605000	0.0025216869274469	2.11121265723663
chr17	55525000	55530000	chr17	55720000	55725000	0.00179822866238613	2.11121265723663
chr17	55525000	55530000	chr17	55770000	55775000	3.68320298368295e-05	2.11121265723663
chr17	55530000	55535000	chr17	55820000	55825000	0.000951715242419997	2.11121265723663
chr17	56125000	56130000	chr17	56315000	56320000	0.019930924022318	2.59920766833995
chr17	56500000	56505000	chr17	56720000	56725000	0.0922605183512948	2.11121265723663
chr17	56590000	56595000	chr17	56670000	56675000	0.0366474449132561	2.11121265723663
chr17	56590000	56595000	chr17	56715000	56720000	2.67939500428749e-05	2.11121265723663
chr17	56590000	56595000	chr17	56775000	56780000	0.00212195552325448	2.11121265723663
chr17	56820000	56825000	chr17	56935000	56940000	0.000299988796406222	3.2
chr17	56825000	56830000	chr17	56905000	56910000	0.0701779085916205	2.11121265723663
chr17	57005000	57010000	chr17	57110000	57115000	0.0452833116785475	2.11121265723663
chr17	57130000	57135000	chr17	57595000	57600000	0.00854339081869432	2.11121265723663
chr17	57135000	57140000	chr17	57670000	57675000	0.001878390829094	2.59920766833995
chr17	57130000	57135000	chr17	57740000	57745000	3.21476359177453e-06	2.11121265723663
chr17	57130000	57135000	chr17	57780000	57785000	0.00223307169207329	2.59920766833995
chr17	57130000	57135000	chr17	57825000	57830000	1.31434194353429e-05	2.59920766833995
chr17	57135000	57140000	chr17	57445000	57450000	0.0717832173409243	2.59920766833995
chr17	57240000	57245000	chr17	57670000	57675000	0.00144104470933902	2.11121265723663
chr17	57245000	57250000	chr17	57740000	57745000	0.0132387284026627	2.11121265723663
chr17	57245000	57250000	chr17	57440000	57445000	0.000299988796406222	2.59920766833995
chr17	57245000	57250000	chr17	57590000	57595000	0.0340460044170617	2.59920766833995
chr17	57250000	57255000	chr17	57405000	57410000	0.00717835566815064	2.11121265723663
chr17	57440000	57445000	chr17	57740000	57745000	0.0399868904866863	2.11121265723663
chr17	57450000	57455000	chr17	57670000	57675000	0.0938206818195316	2.59920766833995
chr17	57595000	57600000	chr17	57670000	57675000	0.0290908931256425	2.11121265723663
chr17	41965000	41970000	chr17	42020000	42025000	0.0776376582653637	2.11121265723663
chr17	41965000	41970000	chr17	42110000	42115000	0.000268587591913519	2.11121265723663
chr17	42025000	42030000	chr17	42105000	42110000	0.00463646363407847	2.11121265723663
chr17	42065000	42070000	chr17	42105000	42110000	0.000316022390201741	2.11121265723663
chr17	42210000	42215000	chr17	42500000	42505000	0.0151691386684137	3.2
chr17	42320000	42325000	chr17	42405000	42410000	0.000289659717980794	2.11121265723663
chr17	42320000	42325000	chr17	42515000	42520000	0.000104928917910855	2.59920766833995
chr17	42415000	42420000	chr17	42515000	42520000	0.035202529971147	3.2
chr17	42570000	42575000	chr17	42675000	42680000	0.0782280575937503	2.59920766833995
chr17	42610000	42615000	chr17	42670000	42675000	0.0277837930978254	2.11121265723663
chr17	42715000	42720000	chr17	42935000	42940000	0.0316409108219369	2.11121265723663
chr17	42845000	42850000	chr17	42930000	42935000	0.00105024510352287	2.11121265723663
chr17	42840000	42845000	chr17	42985000	42990000	0.0813228517569678	2.11121265723663
chr17	43125000	43130000	chr17	43170000	43175000	0.0133409965438769	2.11121265723663
chr17	43340000	43345000	chr17	43740000	43745000	0.0659899794126986	1.83791736799526
chr17	43385000	43390000	chr17	43675000	43680000	0.035826300518921	2.11121265723663
chr17	43395000	43400000	chr17	43475000	43480000	2.02715849742241e-05	2.11121265723663
chr17	43510000	43515000	chr17	43755000	43760000	0.003621998035758	3.67583473599051
chr17	43505000	43510000	chr17	43860000	43865000	0.0555845829320091	2.11121265723663
chr17	43520000	43525000	chr17	43675000	43680000	4.13957515998931e-07	2.11121265723663
chr17	43525000	43530000	chr17	43565000	43570000	0.0434416712962409	2.59920766833995
chr17	43575000	43580000	chr17	43760000	43765000	0.00152971657574144	2.11121265723663
chr17	43575000	43580000	chr17	43675000	43680000	7.34030108885873e-07	2.11121265723663
chr17	43690000	43695000	chr17	43760000	43765000	2.54603079952176e-07	2.11121265723663
chr17	43770000	43775000	chr17	43840000	43845000	0.0800138408230139	2.11121265723663
chr17	43940000	43945000	chr17	44170000	44175000	0.0727014419274456	2.11121265723663
chr17	43940000	43945000	chr17	43995000	44000000	0.000177162556254741	2.11121265723663
chr17	44205000	44210000	chr17	44325000	44330000	0.000128607446335292	2.59920766833995
chr17	44205000	44210000	chr17	44350000	44355000	0.00196665690673344	2.11121265723663
chr17	44400000	44405000	chr17	44520000	44525000	0.00648927608029574	2.11121265723663
chr17	44410000	44415000	chr17	44670000	44675000	0.0833307761452752	2.11121265723663
chr17	44530000	44535000	chr17	44670000	44675000	0.00178223865919628	2.11121265723663
chr17	44770000	44775000	chr17	45015000	45020000	0.0167582179111045	2.11121265723663
chr17	44775000	44780000	chr17	45125000	45130000	0.0195308017603632	3.2
chr17	44775000	44780000	chr17	44860000	44865000	5.41258800264414e-06	2.11121265723663
chr17	44915000	44920000	chr17	45020000	45025000	0.00124448150004773	2.11121265723663
chr17	44915000	44920000	chr17	45115000	45120000	0.000268587591913519	3.67583473599051
chr17	45140000	45145000	chr17	45195000	45200000	5.49750090685179e-05	2.11121265723663
chr17	45140000	45145000	chr17	45230000	45235000	0.0333204475052079	2.11121265723663
chr17	46940000	46945000	chr17	47000000	47005000	0.00601821129962853	2.11121265723663
chr17	47230000	47235000	chr17	47310000	47315000	6.7101795072621e-05	2.11121265723663
chr17	47360000	47365000	chr17	47615000	47620000	0.00166010757824226	2.11121265723663
chr17	47495000	47500000	chr17	47615000	47620000	0.0103249365915332	2.59920766833995
chr17	47495000	47500000	chr17	47645000	47650000	0.0551108774474603	2.11121265723663
chr17	47660000	47665000	chr17	47740000	47745000	0.0842119665763162	2.11121265723663
chr17	47840000	47845000	chr17	47885000	47890000	1.085559195572e-06	2.11121265723663
chr17	47840000	47845000	chr17	48015000	48020000	0.00774643288392603	2.11121265723663
chr17	48025000	48030000	chr17	48610000	48615000	0.0254397588964436	2.11121265723663
chr17	48025000	48030000	chr17	48070000	48075000	0.00283511096666474	2.11121265723663
chr17	48025000	48030000	chr17	48130000	48135000	0.000524647709343498	2.11121265723663
chr17	48150000	48155000	chr17	48375000	48380000	0.00976714155244101	2.11121265723663
chr17	48150000	48155000	chr17	48600000	48605000	0.00273739971542656	2.11121265723663
chr17	48305000	48310000	chr17	48615000	48620000	0.0158364425653886	2.11121265723663
chr17	48340000	48345000	chr17	48620000	48625000	0.0155121005687838	2.11121265723663
chr17	48495000	48500000	chr17	48585000	48590000	0.0332040602154482	2.11121265723663
chr17	48675000	48680000	chr17	48875000	48880000	1.38458962213634e-05	2.59920766833995
chr17	48675000	48680000	chr17	48790000	48795000	0.0107720255821637	2.11121265723663
chr17	48720000	48725000	chr17	48790000	48795000	0.0277556947890527	2.59920766833995
chr17	48720000	48725000	chr17	48880000	48885000	0.000376864342844372	2.11121265723663
chr17	48810000	48815000	chr17	48875000	48880000	7.34030108885873e-07	2.11121265723663
chr17	48805000	48810000	chr17	49035000	49040000	0.0782280575937503	2.59920766833995
chr17	48940000	48945000	chr17	49025000	49030000	0.000524676416586922	3.67583473599051
chr17	48955000	48960000	chr17	48995000	49000000	0.0103090846720725	2.11121265723663
chr17	49045000	49050000	chr17	49215000	49220000	0.0782280575937503	3.67583473599051
chr17	49315000	49320000	chr17	49395000	49400000	0.00208471063138597	2.11121265723663
chr17	49315000	49320000	chr17	49545000	49550000	0.017809241525331	2.59920766833995
chr17	49405000	49410000	chr17	49555000	49560000	0.000119608125742965	2.11121265723663
chr17	49410000	49415000	chr17	49780000	49785000	0.0267356602079909	2.59920766833995
chr17	49435000	49440000	chr17	49550000	49555000	0.00340785441236057	2.11121265723663
chr17	49565000	49570000	chr17	49775000	49780000	0.00152997444871448	2.11121265723663
chr17	49570000	49575000	chr17	49695000	49700000	1.32392738105835e-07	2.11121265723663
chr17	49570000	49575000	chr17	49845000	49850000	0.028924984150299	3.2
chr17	57195000	57200000	chr17	58035000	58040000	0.0562110906636144	3.2
chr17	57750000	57755000	chr17	58115000	58120000	0.0807259151014283	2.11121265723663
chr17	57860000	57865000	chr17	58100000	58105000	0.0349214931303613	3.67583473599051
chr17	58005000	58010000	chr17	58085000	58090000	0.0132782332448232	2.11121265723663
chr17	58270000	58275000	chr17	58440000	58445000	0.0385030540044486	2.11121265723663
chr17	58310000	58315000	chr17	58440000	58445000	3.68420040581113e-06	2.59920766833995
chr17	58355000	58360000	chr17	58410000	58415000	2.46005490944778e-06	2.11121265723663
chr17	58520000	58525000	chr17	58580000	58585000	0.046147184503027	2.11121265723663
chr17	58520000	58525000	chr17	58690000	58695000	0.0562110906636144	2.11121265723663
chr17	58520000	58525000	chr17	59000000	59005000	3.83785401845773e-06	2.11121265723663
chr17	58520000	58525000	chr17	59145000	59150000	0.0561893842877096	2.11121265723663
chr17	58710000	58715000	chr17	59000000	59005000	3.68420040581113e-06	2.11121265723663
chr17	59310000	59315000	chr17	59520000	59525000	0.0235341545352694	2.59920766833995
chr17	59315000	59320000	chr17	59555000	59560000	0.00515579529122205	2.11121265723663
chr17	59320000	59325000	chr17	59440000	59445000	1.39123161811212e-05	3.67583473599051
chr17	59365000	59370000	chr17	59430000	59435000	0.00248194147020354	2.11121265723663
chr17	59460000	59465000	chr17	59515000	59520000	0.0385030540044486	3.2
chr17	59745000	59750000	chr17	59895000	59900000	0.0532781113278362	2.59920766833995
chr17	59750000	59755000	chr17	59850000	59855000	7.73962353891665e-05	2.11121265723663
chr17	59785000	59790000	chr17	59830000	59835000	0.00515579529122205	2.11121265723663
chr17	59910000	59915000	chr17	60035000	60040000	0.00918581090059841	2.11121265723663
chr17	60095000	60100000	chr17	60580000	60585000	0.0581360399211343	2.59920766833995
chr17	60140000	60145000	chr17	60430000	60435000	5.35762471179368e-06	2.11121265723663
chr17	60235000	60240000	chr17	60430000	60435000	0.0115168225291562	2.11121265723663
chr17	60420000	60425000	chr17	60635000	60640000	0.0169459188088488	2.59920766833995
chr17	60525000	60530000	chr17	60595000	60600000	0.0804430509974462	2.11121265723663
chr17	60715000	60720000	chr17	60955000	60960000	0.0490750432484578	3.2
chr17	60720000	60725000	chr17	61400000	61405000	0.00196915777592764	2.59920766833995
chr17	60970000	60975000	chr17	61405000	61410000	4.68570440794735e-06	2.11121265723663
chr17	61000000	61005000	chr17	61400000	61405000	1.48037658068801e-05	2.11121265723663
chr17	61070000	61075000	chr17	61395000	61400000	0.0430727548172361	2.11121265723663
chr17	61315000	61320000	chr17	61395000	61400000	0.00367892974266225	2.59920766833995
chr17	61355000	61360000	chr17	61395000	61400000	0.0253554085755627	2.59920766833995
chr17	61420000	61425000	chr17	61545000	61550000	3.19544765536861e-07	2.11121265723663
chr17	61415000	61420000	chr17	61835000	61840000	0.0309158964077606	2.11121265723663
chr17	61420000	61425000	chr17	61460000	61465000	0.00248194147020354	2.11121265723663
chr17	61420000	61425000	chr17	61490000	61495000	0.000967983902222969	2.11121265723663
chr17	61630000	61635000	chr17	62105000	62110000	0.0165713992761877	2.11121265723663
chr17	61635000	61640000	chr17	61835000	61840000	6.88014939397101e-06	2.11121265723663
chr17	61955000	61960000	chr17	62035000	62040000	0.0620199086816985	3.2
chr17	61995000	62000000	chr17	62105000	62110000	0.0477368369146112	2.11121265723663
chr17	62035000	62040000	chr17	62105000	62110000	0.0406603983198406	2.11121265723663
chr17	62420000	62425000	chr17	62480000	62485000	0.000950371899716834	2.11121265723663
chr17	62670000	62675000	chr17	62965000	62970000	0.0648327626997692	2.11121265723663
chr17	62675000	62680000	chr17	63405000	63410000	0.0293523382301202	2.59920766833995
chr17	62700000	62705000	chr17	63405000	63410000	0.0561893842877096	2.11121265723663
chr17	62990000	62995000	chr17	63405000	63410000	0.000285534406788176	2.11121265723663
chr17	63080000	63085000	chr17	63405000	63410000	9.21454141355163e-05	2.11121265723663
chr17	63425000	63430000	chr17	63690000	63695000	0.00319375060713502	3.67583473599051
chr17	63425000	63430000	chr17	63480000	63485000	0.00243653178589575	2.11121265723663
chr17	63425000	63430000	chr17	63610000	63615000	1.42762399679697e-08	2.11121265723663
chr17	63430000	63435000	chr17	63570000	63575000	0.0561893842877096	2.59920766833995
chr17	63480000	63485000	chr17	63610000	63615000	0.046147184503027	2.11121265723663
chr17	63910000	63915000	chr17	64025000	64030000	0.0937554203056732	2.11121265723663
chr17	63915000	63920000	chr17	64130000	64135000	0.0603892822976389	2.11121265723663
chr17	63910000	63915000	chr17	64280000	64285000	0.00706315115532344	2.11121265723663
chr17	63915000	63920000	chr17	63990000	63995000	0.000716398980722162	2.11121265723663
chr17	64025000	64030000	chr17	64130000	64135000	0.00968589546891322	2.59920766833995
chr17	64025000	64030000	chr17	64285000	64290000	0.00243653178589575	2.11121265723663
chr17	64060000	64065000	chr17	64130000	64135000	3.05665701451198e-06	2.11121265723663
chr17	64060000	64065000	chr17	64280000	64285000	5.86788138733937e-05	2.11121265723663
chr17	64145000	64150000	chr17	64275000	64280000	7.73962353891665e-05	3.2
chr17	64310000	64315000	chr17	64415000	64420000	1.47214937277577e-07	2.11121265723663
chr17	64420000	64425000	chr17	64490000	64495000	0.0562439010615412	2.11121265723663
chr17	64420000	64425000	chr17	64645000	64650000	0.00319375060713502	2.11121265723663
chr17	64505000	64510000	chr17	64650000	64655000	0.0317012416698515	2.59920766833995
chr17	64555000	64560000	chr17	64745000	64750000	0.0385030540044486	3.2
chr17	64840000	64845000	chr17	64960000	64965000	0.047390873397257	2.59920766833995
chr17	64855000	64860000	chr17	65195000	65200000	0.0692030512238878	2.59920766833995
chr17	64925000	64930000	chr17	65200000	65205000	0.0564926137989606	2.59920766833995
chr17	64970000	64975000	chr17	65055000	65060000	0.0741871595229672	2.59920766833995
chr17	64970000	64975000	chr17	65100000	65105000	0.0940940256012046	2.11121265723663
chr17	64970000	64975000	chr17	65130000	65135000	0.0604828598778152	2.11121265723663
chr17	65230000	65235000	chr17	65545000	65550000	0.0276037730939207	2.59920766833995
chr17	65290000	65295000	chr17	65545000	65550000	0.00353436644486036	2.59920766833995
chr17	65285000	65290000	chr17	65795000	65800000	0.0477368369146112	2.11121265723663
chr17	65555000	65560000	chr17	65790000	65795000	3.51678119304955e-05	2.11121265723663
chr17	65590000	65595000	chr17	65790000	65795000	0.0381698462201365	2.59920766833995
chr17	65180000	65185000	chr17	66160000	66165000	0.0418402400025304	2.11121265723663
chr17	65230000	65235000	chr17	66165000	66170000	0.000162369081532809	2.11121265723663
chr17	65280000	65285000	chr17	66165000	66170000	2.17221382949818e-05	2.11121265723663
chr17	65350000	65355000	chr17	66020000	66025000	0.0903033227490373	2.11121265723663
chr17	65350000	65355000	chr17	66160000	66165000	0.0500406056605963	2.59920766833995
chr17	66195000	66200000	chr17	66620000	66625000	0.0230875940913004	2.59920766833995
chr17	66200000	66205000	chr17	66300000	66305000	0.0921806801160162	2.59920766833995
chr17	66200000	66205000	chr17	66565000	66570000	0.00131095931038676	2.59920766833995
chr17	66200000	66205000	chr17	66670000	66675000	4.7861666255841e-05	2.59920766833995
chr17	66255000	66260000	chr17	66565000	66570000	5.38451636173942e-06	2.11121265723663
chr17	66250000	66255000	chr17	66625000	66630000	0.00412109313949514	2.11121265723663
chr17	66255000	66260000	chr17	66675000	66680000	0.000544580301295184	2.59920766833995
chr17	66300000	66305000	chr17	66365000	66370000	0.0227995645835461	2.11121265723663
chr17	66305000	66310000	chr17	66425000	66430000	0.011315194801402	2.59920766833995
chr17	66300000	66305000	chr17	66565000	66570000	0.00171921998875901	2.11121265723663
chr17	66715000	66720000	chr17	66905000	66910000	6.10774300754561e-07	2.11121265723663
chr17	66725000	66730000	chr17	66975000	66980000	0.0932421845219992	3.2
chr17	66840000	66845000	chr17	66975000	66980000	0.0793767608103581	2.11121265723663
chr17	67200000	67205000	chr17	67350000	67355000	0.0977739550198757	2.59920766833995
chr17	67215000	67220000	chr17	67290000	67295000	0.0181121266320338	2.11121265723663
chr17	67350000	67355000	chr17	67735000	67740000	0.0255159478419149	3.2
chr17	67370000	67375000	chr17	67820000	67825000	0.0292029160766241	2.11121265723663
chr17	67375000	67380000	chr17	67690000	67695000	6.10774300754561e-07	2.59920766833995
chr17	67380000	67385000	chr17	67475000	67480000	0.000103839283957333	2.11121265723663
chr17	67380000	67385000	chr17	67600000	67605000	3.92436640095306e-05	2.11121265723663
chr17	68055000	68060000	chr17	68465000	68470000	0.0777237339955361	2.11121265723663
chr17	68170000	68175000	chr17	68460000	68465000	0.00115051744538174	2.11121265723663
chr17	68170000	68175000	chr17	68755000	68760000	0.0625029666840397	2.11121265723663
chr17	68260000	68265000	chr17	68395000	68400000	9.01460124542021e-05	2.11121265723663
chr17	68260000	68265000	chr17	68430000	68435000	5.32042345297024e-06	2.11121265723663
chr17	68290000	68295000	chr17	68395000	68400000	0.00160046263542517	2.11121265723663
chr17	68465000	68470000	chr17	68755000	68760000	0.00225488075748114	2.11121265723663
chr17	68530000	68535000	chr17	68755000	68760000	0.00073893263345643	2.11121265723663
chr17	68535000	68540000	chr17	68605000	68610000	0.000180542926181933	2.11121265723663
chr17	68605000	68610000	chr17	68755000	68760000	0.00613910888274485	2.11121265723663
chr17	68610000	68615000	chr17	69250000	69255000	0.0818043762875072	2.59920766833995
chr17	68770000	68775000	chr17	69235000	69240000	1.58188040444429e-08	2.11121265723663
chr17	68775000	68780000	chr17	68910000	68915000	0.00059472871637002	2.11121265723663
chr17	68775000	68780000	chr17	68970000	68975000	1.81974394931617e-06	2.11121265723663
chr17	68780000	68785000	chr17	69055000	69060000	0.0093680906302534	3.2
chr17	68840000	68845000	chr17	69230000	69235000	0.0712439855902672	3.2
chr17	68905000	68910000	chr17	69230000	69235000	0.000350196839490859	2.11121265723663
chr17	68970000	68975000	chr17	69235000	69240000	0.00115583299098021	2.11121265723663
chr17	69335000	69340000	chr17	69520000	69525000	0.0812203641251824	2.59920766833995
chr17	69565000	69570000	chr17	70140000	70145000	9.01460124542021e-05	2.11121265723663
chr17	69605000	69610000	chr17	70145000	70150000	0.0423177691946223	2.11121265723663
chr17	71960000	71965000	chr17	72110000	72115000	0.0471002477939737	2.11121265723663
chr17	71955000	71960000	chr17	72540000	72545000	0.0793767608103581	2.59920766833995
chr17	72085000	72090000	chr17	72540000	72545000	0.0308016630503949	2.59920766833995
chr17	72120000	72125000	chr17	72415000	72420000	0.0012595299419889	2.11121265723663
chr17	72120000	72125000	chr17	72535000	72540000	4.4655411889831e-05	2.11121265723663
chr17	72125000	72130000	chr17	72480000	72485000	0.0609871429314583	2.59920766833995
chr17	72200000	72205000	chr17	72535000	72540000	0.0491227997143456	2.11121265723663
chr17	72285000	72290000	chr17	72535000	72540000	0.037479149133418	2.11121265723663
chr17	72345000	72350000	chr17	72540000	72545000	0.0672001182879509	2.59920766833995
chr17	72560000	72565000	chr17	72625000	72630000	0.0252548804471745	2.11121265723663
chr17	72560000	72565000	chr17	72655000	72660000	0.00131609143262417	2.11121265723663
chr17	72560000	72565000	chr17	72720000	72725000	1.40584241388464e-06	2.11121265723663
chr17	72560000	72565000	chr17	73190000	73195000	0.00179531305682388	2.11121265723663
chr17	72725000	72730000	chr17	72980000	72985000	5.37668762846e-05	2.11121265723663
chr17	72725000	72730000	chr17	73095000	73100000	0.0752402748303227	2.59920766833995
chr17	72725000	72730000	chr17	73155000	73160000	0.00114829174351089	2.11121265723663
chr17	72725000	72730000	chr17	73185000	73190000	6.10774300754561e-07	2.11121265723663
chr17	72725000	72730000	chr17	73245000	73250000	6.16639486856828e-05	2.11121265723663
chr17	72725000	72730000	chr17	73370000	73375000	0.000695871522147501	2.11121265723663
chr17	72730000	72735000	chr17	72950000	72955000	0.0301950976644319	2.11121265723663
chr17	72980000	72985000	chr17	73170000	73175000	5.78860036149725e-05	5.19841533667991
chr17	73195000	73200000	chr17	73370000	73375000	0.0623465001267774	2.11121265723663
chr17	73250000	73255000	chr17	73370000	73375000	1.10677944586968e-09	2.11121265723663
chr17	73260000	73265000	chr17	73305000	73310000	0.00595315589504084	2.59920766833995
chr17	73310000	73315000	chr17	73360000	73365000	0.0107898961792643	2.59920766833995
chr17	73425000	73430000	chr17	73710000	73715000	0.00769761522461921	2.59920766833995
chr17	73430000	73435000	chr17	73955000	73960000	0.00179531305682388	2.11121265723663
chr17	73650000	73655000	chr17	73705000	73710000	0.0269786571010324	2.11121265723663
chr17	73650000	73655000	chr17	73955000	73960000	0.000162369081532809	2.59920766833995
chr17	73715000	73720000	chr17	73955000	73960000	0.0921806801160162	3.2
chr17	73430000	73435000	chr17	74000000	74005000	0.000494440746092165	2.11121265723663
chr17	73430000	73435000	chr17	74175000	74180000	0.00285763910824005	2.11121265723663
chr17	73475000	73480000	chr17	74175000	74180000	0.0607471541101095	3.2
chr17	73505000	73510000	chr17	74345000	74350000	0.0694906380665025	2.11121265723663
chr17	74085000	74090000	chr17	74180000	74185000	0.0727396333228122	2.59920766833995
chr17	74210000	74215000	chr17	74445000	74450000	0.0603335297635745	2.11121265723663
chr17	74300000	74305000	chr17	74355000	74360000	0.0017200406373862	2.11121265723663
chr17	74365000	74370000	chr17	74600000	74605000	0.0111309760881195	2.11121265723663
chr17	74370000	74375000	chr17	74490000	74495000	5.53431895156263e-05	2.11121265723663
chr17	74375000	74380000	chr17	74455000	74460000	6.22328397148486e-08	2.11121265723663
chr17	74650000	74655000	chr17	74730000	74735000	0.0334707408249002	2.59920766833995
chr17	74655000	74660000	chr17	74780000	74785000	0.0998834429245501	2.11121265723663
chr17	74740000	74745000	chr17	74860000	74865000	0.00760522327638302	2.11121265723663
chr17	74790000	74795000	chr17	74860000	74865000	0.00017046107803953	2.11121265723663
chr17	74790000	74795000	chr17	74955000	74960000	0.000144404119419306	2.11121265723663
chr17	74960000	74965000	chr17	75005000	75010000	0.0220008579210156	2.11121265723663
chr17	75035000	75040000	chr17	75395000	75400000	0.0662199700592871	2.59920766833995
chr17	75060000	75065000	chr17	75235000	75240000	0.0529960658358557	2.11121265723663
chr17	75110000	75115000	chr17	75235000	75240000	0.0458964820947223	2.11121265723663
chr17	75235000	75240000	chr17	75695000	75700000	0.0735549375027743	2.59920766833995
chr17	75235000	75240000	chr17	75495000	75500000	0.0057368854857059	2.11121265723663
chr17	75240000	75245000	chr17	75410000	75415000	0.000283336437303291	2.11121265723663
chr17	75240000	75245000	chr17	75820000	75825000	0.0551007284641911	2.11121265723663
chr17	75265000	75270000	chr17	75410000	75415000	1.34861661436831e-05	2.11121265723663
chr17	75265000	75270000	chr17	75510000	75515000	0.0347748353733878	2.11121265723663
chr17	75320000	75325000	chr17	75405000	75410000	0.000392921557367124	2.11121265723663
chr17	75420000	75425000	chr17	75500000	75505000	0.0803190843215171	3.67583473599051
chr17	75425000	75430000	chr17	75615000	75620000	0.0281336695670032	2.11121265723663
chr17	75490000	75495000	chr17	75820000	75825000	0.0367493778616213	3.2
chr17	75520000	75525000	chr17	75750000	75755000	0.0749613207009098	3.67583473599051
chr17	75520000	75525000	chr17	75585000	75590000	0.0213773601689735	2.11121265723663
chr17	75595000	75600000	chr17	75745000	75750000	0.0672380712365824	2.59920766833995
chr17	75625000	75630000	chr17	75745000	75750000	1.48576507490635e-06	2.59920766833995
chr17	75675000	75680000	chr17	75745000	75750000	0.0017200406373862	2.11121265723663
