BIN1_CHR	BIN1_START	BIN1_END	BIN2_CHROMOSOME	BIN2_START	BIN2_END	FDR	DETECTION_SCALE
chr16	82030000	82035000	chr16	82225000	82230000	0.0034826804657487	2.11121265723663
chr16	82260000	82265000	chr16	82455000	82460000	0.00155759045755706	2.11121265723663
chr16	82635000	82640000	chr16	82800000	82805000	0.0327512419478047	2.11121265723663
chr16	82630000	82635000	chr16	83215000	83220000	0.00578466928736955	2.11121265723663
chr16	82640000	82645000	chr16	82735000	82740000	0.00769150560917336	2.59920766833995
chr16	83965000	83970000	chr16	84055000	84060000	5.44627227608409e-05	2.59920766833995
chr16	83960000	83965000	chr16	84185000	84190000	0.0101384656302479	2.59920766833995
chr16	83960000	83965000	chr16	84305000	84310000	0.0131658763888039	2.59920766833995
chr16	83960000	83965000	chr16	84485000	84490000	0.006502260924167	2.11121265723663
chr16	84085000	84090000	chr16	84180000	84185000	6.24291858131326e-05	2.11121265723663
chr16	84080000	84085000	chr16	84490000	84495000	0.00165767225565485	2.59920766833995
chr16	84085000	84090000	chr16	84140000	84145000	0.0244459510405649	2.11121265723663
chr16	84185000	84190000	chr16	84490000	84495000	0.00650527961390785	2.59920766833995
chr16	84275000	84280000	chr16	84485000	84490000	0.000188667684197798	2.11121265723663
chr16	84505000	84510000	chr16	84960000	84965000	0.0645041641849577	2.59920766833995
chr16	84510000	84515000	chr16	84615000	84620000	3.67337580538714e-08	2.11121265723663
chr16	84510000	84515000	chr16	84730000	84735000	0.000132303438505445	2.11121265723663
chr16	84520000	84525000	chr16	84560000	84565000	0.0793490332044553	2.11121265723663
chr16	84620000	84625000	chr16	84730000	84735000	0.00012184550400895	2.59920766833995
chr16	84625000	84630000	chr16	84960000	84965000	0.00650527961390785	2.59920766833995
chr16	84670000	84675000	chr16	84730000	84735000	0.00115920337332794	2.11121265723663
chr16	84750000	84755000	chr16	84965000	84970000	1.26631188980634e-06	2.59920766833995
chr16	84755000	84760000	chr16	84915000	84920000	0.00338116846664803	2.11121265723663
chr16	84920000	84925000	chr16	84970000	84975000	0.0145936377746749	2.11121265723663
chr16	85000000	85005000	chr16	85085000	85090000	0.0668865767192796	3.67583473599051
chr16	85110000	85115000	chr16	85250000	85255000	0.00305535713834486	3.2
chr16	85110000	85115000	chr16	85425000	85430000	0.000694992260537489	2.11121265723663
chr16	85385000	85390000	chr16	85715000	85720000	0.027702292783316	2.59920766833995
chr16	85410000	85415000	chr16	85715000	85720000	0.0557225746274898	6.4
chr16	85440000	85445000	chr16	85610000	85615000	0.000188667684197798	2.59920766833995
chr16	85430000	85435000	chr16	85715000	85720000	0.00369409614929666	3.2
chr16	85485000	85490000	chr16	85610000	85615000	0.00287271108255575	2.11121265723663
chr16	85560000	85565000	chr16	85605000	85610000	0.000496987205276343	2.59920766833995
chr16	85660000	85665000	chr16	85715000	85720000	0.00199193932699247	2.11121265723663
chr16	85665000	85670000	chr16	85760000	85765000	0.0069575180317085	2.11121265723663
chr16	85815000	85820000	chr16	86020000	86025000	1.62721817131839e-08	2.11121265723663
chr16	85815000	85820000	chr16	86515000	86520000	0.000175722095877217	2.59920766833995
chr16	85820000	85825000	chr16	85895000	85900000	2.91759769889583e-05	2.59920766833995
chr16	85820000	85825000	chr16	85980000	85985000	0.000119456749735825	2.59920766833995
chr16	85900000	85905000	chr16	85985000	85990000	0.000132303438505445	2.11121265723663
chr16	86040000	86045000	chr16	86515000	86520000	7.31632143432156e-06	2.11121265723663
chr16	86070000	86075000	chr16	86515000	86520000	4.44420260126144e-07	2.11121265723663
chr16	86070000	86075000	chr16	86335000	86340000	0.00469806574841774	2.59920766833995
chr16	86075000	86080000	chr16	86205000	86210000	0.0649608719157282	3.2
chr16	86105000	86110000	chr16	86515000	86520000	0.0826771901790961	2.11121265723663
chr16	86205000	86210000	chr16	86505000	86510000	0.0711883926061624	2.59920766833995
chr16	86340000	86345000	chr16	86515000	86520000	0.000370374926557443	2.11121265723663
chr16	86545000	86550000	chr16	87330000	87335000	0.0199488354133925	2.11121265723663
chr16	86555000	86560000	chr16	87380000	87385000	0.000244586356025844	2.11121265723663
chr16	86560000	86565000	chr16	87065000	87070000	3.0504734427339e-08	2.11121265723663
chr16	86565000	86570000	chr16	87280000	87285000	2.86729118607102e-06	2.59920766833995
chr16	86565000	86570000	chr16	86870000	86875000	0.00185678690616315	2.59920766833995
chr16	86565000	86570000	chr16	86920000	86925000	0.0928485203361519	2.59920766833995
chr16	86565000	86570000	chr16	87235000	87240000	0.0113501421553305	2.59920766833995
chr16	86570000	86575000	chr16	86820000	86825000	0.014893142299915	2.11121265723663
chr16	86570000	86575000	chr16	87190000	87195000	0.0928485203361519	5.57152360509519
chr16	87200000	87205000	chr16	87275000	87280000	0.00274246843494221	2.11121265723663
chr16	87320000	87325000	chr16	87375000	87380000	0.000180054547254209	2.11121265723663
chr16	87320000	87325000	chr16	87635000	87640000	0.0831592221619116	2.11121265723663
chr16	87415000	87420000	chr16	87630000	87635000	1.05950140141401e-05	2.59920766833995
chr16	87420000	87425000	chr16	87555000	87560000	0.0449966411921903	3.2
chr16	87460000	87465000	chr16	87630000	87635000	0.0766576077505263	2.59920766833995
chr16	87585000	87590000	chr16	87635000	87640000	0.055393388396124	2.11121265723663
chr16	87585000	87590000	chr16	87765000	87770000	0.027702292783316	2.11121265723663
chr16	87775000	87780000	chr16	87870000	87875000	9.73569997201414e-07	2.11121265723663
chr16	87775000	87780000	chr16	87905000	87910000	0.000175722095877217	2.11121265723663
chr16	87780000	87785000	chr16	87840000	87845000	0.00653291755835605	2.11121265723663
chr16	87925000	87930000	chr16	88430000	88435000	0.048846193768852	2.11121265723663
chr16	87955000	87960000	chr16	88530000	88535000	0.00185678690616315	2.11121265723663
chr16	87965000	87970000	chr16	88430000	88435000	0.000726973988402259	2.59920766833995
chr16	88195000	88200000	chr16	88430000	88435000	0.0503291626891211	2.59920766833995
chr16	88440000	88445000	chr16	88525000	88530000	3.0504734427339e-08	2.11121265723663
chr16	88440000	88445000	chr16	88560000	88565000	1.52866528053452e-06	2.11121265723663
chr16	88645000	88650000	chr16	88695000	88700000	0.0628152550601288	2.11121265723663
chr16	88740000	88745000	chr16	89165000	89170000	2.33433062228154e-06	2.11121265723663
chr16	88735000	88740000	chr16	89185000	89190000	0.0021221032040143	5.19841533667991
chr16	88740000	88745000	chr16	88785000	88790000	0.00240704986080721	2.11121265723663
chr16	88815000	88820000	chr16	89165000	89170000	7.2337260202208e-07	2.11121265723663
chr16	88820000	88825000	chr16	89205000	89210000	7.60443150529739e-05	2.59920766833995
chr16	88820000	88825000	chr16	88925000	88930000	0.0504456091542629	2.11121265723663
chr16	88960000	88965000	chr16	89100000	89105000	0.00709665457328407	3.2
chr16	88940000	88945000	chr16	89160000	89165000	1.45975900336011e-06	2.11121265723663
chr16	89330000	89335000	chr16	89490000	89495000	0.00339410323423744	3.2
chr16	89325000	89330000	chr16	89560000	89565000	0.0301292941314263	2.11121265723663
chr16	89360000	89365000	chr16	89485000	89490000	0.0266879055386347	2.11121265723663
chr16	89420000	89425000	chr16	89480000	89485000	0.0247856018789222	2.11121265723663
chr16	89570000	89575000	chr16	89640000	89645000	0.00024220559294555	2.11121265723663
chr16	89705000	89710000	chr16	89790000	89795000	0.000653169464710464	2.11121265723663
chr16	89705000	89710000	chr16	89860000	89865000	0.00038159456760681	2.59920766833995
chr16	89705000	89710000	chr16	89910000	89915000	0.00836155367921849	2.11121265723663
chr16	89750000	89755000	chr16	89855000	89860000	0.000962203732187182	2.11121265723663
chr16	89795000	89800000	chr16	89855000	89860000	0.0214222939644439	2.11121265723663
chr17	17675000	17680000	chr17	18035000	18040000	0.000471218528045413	2.11121265723663
chr17	17810000	17815000	chr17	18035000	18040000	0.00657424999107441	2.11121265723663
chr17	18140000	18145000	chr17	18205000	18210000	0.063075738539648	2.11121265723663
chr17	18235000	18240000	chr17	18505000	18510000	0.0919745240901515	2.11121265723663
chr17	18250000	18255000	chr17	18320000	18325000	0.0919745240901515	2.11121265723663
chr17	18320000	18325000	chr17	18495000	18500000	0.0446566636405887	2.11121265723663
chr17	18625000	18630000	chr17	18790000	18795000	0.0327416579046693	2.11121265723663
chr17	18710000	18715000	chr17	18795000	18800000	0.0239617361425675	2.11121265723663
chr17	19360000	19365000	chr17	19445000	19450000	4.35078110935017e-05	2.11121265723663
chr17	19360000	19365000	chr17	19765000	19770000	0.000656811309656311	2.11121265723663
chr17	19510000	19515000	chr17	19645000	19650000	0.0033260997021635	2.11121265723663
chr17	19510000	19515000	chr17	19765000	19770000	8.04721546598941e-07	2.11121265723663
chr17	19990000	19995000	chr17	20115000	20120000	1.59042165492895e-07	2.11121265723663
chr17	19990000	19995000	chr17	20320000	20325000	1.42832927008341e-05	2.11121265723663
chr17	20120000	20125000	chr17	20225000	20230000	0.00849151567881855	2.11121265723663
chr17	20120000	20125000	chr17	20315000	20320000	1.75091635089429e-06	2.59920766833995
chr17	20225000	20230000	chr17	20320000	20325000	6.64908700165334e-05	2.11121265723663
chr17	20940000	20945000	chr17	20990000	20995000	0.0411383761115507	2.11121265723663
chr17	21030000	21035000	chr17	21100000	21105000	0.00705599864348294	3.2
chr17	21035000	21040000	chr17	21280000	21285000	0.0251595363306234	2.11121265723663
chr17	21120000	21125000	chr17	21240000	21245000	0.0295689621075645	2.59920766833995
chr17	21120000	21125000	chr17	21280000	21285000	1.84011756975503e-05	2.11121265723663
chr17	21125000	21130000	chr17	21210000	21215000	0.0103554140359814	2.11121265723663
chr17	21280000	21285000	chr17	21510000	21515000	5.27874405283531e-06	2.11121265723663
chr17	21280000	21285000	chr17	21450000	21455000	0.00116722709922246	2.11121265723663
chr17	21315000	21320000	chr17	21450000	21455000	0.000836877930731028	2.11121265723663
chr17	21315000	21320000	chr17	21375000	21380000	0.0465106509144339	2.11121265723663
chr17	21315000	21320000	chr17	21510000	21515000	4.57915765176372e-06	2.11121265723663
chr17	21340000	21345000	chr17	21740000	21745000	1.59042165492895e-07	2.11121265723663
chr17	21410000	21415000	chr17	21695000	21700000	4.57915765176372e-06	2.59920766833995
chr17	21455000	21460000	chr17	21510000	21515000	0.000360696904494075	2.11121265723663
chr17	1275000	1280000	chr17	1510000	1515000	0.000563678559518839	2.59920766833995
chr17	1790000	1795000	chr17	1860000	1865000	0.031320143113701	2.59920766833995
chr17	1915000	1920000	chr17	2365000	2370000	0.0281298253390805	3.2
chr17	1895000	1900000	chr17	2030000	2035000	0.000696691014262146	3.67583473599051
chr17	1895000	1900000	chr17	2270000	2275000	0.0553710590735886	4.22242531447326
chr17	1930000	1935000	chr17	2020000	2025000	0.0771646150890417	2.59920766833995
chr17	1980000	1985000	chr17	2365000	2370000	0.0391005544553955	2.59920766833995
chr17	2050000	2055000	chr17	2345000	2350000	0.00423740736331937	2.59920766833995
chr17	2050000	2055000	chr17	2395000	2400000	0.0730202239974847	2.59920766833995
chr17	2055000	2060000	chr17	2170000	2175000	0.000696691014262146	2.11121265723663
chr17	2055000	2060000	chr17	2240000	2245000	9.50805863708659e-07	2.11121265723663
chr17	2055000	2060000	chr17	2280000	2285000	5.84169455860872e-05	2.11121265723663
chr17	2060000	2065000	chr17	2130000	2135000	0.0979878857513493	2.11121265723663
chr17	2095000	2100000	chr17	2240000	2245000	0.0769270850160928	2.11121265723663
chr17	2180000	2185000	chr17	2280000	2285000	0.0412147861218908	2.11121265723663
chr17	2375000	2380000	chr17	2695000	2700000	0.000630085521749398	2.59920766833995
chr17	2425000	2430000	chr17	2690000	2695000	0.0544573890846286	3.2
chr17	2595000	2600000	chr17	2670000	2675000	0.045713985875224	2.11121265723663
chr17	2785000	2790000	chr17	3010000	3015000	0.00484504249263591	2.11121265723663
chr17	2850000	2855000	chr17	3005000	3010000	0.0123022154695121	2.59920766833995
chr17	3095000	3100000	chr17	3445000	3450000	0.0891885753593202	2.59920766833995
chr17	3140000	3145000	chr17	3435000	3440000	0.0802059873204292	2.11121265723663
chr17	3280000	3285000	chr17	3410000	3415000	0.0109326397170926	2.11121265723663
chr17	3680000	3685000	chr17	3725000	3730000	2.21758706234754e-05	2.11121265723663
chr17	3680000	3685000	chr17	3810000	3815000	0.0125473359424107	2.59920766833995
chr17	3735000	3740000	chr17	3825000	3830000	1.46607575931175e-05	2.11121265723663
chr17	3850000	3855000	chr17	4075000	4080000	0.0287886976200909	2.59920766833995
chr17	3860000	3865000	chr17	4005000	4010000	0.000420445015183207	2.11121265723663
chr17	3920000	3925000	chr17	4005000	4010000	0.00106674775061477	2.59920766833995
chr17	4160000	4165000	chr17	4415000	4420000	0.0730202239974847	2.11121265723663
chr17	4165000	4170000	chr17	4675000	4680000	0.0246447647065018	2.59920766833995
chr17	4175000	4180000	chr17	4540000	4545000	0.0730202239974847	2.11121265723663
chr17	4205000	4210000	chr17	4410000	4415000	7.33066016556094e-07	2.11121265723663
chr17	4210000	4215000	chr17	4625000	4630000	0.0178327833030218	2.59920766833995
chr17	4215000	4220000	chr17	4360000	4365000	0.0657853392264023	2.11121265723663
chr17	4260000	4265000	chr17	4405000	4410000	0.0391005544553955	2.11121265723663
chr17	4300000	4305000	chr17	4410000	4415000	0.000775108820110273	2.11121265723663
chr17	4300000	4305000	chr17	4360000	4365000	0.0844557495697544	2.11121265723663
chr17	4420000	4425000	chr17	4625000	4630000	0.00483792347901775	2.11121265723663
chr17	4420000	4425000	chr17	4890000	4895000	0.00412071626191324	2.11121265723663
chr17	4425000	4430000	chr17	4540000	4545000	0.0191707985991895	2.59920766833995
chr17	4565000	4570000	chr17	4625000	4630000	0.000420445015183207	2.11121265723663
chr17	4565000	4570000	chr17	4695000	4700000	0.0397595910952013	2.11121265723663
chr17	4570000	4575000	chr17	4890000	4895000	0.000149900115768167	2.59920766833995
chr17	4630000	4635000	chr17	4890000	4895000	0.00174369896473409	2.11121265723663
chr17	4665000	4670000	chr17	4890000	4895000	0.0730202239974847	2.11121265723663
chr17	4705000	4710000	chr17	4885000	4890000	3.31579888224187e-06	2.11121265723663
chr17	4735000	4740000	chr17	4885000	4890000	0.00258053194184208	2.11121265723663
chr17	4785000	4790000	chr17	4885000	4890000	0.000500793796396518	2.11121265723663
chr17	4905000	4910000	chr17	5060000	5065000	0.000839360652397449	2.11121265723663
chr17	4980000	4985000	chr17	5060000	5065000	9.69814244223742e-05	2.11121265723663
chr17	5090000	5095000	chr17	5180000	5185000	0.00488325457306939	2.11121265723663
chr17	5195000	5200000	chr17	5235000	5240000	1.64239763469354e-05	2.11121265723663
chr17	5250000	5255000	chr17	5375000	5380000	0.0248161495324047	2.11121265723663
chr17	5250000	5255000	chr17	5435000	5440000	0.000301662484162848	2.11121265723663
chr17	5590000	5595000	chr17	5705000	5710000	2.44735701704357e-07	2.11121265723663
chr17	5590000	5595000	chr17	6065000	6070000	0.0417100386861482	2.59920766833995
chr17	5590000	5595000	chr17	6275000	6280000	0.0730202239974847	2.59920766833995
chr17	5590000	5595000	chr17	6420000	6425000	1.99350933435967e-05	2.11121265723663
chr17	5595000	5600000	chr17	5665000	5670000	0.0536706173994026	2.11121265723663
chr17	5700000	5705000	chr17	6415000	6420000	0.000420445015183207	2.11121265723663
chr17	5795000	5800000	chr17	6420000	6425000	0.0730202239974847	2.11121265723663
chr17	6470000	6475000	chr17	6645000	6650000	0.000314586264629735	2.11121265723663
chr17	6660000	6665000	chr17	7005000	7010000	9.69814244223742e-05	2.11121265723663
chr17	6665000	6670000	chr17	6840000	6845000	4.50134168399024e-05	2.59920766833995
chr17	6665000	6670000	chr17	6900000	6905000	0.00115344505127416	2.59920766833995
chr17	6755000	6760000	chr17	7015000	7020000	0.0626650008861399	2.59920766833995
chr17	6840000	6845000	chr17	7000000	7005000	6.69739229039301e-05	2.11121265723663
chr17	6910000	6915000	chr17	7005000	7010000	5.02308524216732e-06	2.11121265723663
chr17	7045000	7050000	chr17	7290000	7295000	0.00392678791877206	2.11121265723663
chr17	7045000	7050000	chr17	7330000	7335000	0.0231248766848679	2.11121265723663
chr17	7050000	7055000	chr17	7135000	7140000	1.98306553151895e-06	2.59920766833995
chr17	7045000	7050000	chr17	7175000	7180000	0.000201780793902176	2.11121265723663
chr17	7220000	7225000	chr17	7290000	7295000	0.0500630547565728	2.11121265723663
chr17	7280000	7285000	chr17	7345000	7350000	0.00707430106408451	2.11121265723663
chr17	7315000	7320000	chr17	7570000	7575000	0.00738789665325042	2.59920766833995
chr17	7350000	7355000	chr17	7560000	7565000	0.000220807765920967	2.59920766833995
chr17	7355000	7360000	chr17	7500000	7505000	0.00635090037924394	2.59920766833995
chr17	7360000	7365000	chr17	7425000	7430000	0.0496560921117096	2.11121265723663
chr17	7440000	7445000	chr17	7555000	7560000	0.0173506554630278	2.11121265723663
chr17	7510000	7515000	chr17	7560000	7565000	0.000897941154394515	2.11121265723663
chr17	7580000	7585000	chr17	7685000	7690000	0.061051064051809	2.11121265723663
chr17	7740000	7745000	chr17	8045000	8050000	0.00316769306188535	2.11121265723663
chr17	7740000	7745000	chr17	7855000	7860000	0.0508573058155688	2.11121265723663
chr17	7820000	7825000	chr17	7985000	7990000	0.000420445015183207	2.11121265723663
chr17	7820000	7825000	chr17	8045000	8050000	0.0026786538544628	2.11121265723663
chr17	7860000	7865000	chr17	7985000	7990000	5.02308524216732e-06	2.11121265723663
chr17	7860000	7865000	chr17	8045000	8050000	9.69814244223742e-05	2.11121265723663
chr17	7905000	7910000	chr17	8050000	8055000	0.000158122422047456	2.11121265723663
chr17	7915000	7920000	chr17	7985000	7990000	4.06338213804092e-05	2.11121265723663
chr17	8065000	8070000	chr17	8110000	8115000	0.00111210148119795	2.11121265723663
chr17	8070000	8075000	chr17	8160000	8165000	0.0730202239974847	3.2
chr17	8125000	8130000	chr17	8220000	8225000	0.0529549731441313	2.11121265723663
chr17	8180000	8185000	chr17	8295000	8300000	0.0177240429271023	2.11121265723663
chr17	8225000	8230000	chr17	8295000	8300000	0.0075871907448353	2.11121265723663
chr17	8380000	8385000	chr17	8745000	8750000	5.84169455860872e-05	2.11121265723663
chr17	8380000	8385000	chr17	8785000	8790000	0.0330335553409119	2.11121265723663
chr17	8405000	8410000	chr17	8740000	8745000	2.13221304663344e-05	3.2
chr17	8410000	8415000	chr17	8785000	8790000	0.0730202239974847	2.11121265723663
chr17	8570000	8575000	chr17	8740000	8745000	0.000420445015183207	2.11121265723663
chr17	8570000	8575000	chr17	8780000	8785000	0.0556019969837167	2.11121265723663
chr17	8750000	8755000	chr17	8895000	8900000	0.000158122422047456	2.11121265723663
chr17	8750000	8755000	chr17	9000000	9005000	2.13221304663344e-05	2.11121265723663
chr17	8795000	8800000	chr17	8995000	9000000	0.0186301176816081	2.11121265723663
chr17	8800000	8805000	chr17	8890000	8895000	0.00392678791877206	2.11121265723663
chr17	8895000	8900000	chr17	8955000	8960000	0.0103487652342273	2.11121265723663
chr17	8895000	8900000	chr17	8995000	9000000	0.000379005938621787	2.11121265723663
chr17	9000000	9005000	chr17	9520000	9525000	2.21758706234754e-05	2.11121265723663
chr17	9290000	9295000	chr17	9520000	9525000	0.00778772360637647	2.11121265723663
chr17	9400000	9405000	chr17	9520000	9525000	3.14584509938006e-05	2.11121265723663
chr17	9895000	9900000	chr17	10385000	10390000	0.080084860195686	2.11121265723663
chr17	9915000	9920000	chr17	10350000	10355000	0.00195158108714618	2.11121265723663
chr17	9920000	9925000	chr17	10225000	10230000	0.038283088537774	2.11121265723663
chr17	9920000	9925000	chr17	10285000	10290000	0.0734301698813761	2.11121265723663
chr17	9920000	9925000	chr17	10615000	10620000	0.000103807195742773	2.59920766833995
chr17	9960000	9965000	chr17	10295000	10300000	0.000877765302861778	2.59920766833995
chr17	9960000	9965000	chr17	10355000	10360000	0.0617875124022898	2.11121265723663
chr17	9965000	9970000	chr17	10225000	10230000	1.39054095044111e-06	2.11121265723663
chr17	9980000	9985000	chr17	10040000	10045000	0.0401957777527966	2.11121265723663
chr17	10295000	10300000	chr17	10615000	10620000	2.99987987475991e-05	2.11121265723663
chr17	10325000	10330000	chr17	10615000	10620000	2.49692075848795e-06	2.11121265723663
chr17	10640000	10645000	chr17	10845000	10850000	4.56529457619481e-06	2.11121265723663
chr17	10745000	10750000	chr17	10840000	10845000	0.00110519369681896	3.67583473599051
chr17	10765000	10770000	chr17	10840000	10845000	0.0211527147214153	2.11121265723663
chr17	10870000	10875000	chr17	11980000	11985000	0.000421428565273705	2.11121265723663
chr17	10875000	10880000	chr17	11935000	11940000	0.0392839056391139	2.11121265723663
chr17	12180000	12185000	chr17	12735000	12740000	0.0608619038228691	2.59920766833995
chr17	12185000	12190000	chr17	12650000	12655000	0.0130179239012279	2.11121265723663
chr17	12185000	12190000	chr17	12995000	13000000	0.00834974199262258	2.11121265723663
chr17	12255000	12260000	chr17	12665000	12670000	0.000246850098322967	2.59920766833995
chr17	12255000	12260000	chr17	12735000	12740000	0.00144135601972233	2.59920766833995
chr17	12250000	12255000	chr17	13000000	13005000	0.00386818992406952	3.2
chr17	12395000	12400000	chr17	12660000	12665000	0.0689072933499148	2.11121265723663
chr17	12665000	12670000	chr17	13000000	13005000	0.04541459733135	2.11121265723663
chr17	12740000	12745000	chr17	13000000	13005000	0.00108013914709707	2.11121265723663
chr17	12790000	12795000	chr17	13000000	13005000	0.0392839056391139	3.67583473599051
chr17	13240000	13245000	chr17	13320000	13325000	0.080454422928028	2.11121265723663
chr17	13595000	13600000	chr17	14300000	14305000	6.79729934767672e-05	2.59920766833995
chr17	15260000	15265000	chr17	15500000	15505000	1.57753617102685e-06	2.11121265723663
chr17	15825000	15830000	chr17	16025000	16030000	0.0602050309097241	2.11121265723663
chr17	15830000	15835000	chr17	15995000	16000000	1.11123967136972e-05	2.11121265723663
chr17	15835000	15840000	chr17	15950000	15955000	0.000118815911367698	2.59920766833995
chr17	15945000	15950000	chr17	15995000	16000000	0.0121029324288081	2.11121265723663
chr17	16360000	16365000	chr17	16520000	16525000	0.00113353656410248	2.11121265723663
chr17	16455000	16460000	chr17	16520000	16525000	0.000301986216198397	2.11121265723663
chr17	16455000	16460000	chr17	16585000	16590000	0.0681227709889673	2.11121265723663
chr17	16865000	16870000	chr17	17005000	17010000	2.91917237553729e-05	2.11121265723663
chr17	16920000	16925000	chr17	16990000	16995000	9.90335228973419e-05	2.59920766833995
chr17	17000000	17005000	chr17	17200000	17205000	0.0262325850508923	2.11121265723663
chr17	17000000	17005000	chr17	17235000	17240000	0.0010077892383519	2.11121265723663
chr17	17000000	17005000	chr17	17315000	17320000	6.37077104378739e-06	2.59920766833995
chr17	17005000	17010000	chr17	17130000	17135000	0.00169924613899348	2.59920766833995
chr17	17140000	17145000	chr17	17320000	17325000	0.0949034532927316	3.67583473599051
chr17	17350000	17355000	chr17	17610000	17615000	0.051205062089342	2.11121265723663
chr17	17355000	17360000	chr17	17440000	17445000	0.000588747326365398	2.59920766833995
chr17	17355000	17360000	chr17	17495000	17500000	0.0156714527123972	2.11121265723663
chr17	17355000	17360000	chr17	17565000	17570000	0.000153140360769299	2.11121265723663
chr17	17355000	17360000	chr17	17640000	17645000	1.01921635020652e-08	2.11121265723663
chr17	17495000	17500000	chr17	17640000	17645000	2.8288237159622e-05	2.11121265723663
chr17	17500000	17505000	chr17	17565000	17570000	0.0356732112927693	2.11121265723663
chr17	17675000	17680000	chr17	17780000	17785000	0.0114955385996817	2.11121265723663
chr17	17675000	17680000	chr17	17855000	17860000	4.56529457619481e-06	2.11121265723663
chr17	17680000	17685000	chr17	17810000	17815000	0.0263941051050662	2.11121265723663
chr17	17730000	17735000	chr17	17855000	17860000	0.0285084903560161	2.11121265723663
chr17	17810000	17815000	chr17	17855000	17860000	9.43787556106912e-06	2.11121265723663
chr17	17810000	17815000	chr17	17915000	17920000	0.0137449908637284	2.11121265723663
chr17	27240000	27245000	chr17	27330000	27335000	0.000207848815862967	2.11121265723663
chr17	27235000	27240000	chr17	27600000	27605000	2.54851606590334e-05	2.11121265723663
chr17	27235000	27240000	chr17	27645000	27650000	0.000634377256394217	2.11121265723663
chr17	27240000	27245000	chr17	27295000	27300000	0.0274288548282862	2.11121265723663
chr17	27240000	27245000	chr17	27380000	27385000	0.0612105941930232	2.11121265723663
chr17	27350000	27355000	chr17	27600000	27605000	3.38848712057397e-05	2.11121265723663
chr17	27350000	27355000	chr17	27645000	27650000	0.0019593560197386	2.11121265723663
chr17	27455000	27460000	chr17	27595000	27600000	0.000370216323440486	2.11121265723663
chr17	27605000	27610000	chr17	27645000	27650000	0.0176768314538192	2.11121265723663
chr17	27655000	27660000	chr17	27755000	27760000	6.72561216163992e-08	2.11121265723663
chr17	27655000	27660000	chr17	27875000	27880000	0.00308013184123246	2.11121265723663
chr17	27755000	27760000	chr17	27880000	27885000	1.36421988409611e-07	2.11121265723663
chr17	27760000	27765000	chr17	28250000	28255000	0.000285651696241665	2.11121265723663
chr17	27800000	27805000	chr17	28250000	28255000	0.037199864808735	3.2
chr17	27805000	27810000	chr17	27875000	27880000	2.28931722104808e-05	3.2
chr17	27900000	27905000	chr17	28245000	28250000	0.000933459891322208	2.11121265723663
chr17	28360000	28365000	chr17	28540000	28545000	0.0977283094039038	3.2
chr17	28490000	28495000	chr17	28610000	28615000	0.0556932576162244	2.11121265723663
chr17	28495000	28500000	chr17	28540000	28545000	3.92908535706837e-08	2.11121265723663
chr17	28720000	28725000	chr17	28950000	28955000	4.31340781405882e-05	2.11121265723663
chr17	28755000	28760000	chr17	28910000	28915000	0.00233243859073155	2.11121265723663
chr17	28760000	28765000	chr17	28880000	28885000	0.0977283094039038	2.59920766833995
chr17	28845000	28850000	chr17	28905000	28910000	0.00137865604060363	2.11121265723663
chr17	28965000	28970000	chr17	29110000	29115000	4.02571065372115e-09	2.11121265723663
chr17	29150000	29155000	chr17	29215000	29220000	0.00674245224593029	2.11121265723663
chr17	29145000	29150000	chr17	29575000	29580000	0.0360089670710625	2.11121265723663
chr17	29370000	29375000	chr17	29535000	29540000	0.00110759063843776	2.11121265723663
chr17	29370000	29375000	chr17	29570000	29575000	0.00542430539603477	2.11121265723663
chr17	29580000	29585000	chr17	29775000	29780000	0.00529170838857355	2.11121265723663
chr17	29620000	29625000	chr17	30085000	30090000	0.0180401036993334	2.11121265723663
chr17	29625000	29630000	chr17	29935000	29940000	0.0221483823047945	3.2
chr17	29625000	29630000	chr17	30005000	30010000	0.0827933132622893	2.59920766833995
chr17	29630000	29635000	chr17	29780000	29785000	0.00856176246843138	2.59920766833995
chr17	29680000	29685000	chr17	29770000	29775000	0.00199452254436874	3.2
chr17	29705000	29710000	chr17	29760000	29765000	0.0346991383750839	2.11121265723663
chr17	29790000	29795000	chr17	30045000	30050000	0.0225632528351771	2.11121265723663
chr17	29800000	29805000	chr17	30085000	30090000	0.000503423260065346	2.11121265723663
chr17	29805000	29810000	chr17	29930000	29935000	8.84234706142818e-06	2.11121265723663
chr17	29805000	29810000	chr17	30020000	30025000	0.000619703903825828	2.11121265723663
chr17	30025000	30030000	chr17	30090000	30095000	1.33709161342921e-06	2.11121265723663
chr17	30105000	30110000	chr17	30280000	30285000	0.00123065594341579	2.59920766833995
chr17	30105000	30110000	chr17	30335000	30340000	5.85179043000039e-08	2.11121265723663
chr17	30120000	30125000	chr17	30235000	30240000	0.000358067183288108	2.59920766833995
chr17	30290000	30295000	chr17	30330000	30335000	0.0885104693775278	2.11121265723663
chr17	30340000	30345000	chr17	30715000	30720000	0.000135749436007227	2.11121265723663
chr17	30370000	30375000	chr17	30715000	30720000	0.0307394008709003	2.11121265723663
chr17	30475000	30480000	chr17	30715000	30720000	0.0121614761938939	2.59920766833995
chr17	31010000	31015000	chr17	31370000	31375000	0.00649894943614336	2.59920766833995
chr17	31015000	31020000	chr17	31210000	31215000	2.26070398496552e-07	2.59920766833995
